"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"1190" 4 178.00455 18.342947 15.2587 0.021539 6457.233 0
"1039" 4 177.75462 20.39933 13.6565 0.021539 6457.272 0
"736" 4 176.26834 19.570675 16.8431 0.021541 6457.889 0
"895" 4 175.66609 20.172769 16.925 0.021548 6460.045 0
"729" 4 176.21743 19.609949 14.901 0.021552 6461.049 0
"854" 4 175.99263 20.185535 14.7547 0.021571 6466.805 0
"1157" 4 178.23703 20.443042 16.8407 0.021575 6468.109 0
"969" 4 175.15269 20.313704 15.4915 0.021582 6470.214 0
"734" 4 176.27094 19.606347 12.467 0.021596 6474.303 0
"1156" 4 177.7763 21.122224 15.6265 0.021602 6476.081 0
"981" 4 175.02355 20.272858 17.5974 0.02164 6487.461 0
"1198" 4 178.31656 20.631288 16.8767 0.02164 6487.548 0
"1038" 4 175.43101 21.165651 14.9502 0.021647 6489.709 0
"1014" 4 177.71147 20.048862 14.5572 0.021653 6491.478 0
"1112" 4 178.10173 20.324662 15.597 0.021657 6492.704 0
"826" 4 175.92313 20.02696 17.1625 0.021669 6496.086 0
"1111" 4 178.10101 20.326209 17.134 0.021687 6501.635 0
"950" 4 175.91594 18.740579 15.6885 0.021716 6510.227 0
"1213" 4 178.11151 18.350626 16.8057 0.021731 6514.826 0
"1161" 4 178.23573 20.479107 13.2077 0.021747 6519.632 0
"968" 4 175.17366 20.34295 12.3041 0.021776 6528.155 0
"1026" 4 175.24879 21.0098 15.6267 0.021785 6530.862 0
"1064" 4 177.3762 21.043462 14.2232 0.021797 6534.48 0
"1122" 4 174.12417 19.832838 17.5597 0.021842 6548.115 0
"924" 4 175.343 19.962679 13.7656 0.021849 6550.066 0
"951" 4 176.58012 20.640447 16.7385 0.021864 6554.524 0
"918" 4 176.72404 20.331588 17.7395 0.021864 6554.704 0
"1032" 4 174.74683 20.560346 17.1009 0.02187 6556.392 0
"758" 4 176.06346 19.510991 16.5004 0.021896 6564.367 0
"749" 4 175.98608 19.670628 17.369 0.021897 6564.657 0
"1108" 4 177.92588 20.661232 17.5098 0.021902 6566.042 0
"847" 4 176.42238 19.267411 15.9811 0.021924 6572.707 0
"1104" 4 178.11304 20.217433 17.3177 0.021927 6573.633 0
"831" 4 176.196 20.125095 13.2924 0.021928 6573.915 0
"778" 4 175.90412 19.604646 14.5847 0.021949 6580.217 0
"807" 4 175.82355 19.782678 15.6659 0.021959 6583.095 0
"960" 4 175.22966 20.324603 15.5992 0.02202 6601.373 0
"1249" 4 178.33594 21.021517 14.1038 0.02202 6601.391 0
"1149" 4 178.12722 20.625473 14.4369 0.02204 6607.564 0
"865" 4 176.02398 20.248195 15.1445 0.022041 6607.836 0
"1087" 4 177.95175 20.45771 15.1554 0.022061 6613.578 0
"1200" 4 177.9993 21.108435 13.8414 0.022133 6635.256 0
"1024" 4 176.55055 21.227463 15.5743 0.022147 6639.591 0
"1102" 4 174.22598 19.997234 14.1786 0.022153 6641.317 0
"1125" 4 174.1183 19.811439 13.3496 0.022155 6641.983 0
"1042" 4 176.69456 21.27149 14.3741 0.022161 6643.596 0
"908" 4 175.43692 19.432301 15.4592 0.022177 6648.641 0
"805" 4 175.95446 19.968466 14.6285 0.02218 6649.466 0
"1165" 4 176.59822 21.75323 16.246 0.022184 6650.491 0
"1168" 4 178.17757 20.631311 12.5154 0.022213 6659.308 0
"954" 4 176.67655 20.648676 17.4187 0.022236 6666.332 0
"732" 4 176.09259 19.7745 15.5615 0.02224 6667.432 0
"1096" 4 174.52326 20.698685 16.4095 0.022245 6668.748 0
"1239" 4 175.79401 17.336044 20.8264 0.022248 6669.783 0
"1195" 4 178.36921 20.485502 15.5256 0.022265 6674.891 0
"1185" 4 178.27173 20.583045 16.6647 0.022275 6677.748 0
"1020" 4 177.5795 20.480315 15.8394 0.022288 6681.843 0
"1124" 4 176.3123 21.644417 15.0707 0.022297 6684.574 0
"996" 4 176.56299 21.024067 17.5413 0.022298 6684.697 0
"1073" 4 174.607 20.665357 16.5632 0.022316 6690.028 0
"901" 4 175.94902 20.36334 15.5055 0.02236 6703.446 0
"927" 4 175.49731 20.255376 16.0576 0.022361 6703.749 0
"1241" 4 173.7965 20.513783 17.4932 0.022362 6703.959 0
"838" 4 175.72636 19.647764 17.0249 0.022362 6703.992 0
"1132" 4 177.34058 21.355208 16.2655 0.022372 6706.996 0
"1049" 4 177.57737 20.745695 17.6584 0.022381 6709.724 0
"1174" 4 178.22396 20.591327 16.9255 0.022396 6714.218 0
"1158" 4 176.12808 17.626363 15.4381 0.022398 6714.692 0
"816" 4 176.12732 20.076679 13.7158 0.022409 6717.986 0
"1173" 4 178.20066 20.619143 17.3451 0.022411 6718.631 0
"1142" 4 177.98872 20.798166 16.0763 0.022428 6723.604 0
"961" 4 176.90906 20.565539 15.8394 0.022429 6724.063 0
"1013" 4 176.40738 21.153524 17.3442 0.022436 6726.252 0
"1127" 4 175.62133 21.587368 14.8928 0.022447 6729.294 0
"856" 4 176.06874 20.216865 14.1542 0.022451 6730.79 0
"995" 4 176.48159 21.025519 13.4747 0.022453 6731.198 0
"955" 4 175.10373 19.963393 15.5844 0.022464 6734.553 0
"1235" 4 175.81369 17.368545 15.6611 0.022474 6737.68 0
"1216" 4 178.08301 21.102315 14.0356 0.022479 6738.996 0
"1205" 4 178.28449 20.734602 16.9426 0.022531 6754.516 0
"775" 4 176.47098 19.611512 15.063 0.022533 6755.28 0
"829" 4 176.62454 19.774401 15.2828 0.022549 6760.131 0
"899" 4 175.57927 20.095899 16.3812 0.022558 6762.802 0
"982" 4 174.85193 19.534723 14.3478 0.022559 6762.973 0
"1232" 4 178.49867 20.572535 13.7344 0.022562 6764.004 0
"1178" 4 178.2056 20.670043 14.9684 0.02257 6766.268 0
"811" 4 175.82534 19.567052 16.5907 0.022578 6768.72 0
"1006" 4 174.67556 19.910047 17.366 0.022586 6771.244 0
"1040" 4 176.41229 21.318087 15.2403 0.022587 6771.487 0
"994" 4 174.96216 20.394928 15.128 0.022589 6772.033 0
"1010" 4 176.65932 21.088785 16.7138 0.022593 6773.331 0
"926" 4 177.05561 19.447918 14.6752 0.022598 6774.563 0
"980" 4 177.24326 20.376492 16.8285 0.022599 6774.932 0
"1220" 4 178.36626 20.694422 15.4358 0.022612 6778.814 0
"891" 4 175.83773 20.263292 15.777 0.022613 6779.3 0
"893" 4 175.9072 19.09046 13.5735 0.022614 6779.423 0
"1171" 4 177.58903 21.325884 15.8589 0.022619 6781.15 0
"1120" 4 175.44111 21.508344 15.4504 0.022634 6785.652 0
"1070" 4 177.18291 21.190009 15.4175 0.022651 6790.635 0
"794" 4 176.31531 19.39211 14.1893 0.022652 6791.019 0
"814" 4 176.0033 20.029338 13.6979 0.022683 6800.114 0
"997" 4 174.71244 19.601457 15.0422 0.022694 6803.64 0
"817" 4 175.98614 20.03084 16.5688 0.0227 6805.316 0
"1055" 4 177.11454 21.15664 14.5034 0.02272 6811.153 0
"1229" 4 175.80496 22.006468 17.7534 0.022739 6816.846 0
"1255" 4 173.72311 20.488084 14.3703 0.022756 6822.026 0
"931" 4 175.46862 20.249085 15.3364 0.022766 6825.162 0
"1209" 4 178.37946 20.590602 16.0152 0.022783 6830.235 0
"810" 4 176.39178 20.008645 17.4933 0.022834 6845.587 0
"1121" 4 177.84813 20.859005 17.1615 0.02285 6850.309 0
"741" 4 176.01263 19.740226 15.7337 0.022864 6854.494 0
"970" 4 176.25703 20.8519 17.2845 0.022864 6854.533 0
"907" 4 176.27458 20.437897 13.4058 0.022871 6856.688 0
"1218" 4 178.19516 20.965046 17.1109 0.022889 6861.884 0
"972" 4 175.47722 20.640489 17.6853 0.022889 6861.893 0
"1093" 4 177.97003 20.455549 17.493 0.02289 6862.138 0
"978" 4 176.61281 20.830501 17.6481 0.022912 6868.986 0
"973" 4 175.90872 20.831631 16.4757 0.022922 6871.891 0
"808" 4 175.94756 19.975061 15.0831 0.022939 6876.924 0
"882" 4 175.93323 20.272696 14.0001 0.02294 6877.254 0
"1196" 4 178.29573 20.658826 13.8571 0.022961 6883.415 0
"1060" 4 175.87736 21.412499 17.0355 0.022976 6888.154 0
"1114" 4 177.89975 20.73261 17.3776 0.022977 6888.181 0
"1145" 4 178.09045 20.651856 14.7018 0.023006 6897.097 0
"836" 4 175.83197 19.422875 15.8005 0.023021 6901.615 0
"989" 4 174.79678 19.586186 15.8144 0.023036 6906.016 0
"1215" 4 178.46026 20.451639 17.0755 0.023048 6909.656 0
"1116" 4 174.49261 20.778571 14.2833 0.023071 6916.47 0
"892" 4 176.38771 20.332123 17.9559 0.023081 6919.534 0
"1206" 4 177.82036 21.313643 15.1096 0.023082 6919.696 0
"1230" 4 174.29979 21.218638 17.395 0.023104 6926.519 0
"910" 4 176.55077 20.391647 12.5952 0.023125 6932.812 0
"1043" 4 177.71443 20.496883 13.8606 0.023126 6933.087 0
"771" 4 175.96389 19.862122 16.5893 0.023141 6937.584 0
"963" 4 176.36528 20.807171 13.7589 0.023143 6937.956 0
"1003" 4 174.90811 20.454691 13.4058 0.023154 6941.502 0
"759" 4 176.39609 19.591748 16.5916 0.023171 6946.527 0
"1228" 4 178.48266 20.551651 15.7361 0.023183 6950.134 0
"1054" 4 177.95204 19.35813 15.215 0.023185 6950.583 0
"1248" 4 178.42367 20.8825 13.0561 0.023199 6954.858 0
"1243" 4 176.20188 22.098853 16.0905 0.023217 6960.195 0
"822" 4 175.75896 19.649728 14.0464 0.023244 6968.418 0
"988" 4 176.40105 20.989574 17.7446 0.023272 6976.626 0
"1031" 4 174.98553 20.837191 16.7473 0.023277 6978.314 0
"1018" 4 174.61733 19.98058 15.998 0.023283 6979.963 0
"1034" 4 176.39843 21.30492 16.2814 0.023291 6982.331 0
"886" 4 176.34938 20.32543 13.3934 0.023311 6988.429 0
"1004" 4 175.55392 18.40383 14.4096 0.02332 6991.034 0
"1199" 4 177.95635 21.154115 17.5722 0.023337 6996.284 0
"872" 4 175.83595 20.191263 17.6118 0.023348 6999.647 0
"958" 4 176.79319 20.601916 17.178 0.023374 7007.475 0
"959" 4 176.69658 20.675422 13.2314 0.023375 7007.67 0
"1170" 4 177.80802 21.13329 14.801 0.023393 7013.081 0
"942" 4 176.45349 20.628617 14.3813 0.023417 7020.171 0
"846" 4 175.80456 20.004831 15.563 0.023423 7021.925 0
"1011" 4 177.33046 20.692441 17.0851 0.023426 7023.04 0
"782" 4 175.98936 19.935674 15.7812 0.023436 7025.831 0
"985" 4 175.69745 20.91045 17.6185 0.023473 7036.989 0
"850" 4 175.79567 20.029726 15.5878 0.023477 7038.15 0
"876" 4 176.32839 20.292623 17.0419 0.023496 7043.966 0
"1169" 4 177.9272 21.002734 13.851 0.023511 7048.552 0
"992" 4 177.13917 20.682556 17.2693 0.023518 7050.405 0
"1192" 4 175.63087 21.824968 17.1552 0.023538 7056.476 0
"1237" 4 178.53247 20.609099 16.9397 0.023571 7066.366 0
"1172" 4 177.81456 21.137623 17.523 0.023588 7071.466 0
"1155" 4 177.92061 20.958944 17.0938 0.023611 7078.343 0
"945" 4 175.294 20.188542 17.6103 0.023626 7082.861 0
"1035" 4 177.29736 20.937827 16.7329 0.02367 7095.947 0
"1019" 4 176.31461 21.204168 17.1157 0.023679 7098.762 0
"1262" 4 176.13593 22.15979 16.9338 0.023693 7103.121 0
"1159" 4 178.17957 20.593823 15.3247 0.023727 7113.272 0
"1175" 4 178.29513 20.442564 16.8347 0.02374 7116.989 0
"921" 4 175.72176 20.400703 17.7202 0.023764 7124.163 0
"1081" 4 175.95877 21.499575 16.0582 0.023769 7125.836 0
"920" 4 176.5375 20.447463 15.5533 0.023769 7125.848 0
"770" 4 176.45535 19.748323 17.2667 0.023779 7128.879 0
"1263" 4 173.76776 20.635236 16.2435 0.023887 7161.283 0
"791" 4 176.51524 19.78694 15.7213 0.023919 7170.721 0
"999" 4 175.32261 20.831469 15.2947 0.023943 7178.054 0
"998" 4 175.32285 20.830912 20.2754 0.02397 7186.004 0
"867" 4 176.06684 20.267824 16.5954 0.024013 7198.781 0
"825" 4 176.13385 20.106622 15.2425 0.024021 7201.195 0
"1193" 4 178.28629 20.647736 16.4642 0.024024 7202.268 0
"975" 4 175.27819 20.508533 17.5243 0.024046 7208.899 0
"1052" 4 174.62524 20.525835 15.4801 0.024049 7209.712 0
"925" 4 176.02235 20.526138 17.5282 0.024065 7214.482 0
"929" 4 175.56463 19.069955 16.2758 0.024084 7220.079 0
"1051" 4 174.58575 20.433276 15.5461 0.024085 7220.375 0
"912" 4 175.56625 20.215728 15.7018 0.024092 7222.495 0
"923" 4 177.01402 20.006338 13.639 0.024126 7232.772 0
"727" 4 176.1396 19.626709 16.7644 0.024132 7234.727 0
"849" 4 176.21837 20.188086 17.5785 0.024155 7241.487 0
"828" 4 176.10459 20.107818 14.6073 0.024161 7243.373 0
"1009" 4 176.92877 20.975342 17.3461 0.024176 7247.92 0
"835" 4 176.50366 19.384454 16.1482 0.024202 7255.526 0
"928" 4 175.89178 20.510569 17.3355 0.024206 7256.656 0
"819" 4 176.60947 19.719934 16.0432 0.024254 7271.034 0
"761" 4 176.01988 19.533503 16.377 0.024279 7278.631 0
"1007" 4 175.66347 18.344665 16.5919 0.02428 7279.021 0
"851" 4 175.73523 19.966222 15.4655 0.02429 7281.854 0
"790" 4 176.22736 20.017072 16.1851 0.024319 7290.527 0
"1101" 4 177.22416 21.294024 15.6978 0.024366 7304.689 0
"881" 4 176.18096 20.319827 17.1252 0.024396 7313.881 0
"1129" 4 177.05434 21.494502 17.6797 0.024426 7322.626 0
"1090" 4 177.2874 21.210695 17.4736 0.024449 7329.551 0
"987" 4 175.76359 18.461902 17.1509 0.024457 7331.943 0
"915" 4 176.49932 20.438933 14.3034 0.024463 7333.721 0
"861" 4 175.66385 19.968952 17.0393 0.024514 7349.073 0
"830" 4 175.99567 20.077028 13.649 0.024547 7359.041 0
"903" 4 176.09504 20.409368 17.5502 0.024599 7374.634 0
"824" 4 176.10805 20.102675 15.6794 0.024679 7398.47 0
"803" 4 176.39703 19.416513 15.027 0.024711 7408.141 0
"853" 4 176.59889 20.03866 16.4681 0.024721 7411.205 0
"1062" 4 176.6671 21.380847 16.7521 0.02475 7419.836 0
"1066" 4 177.10403 21.227978 17.4797 0.02477 7425.79 0
"1109" 4 177.76722 20.88261 17.7102 0.02483 7443.886 0
"1179" 4 177.55256 21.41496 16.9834 0.024852 7450.37 0
"832" 4 176.36943 20.093576 17.3444 0.024927 7473.05 0
"804" 4 176.37343 19.400163 12.9636 0.024946 7478.758 0
"806" 4 175.81762 19.748732 14.0254 0.025026 7502.543 0
"742" 4 176.28868 19.554159 15.6043 0.025073 7516.837 0
"1227" 4 178.38342 20.757945 17.3102 0.02518 7548.795 0
"1117" 4 177.61662 21.086026 17.6827 0.025185 7550.3 0
"1211" 4 178.31242 20.735686 16.0463 0.025225 7562.187 0
"1050" 4 174.50306 20.242304 19.5063 0.025253 7570.731 0
"1107" 4 177.86314 20.752126 17.4258 0.025298 7584.183 0
"779" 4 175.91293 19.579538 15.8557 0.025329 7593.494 0
"1103" 4 174.29642 20.274223 16.0806 0.025395 7613.107 0
"1030" 4 174.66051 20.404612 17.6909 0.02543 7623.689 0
"1184" 4 177.96064 21.050892 17.4366 0.025456 7631.598 0
"1177" 4 174.0628 20.419596 17.5933 0.025459 7632.434 0
"879" 4 176.07917 20.303595 15.8053 0.025465 7634.35 0
"1068" 4 175.51451 21.340208 17.2569 0.025546 7658.543 0
"1210" 4 177.86452 21.304517 15.8476 0.025568 7665.184 0
"1140" 4 177.5169 21.279844 14.9907 0.025584 7669.914 0
"1002" 4 176.69944 21.031885 16.898 0.025612 7678.377 0
"1092" 4 177.22774 21.255844 17.6408 0.025635 7685.15 0
"1261" 4 177.60827 21.764787 17.1114 0.025637 7685.77 0
"1154" 4 177.71963 21.168976 14.4696 0.025641 7687.023 0
"1029" 4 176.10135 21.290076 16.9464 0.02573 7713.609 0
