"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"84" 1.76407568272e-16 0.000682640278379134 -1 0.338433872530578 0.0798900604778508 0.0769800428268422
"194" 1.90133101656e-16 0.00304820296106874 -1 -0.365931622673902 -0.0891252373043049 0.259228611261984
"247" 1.97324436856e-16 0.00568197172910531 1 -0.150335011917167 -0.033578318091843 0.185623999635121
"386" 2.17776704352e-16 0.00582311058217631 1 -0.639883659755993 -0.153523964282949 0.347288409444863
"281" 2.00154627496e-16 0.00891588638175228 1 -0.29940842066837 -0.0848911049125671 0.25351341496806
"333" 2.07174491968e-16 0.00914839195736183 1 -0.491170166484771 -0.113685277108611 0.292594809598037
"133" 1.83331537472e-16 0.0110707044119711 -1 -0.343356397257478 -0.0754843576626056 0.240863701336516
"279" 1.9998604108e-16 0.0150148202876207 1 -0.281296919663688 -0.0866084810479022 0.255830010663476
"378" 2.15598271e-16 0.0157730826126133 1 -0.564509831202805 -0.15684759785606 0.35187483381226
"29" 1.61323588752e-16 0.0191975828096191 -1 -0.204357462526054 -0.0719597093545247 0.236142430412795
"112" 1.8049262908e-16 0.0242374371002024 -1 -0.610075666358119 -0.176574455708629 0.379154194893991
"219" 1.93940782392e-16 0.0281641506567585 -1 1.77104092026359 0.403556621360127 0.455538747891556
"47" 1.67246280384e-16 0.0298139130560717 -1 -0.584438604183877 -0.175918076086225 0.378245066412237
"294" 2.01996114872e-16 0.0350551408103275 1 1.79032296352773 0.401326371293692 0.45242978997643
"360" 2.12984274128e-16 0.0373040079666473 1 -0.14341658208506 5.84828275263168e-05 0.14362492048402
"396" 2.21794550968e-16 0.0376021038440827 1 0.10514708645513 -0.0146264263507346 0.161581241665274
"337" 2.07700311768e-16 0.0391281159458306 1 -0.50047683392317 -0.0856873656173985 0.25458724366593
"389" 2.19377562328e-16 0.0395495866316222 1 -0.170641974852598 -0.00435187702559886 0.14894101746243
"387" 2.18099747296e-16 0.0399825260817119 1 -0.289263141213552 -0.0330128258658623 0.184895622441722
"426" 2.32800534624e-16 0.0408937135574432 1 -0.74785665366661 -0.144587272131061 0.334971946233669
"212" 1.92655383888e-16 0.0418845116937392 -1 -0.077834289739129 0.0207725916575272 0.119850617077695
"180" 1.88875217544e-16 0.0448200591908966 -1 1.56397503464284 0.335939328820404 0.361627815061141
"371" 2.14351178752e-16 0.0461593296273638 1 -0.174286924113915 0.00143014119617623 0.141986850688104
"148" 1.85665626448e-16 0.05519089697299 -1 -0.290562110122487 -0.129460918244417 0.314183224396298
"99" 1.7864634532e-16 0.0558911027499024 -1 0.00803711287800522 0.0559844721680178 0.0874906554661152
"271" 1.99169942824e-16 0.0565834684461294 1 1.02540447102446 0.306247994726926 0.320710999693554
"150" 1.85697321472e-16 0.0567121027929251 -1 -0.521163327579378 -0.187564787551133 0.39438976076238
"34" 1.6268427104e-16 0.0569954603253667 -1 -0.260799467022781 -0.12398271557812 0.306674786869808
"26" 1.60223304744e-16 0.05914705137319 -1 -0.267961477352574 -0.00843040921212304 0.153918684156534
"425" 2.3102577532e-16 0.0595620355604924 1 -0.452343108667811 -0.173561478658468 0.374981798161701
"297" 2.0247529956e-16 0.0609708932069632 1 -0.340255029466433 -0.147488843112665 0.338968265169724
"140" 1.84456030256e-16 0.0699185461943178 -1 -0.61392981943366 -0.0824181044086654 0.250181282434172
"226" 1.95103840696e-16 0.0700870361074584 1 -0.332982724791008 -0.154912633787146 0.349204325576951
"198" 1.90896180424e-16 0.0736507737810693 -1 2.06995421349356 0.430937683114793 0.493754435843345
"37" 1.63324555896e-16 0.0777893631495598 -1 -0.169194024156663 -0.122514321054606 0.304664234967084
"141" 1.84538022496e-16 0.0803336443374099 -1 -0.275370295925471 -0.151129615591812 0.343986250711912
"203" 1.91882485496e-16 0.0826857052669796 -1 -0.978792153897076 -0.159024859107341 0.354880945765711
"177" 1.88484928e-16 0.0836121965431845 -1 -0.54386890049071 -0.220304861666261 0.439903705485959
"379" 2.15879345584e-16 0.0863165214253918 1 -0.0447819010431883 -0.100608353931792 0.274786908476181
"235" 1.96153114512e-16 0.088718429921094 1 1.37875040272046 0.425382897796153 0.485995144561752
"142" 1.8474536888e-16 0.0900082330988728 -1 -0.195008393159172 -0.141188296784722 0.330293895847086
"135" 1.83696354328e-16 0.0925297215994086 -1 -0.298791484905056 -0.16919351323654 0.368936597935159
"120" 1.81658409656e-16 0.104898831933571 -1 -0.275419697254626 -0.175953681449896 0.378294379773742
