"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"215" 3.417677004066e-16 1.48356230474225 -1 15.7598 -0.141776940402984 -0.214629590865167 0.241184514845163
"369" 3.574607562552e-16 1.67384937667133 -1 17.6981 -0.210696394677984 0.0640931853752427 0.31693841284665
"48" 3.119786775012e-16 1.71240141099673 -1 15.6462 0.259554551864282 0.365618648321166 0.496448244646735
"165" 3.361676325666e-16 1.7345730025972 -1 16.3861 0.283790010381955 0.220389957511914 0.380550668615957
"659" 4.113462747726e-16 1.75696912947443 1 17.3517 -0.204337241130666 -0.0678673732601565 0.270868490159336
"143" 3.333736264974e-16 1.86450728195328 -1 17.929 -0.170365194055459 -0.417721749728029 0.402697462492836
"44" 3.109892349594e-16 1.86763636697819 -1 14.1617 0.355932898004355 -0.141147990945685 0.294660994841619
"51" 3.141915793086e-16 1.93479229142294 -1 16.3368 0.333316768588567 0.0870793492941851 0.321794235998465
"290" 3.49398052101e-16 1.95414798184123 -1 17.4033 -0.203990176484823 -0.278361325388467 0.328039294767779
"102" 3.27092573556e-16 1.95583951661884 -1 15.451 -0.21931898319812 -0.173491294271737 0.296442766419287
"27" 3.045865555446e-16 1.98550370205396 -1 16.4888 -0.183834368922458 -0.451690906332305 0.43821084868374
"568" 3.87494231196e-16 2.39243894812842 -1 15.5173 -0.269767360734699 -0.28321574886526 0.38630303262748
"324" 3.524171951568e-16 2.47821313658389 -1 17.3908 -0.3444862291309 0.146148788827493 0.473812780042531
"65" 3.203112738138e-16 2.53978951108013 -1 17.2596 0.476349146501971 -0.269671971502377 0.447872785414939
"675" 4.15595196615e-16 2.57250347602622 1 14.7305 -0.359746395862754 0.152823456251241 0.490366753202764
"69" 3.214417551012e-16 2.57525442287262 -1 17.1529 -0.301916126661999 -0.252452162631119 0.401200566938666
"52" 3.142946685204e-16 2.61663775485673 -1 17.4557 -0.320229571649081 -0.168701563986454 0.393423747237588
"181" 3.378134626896e-16 2.63027933026314 -1 14.854 0.44840681997279 0.0202379096478627 0.398819514329158
"204" 3.409517044104e-16 2.66980612888129 -1 17.1416 0.499656831667709 -0.294638552197181 0.479387874147431
"195" 3.398114683752e-16 2.72932779874265 -1 16.2902 -0.357463920569824 -0.0285513574734238 0.427610975299887
"177" 3.374601852618e-16 2.77564434459299 -1 15.779 -0.347204400699156 -0.148812229490767 0.416699738932361
"100" 3.268172368872e-16 2.78375103760099 -1 16.4176 -0.33495234605923 -0.242614659604085 0.428085309619338
"588" 3.90864966474e-16 2.82494633464421 -1 16.9071 -0.385967145531159 0.0688645029165494 0.479059988363737
"85" 3.252670097742e-16 2.89049831271291 -1 16.3711 -0.375173745819068 -0.0754097991482483 0.440974026187181
"81" 3.24703308501e-16 2.89166682894235 -1 16.7212 -0.349657595446293 -0.254179690541039 0.445964077206247
"533" 3.82541995278e-16 2.90002417517564 -1 15.5873 0.469005469125758 0.161572886794932 0.476203737057248
"764" 4.380373064448e-16 2.95506261892224 1 15.104 0.495701476228552 0.0339079137956602 0.448050026240505
"66" 3.204271641066e-16 2.96273790444576 -1 16.1891 -0.396999060617153 0.000213725793024935 0.47148546766559
"75" 3.226709829552e-16 3.01853831600622 -1 17.3298 -0.387064414202373 -0.127794880563039 0.454043036725741
"527" 3.813430039014e-16 3.04514913952595 -1 15.6083 -0.389819252295397 -0.136709115498232 0.45758679043026
"392" 3.605753726898e-16 3.09308512599311 -1 17.4346 -0.406682087651119 -0.0699664905581342 0.472677988143479
"238" 3.43427725146e-16 3.12274629568428 -1 13.0063 -0.394047009074728 -0.189179966565077 0.469859782304241
"156" 3.349750255266e-16 3.18702162895363 -1 16.4324 -0.417015509022022 -0.097197832927688 0.482563651056816
"662" 4.124252924736e-16 3.21217783744186 1 18.8374 -0.402891071389797 -0.222020000042152 0.486292065180576
