"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"1" 4.502529405378e-16 0.00333390342306614 -1 16.9102 -0.0600711602519979 0.13244418539246 0.107179783398431
"196" 5.685454939206e-16 0.0171843467414171 1 15.8453 -0.188842554254252 0.374638116058691 0.381475867554823
"3" 4.619462581182e-16 0.0200514277402524 -1 16.2161 -0.0990220374162979 0.193071613609133 0.179062227277122
"93" 5.332716777198e-16 0.0425016543721438 -1 15.2428 -0.220588452915403 0.412262148490372 0.4297017733259
"166" 5.557664502246e-16 0.0432961961374892 1 17.7702 0.048887148390715 -0.124594075778586 0.17253974041308
"32" 5.06816185938e-16 0.0456650448040789 -1 16.0053 0.146296828437398 -0.228669941818516 0.308853678993398
"91" 5.32519298235e-16 0.0769384020353915 -1 17.4994 -0.105073165807472 0.3029004136341 0.281839215707061
"37" 5.130214370352e-16 0.0863810638987116 -1 15.0055 0.165932306126183 -0.400867511901821 0.472453556782426
"203" 5.718308346456e-16 0.0907524321215153 1 15.9675 -0.0377995882409349 -7.58542163271294e-07 0.0462290087654156
"2" 4.596026556534e-16 0.0980918653224648 -1 16.1378 -0.257961761090844 0.430557373670577 0.464531332982632
"5" 4.772057948262e-16 0.105895663029927 -1 18.0309 -0.0860571443493432 0.080727314487982 0.0870366330357957
"89" 5.319080223114e-16 0.116485925357195 -1 16.4893 0.2331798682586 -0.330095972328668 0.44097017353268
"223" 5.930771290632e-16 0.119526384013869 1 16.8496 0.0298206690670735 0.0775024912439876 0.056950793189574
"158" 5.5356411336e-16 0.126585109817384 1 16.8993 0.194778866101159 -0.243524001180399 0.347961931966184
"183" 5.614577460216e-16 0.131852521202716 1 14.7661 0 -0.116633532302267 0.154368042703952
"209" 5.76115891185e-16 0.131953294443253 1 17.4022 0.0689189946784676 0.0122556694494373 0.0833794252736115
"200" 5.698413522114e-16 0.144715592758113 1 16.4744 -0.145112227854469 0.450885689302388 0.434846187690378
"211" 5.769276417594e-16 0.149528250235755 1 17.6462 0.00233556413763441 0.162427185477441 0.125722202148826
"79" 5.296548700164e-16 0.157215891694084 -1 16.3373 -0.155952845303256 0.168023082181254 0.19545059112844
"4" 4.67355800502e-16 0.192827902200409 -1 17.7948 -0.25438275566238 0.327918674751164 0.379280748081798
"160" 5.538632697618e-16 0.200414940251227 1 17.3498 -0.214377687681114 0.240688723582261 0.287868676314041
"105" 5.378444507076e-16 0.216185824587322 -1 18.2843 0.00331453188567309 0.227688356015593 0.19082448345715
"42" 5.134556367396e-16 0.217838986614022 -1 15.3892 -0.0217011783653915 0.279117757085675 0.242002088294995
"19" 4.949668248006e-16 0.235440471009867 -1 15.1519 0.0372383070332581 -0.295154179079476 0.335946910773694
"169" 5.570553084306e-16 0.240835330541108 1 17.4075 0.00198346336934327 -0.230462834954141 0.268128681611038
"168" 5.566495951824e-16 0.255215196797147 1 17.069 -0.0234459718278385 -0.194375992230408 0.232103396318958
"48" 5.17164644634e-16 0.262508436161932 -1 17.8416 -0.0482611318463152 -0.152365891193802 0.19344081612122
"161" 5.539879101606e-16 0.264754308087767 1 17.3513 0.241023889174863 -0.196205701854905 0.343317008477274
"139" 5.480379677118e-16 0.264928651217317 1 17.3055 -0.0738885916562442 -0.103826614338333 0.15473762988611
"199" 5.69459815182e-16 0.273522244159811 1 17.201 0.210806424846909 -0.127255109728658 0.275893467206295
"159" 5.538508251666e-16 0.28112176128251 1 17.0761 -0.170128517081183 0.0712919670372534 0.163106820304911
"20" 4.962394466988e-16 0.307320423757861 -1 16.9423 -0.34089632186798 0.384577085517187 0.479224082316628
"219" 5.816425229502e-16 0.32752920521069 1 16.2152 -0.120024711322253 -0.0751682337546655 0.156976062902324
"41" 5.13315732267e-16 0.330222631855795 -1 16.4648 0.302688463629463 -0.25286263018774 0.42705695216105
"12" 4.8970454346e-16 0.344741317907997 -1 17.5678 0.0851236340304896 0.194567534221069 0.184042006447391
"71" 5.275167330036e-16 0.351033710274478 -1 17.4082 -0.0981531067964572 -0.142375185966695 0.199940851430456
"126" 5.4265726827e-16 0.371176535267742 -1 16.6869 0.0194693485283135 -0.396665324717266 0.435075797625145
"78" 5.295454612836e-16 0.375449695501848 -1 16.6919 -0.220107451701095 0.0756050304809002 0.212979519848189
"104" 5.376756708852e-16 0.396456898521702 -1 17.7397 0.28074023464458 -0.142420274505083 0.342340457825969
"109" 5.385739826934e-16 0.406090572565784 -1 17.7237 -0.33834022001242 0.27990574141668 0.407731137884353
"202" 5.713779680484e-16 0.41539257830826 1 17.441 -0.307935037100883 0.210043245115147 0.343847377353294
"165" 5.556008787744e-16 0.429372190281767 1 17.2996 0.0824821770770498 0.285152515454164 0.264684217402975
"162" 5.548233508368e-16 0.468897449029058 1 17.4874 -0.125079185887752 -0.207650439890177 0.270451000010937
"68" 5.261189521818e-16 0.485875851267887 -1 17.1153 -0.317667974265158 0.158338610476334 0.330047461097527
"6" 4.790769239748e-16 0.520492418811917 -1 17.3548 -0.24924518364188 -0.0126743404768161 0.24384794803492
"22" 4.968445651404e-16 0.537965868686132 -1 17.3554 0.331970479021134 -0.101651461583229 0.369693787927128
"189" 5.643189982758e-16 0.62143742172956 1 16.3902 0.324286885074492 -0.00220529743697453 0.337205306068272
"52" 5.194984599432e-16 0.641842124908484 -1 17.5251 0.134227754911543 0.396443747924062 0.38717545929245
"151" 5.512295526714e-16 0.702557606771021 1 16.9963 0.415858422963975 -0.102573494720127 0.448821724903732
"7" 4.833096419172e-16 0.711119960671854 -1 17.32 -0.348175269068728 -0.00808070733243558 0.34063333917922
"214" 5.780956512792e-16 0.714322309350273 1 16.9536 0.115898056744572 0.505985479094969 0.485384647279949
"136" 5.473522510716e-16 0.725806845775129 1 16.6818 0.332816899684939 0.0860585180627007 0.346839082254984
"128" 5.434539492174e-16 0.732604885040389 -1 17.4914 -0.422801677762698 0.118707565795524 0.420161660016769
"208" 5.758326794208e-16 0.735463516307664 1 16.628 -0.144300006227254 -0.438184946482212 0.493996312105564
"118" 5.40442681257e-16 0.763134558011543 -1 17.0831 0.192190303334503 0.403436652922657 0.418477106978374
"86" 5.308986489726e-16 0.777776050014467 -1 16.2924 -0.342052515622878 -0.0874674998872898 0.354194044555726
"123" 5.41727974605e-16 0.961808673035146 -1 15.6801 0.319460027588923 0.350581400210154 0.455008153385508
"187" 5.633306251914e-16 0.984969542970265 1 16.685 -0.354843059368165 -0.270930087659699 0.462126762532147
"222" 5.883445532136e-16 1.04622143055743 1 16.3149 0.380512352959843 0.314243423994627 0.479184493085124
