"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"6838" 18 230.99234 27.759751 16.6093 0.068208 20448.181 0
"6901" 18 231.18674 27.647799 16.3725 0.068209 20448.424 0
"6803" 18 230.89185 27.753028 15.394 0.068223 20452.666 0
"6828" 18 230.94642 27.8088 17.3955 0.068287 20471.784 0
"6874" 18 230.9994 27.488335 16.6209 0.068337 20486.944 0
"6841" 18 230.85832 27.963261 17.079 0.068468 20526.061 0
"6896" 18 231.14734 27.633857 15.7869 0.068471 20527.17 0
"6846" 18 230.36381 27.609637 17.1226 0.068529 20544.537 0
"6823" 18 230.69868 27.96076 17.2667 0.068564 20554.895 0
"6861" 18 230.30856 27.633232 16.9814 0.068612 20569.489 0
"6817" 18 230.81991 27.913128 16.6813 0.068623 20572.541 0
"6886" 18 231.13094 27.676815 17.684 0.068723 20602.589 0
"6839" 18 230.99413 27.681373 17.8061 0.068788 20622.241 0
"6783" 18 230.84909 27.696313 16.2251 0.068834 20635.929 0
"6740" 18 230.6001 27.714368 14.9486 0.069041 20697.956 0
"6912" 18 230.13617 27.834288 17.2462 0.069064 20704.89 0
"6957" 18 231.21426 28.176163 17.796 0.069249 20760.289 0
"6876" 18 231.09651 27.762898 16.2751 0.069395 20804.119 0
"6796" 18 230.83094 27.838749 17.7338 0.069433 20815.574 0
"6725" 18 230.65536 27.752331 17.7641 0.069516 20840.477 0
"6736" 18 230.61855 27.686928 15.7229 0.06955 20850.667 0
"6867" 18 231.05681 27.810004 16.6418 0.06959 20862.503 0
"6797" 18 230.48002 27.766055 16.9021 0.069598 20864.887 0
"6859" 18 230.33777 27.871221 16.6301 0.069674 20887.878 0
"6784" 18 230.56383 27.604666 16.4591 0.069685 20891.142 0
"6794" 18 230.55282 27.589544 17.1398 0.069835 20936.102 0
"6729" 18 230.62119 27.706042 18.8522 0.069867 20945.711 0
"6911" 18 231.2273 27.782863 17.1415 0.06989 20952.567 0
"6882" 18 230.74042 28.11126 16.8442 0.069927 20963.53 0
"6832" 18 230.56719 27.481595 17.5246 0.070005 20986.944 0
"6941" 18 231.34981 27.852849 17.2042 0.07003 20994.373 0
"6764" 18 230.5413 27.725036 17.5528 0.070133 21025.299 0
"6774" 18 230.52034 27.753105 17.2458 0.070158 21032.737 0
"6742" 18 230.72653 27.662456 16.7082 0.070185 21041.018 0
"6936" 18 230.43417 28.275646 16.747 0.070244 21058.615 0
"6877" 18 231.03716 27.918918 17.0102 0.070294 21073.656 0
"6904" 18 231.21712 27.762067 15.9324 0.070382 21100.041 0
"6913" 18 230.32708 28.110071 15.1281 0.070447 21119.551 0
"6799" 18 230.75333 27.893603 16.9255 0.070464 21124.708 0
"6745" 18 230.7521 27.675011 17.5233 0.070609 21168.01 0
"6791" 18 230.61629 27.882817 17.3296 0.070714 21199.446 0
"6947" 18 230.37635 28.29334 15.6017 0.070727 21203.31 0
"6733" 18 230.72213 27.678652 17.1532 0.070795 21223.951 0
"6871" 18 230.96182 27.986194 17.2819 0.070823 21232.105 0
"6906" 18 230.51557 28.18165 17.7476 0.070823 21232.117 0
"6790" 18 230.50163 27.657043 16.5004 0.070866 21244.957 0
"6837" 18 230.96642 27.803202 15.8421 0.07088 21249.187 0
"6727" 18 230.71565 27.75457 17.7779 0.070882 21249.868 0
"6787" 18 230.83903 27.642529 16.6457 0.070922 21261.869 0
"6938" 18 231.31808 27.526799 15.8067 0.070945 21268.917 0
"6884" 18 231.1223 27.752356 17.5348 0.070949 21269.843 0
"6958" 18 231.32791 27.391633 17.2655 0.071072 21306.889 0
"6844" 18 230.61399 27.432939 17.38 0.071075 21307.719 0
"6849" 18 230.65324 27.416656 16.5077 0.071111 21318.434 0
"6760" 18 230.55481 27.694741 16.6815 0.071169 21335.816 0
"6805" 18 230.8325 27.583105 17.7512 0.071317 21380.176 0
"6870" 18 230.27421 27.745143 16.6109 0.071331 21384.58 0
"6850" 18 231.0161 27.790334 17.5946 0.071408 21407.604 0
"6840" 18 230.56616 27.456658 15.586 0.071415 21409.672 0
"6863" 18 230.61064 28.05621 16.1642 0.071457 21422.135 0
"6973" 18 229.89237 27.781819 16.4792 0.071481 21429.333 0
"6887" 18 230.56725 28.117687 17.1933 0.071493 21433.146 0
"6921" 18 230.60545 28.255604 16.5434 0.071528 21443.666 0
"6793" 18 230.7115 27.891775 17.3468 0.071602 21465.626 0
"6806" 18 230.57196 27.896754 16.9503 0.071729 21503.96 0
"7006" 18 229.77354 27.740681 17.5355 0.071825 21532.455 0
"6865" 18 231.06341 27.749989 15.369 0.071866 21544.831 0
"6775" 18 230.76654 27.841211 16.3769 0.07193 21564.161 0
"6891" 18 231.12509 27.836996 16.6801 0.071975 21577.688 0
"6779" 18 230.6009 27.593612 16.4336 0.07204 21597.088 0
"6848" 18 230.98965 27.845331 17.7767 0.072072 21606.726 0
"6894" 18 230.28448 27.951326 17.3558 0.072084 21610.371 0
"6860" 18 230.58439 28.050014 17.4097 0.072123 21622.015 0
"6780" 18 230.58016 27.844187 16.9857 0.07223 21654.135 0
"6988" 18 230.57732 26.968937 16.2422 0.072231 21654.261 0
"6967" 18 230.28024 27.131835 16.6488 0.072233 21654.813 0
"6754" 18 230.57569 27.70224 15.7713 0.072256 21661.789 0
"6920" 18 230.87786 28.224382 17.4398 0.072282 21669.535 0
"6879" 18 230.56154 28.086584 17.7464 0.072317 21679.983 0
"6769" 18 230.55704 27.651458 17.5179 0.072352 21690.542 0
"6969" 18 229.89957 27.736757 16.8287 0.072398 21704.314 0
"6992" 18 230.25717 28.392756 16.7645 0.072451 21720.299 0
"6800" 18 230.7755 27.886087 16.8167 0.072486 21730.729 0
"6855" 18 230.307 27.765263 16.896 0.072491 21732.3 0
"6880" 18 230.57926 28.093757 16.3642 0.072504 21736.254 0
"6847" 18 230.71475 28.02181 16.8392 0.072546 21748.75 0
"6890" 18 230.22974 27.611054 17.2968 0.072609 21767.52 0
"6914" 18 231.20173 27.910429 16.2547 0.072632 21774.379 0
"6916" 18 230.1366 27.543627 16.4261 0.072728 21803.192 0
"6970" 18 230.0176 27.357072 16.1228 0.072779 21818.52 0
"6955" 18 231.39601 27.856151 17.1441 0.072815 21829.256 0
"6788" 18 230.49368 27.695407 16.8188 0.072819 21830.689 0
"6738" 18 230.70902 27.782981 16.7036 0.072907 21856.903 0
"6948" 18 229.96229 27.740288 16.6278 0.072925 21862.485 0
"6960" 18 230.60267 28.383568 15.7946 0.072953 21870.696 0
"6965" 18 229.96039 27.969463 17.1511 0.072993 21882.724 0
"6978" 18 230.53029 28.432369 17.1862 0.07301 21887.793 0
"6763" 18 230.66031 27.603476 17.5724 0.073043 21897.723 0
"6752" 18 230.66229 27.635106 16.5031 0.073107 21916.936 0
"6777" 18 230.61216 27.854352 17.1295 0.073131 21924.05 0
"6822" 18 230.55653 27.510513 17.2729 0.073131 21924.143 0
"6975" 18 231.43615 27.937009 16.5108 0.073131 21924.242 0
"6820" 18 230.86614 27.561952 17.7128 0.073134 21925.004 0
"6939" 18 230.0071 27.815352 16.8041 0.073163 21933.584 0
"6757" 18 230.64555 27.828314 17.5375 0.073175 21937.454 0
"6953" 18 230.60106 28.366646 16.5113 0.073212 21948.534 0
"6897" 18 231.13132 27.874002 16.5161 0.073216 21949.515 0
"6744" 18 230.61784 27.781005 15.9024 0.073219 21950.627 0
"6792" 18 230.51134 27.807602 16.4368 0.073237 21955.864 0
"6810" 18 230.48559 27.843348 17.4011 0.073258 21962.295 0
"6798" 18 230.5937 27.557255 16.5492 0.073268 21965.221 0
"6928" 18 230.15789 28.040395 17.5567 0.073272 21966.441 0
"6977" 18 230.15826 27.174049 17.3883 0.073337 21985.778 0
"6910" 18 230.56901 28.202148 16.5711 0.073448 22019.237 0
"6781" 18 230.82245 27.80328 17.4747 0.073609 22067.408 0
"7001" 18 230.39147 28.469145 17.7175 0.073614 22068.88 0
"6816" 18 230.50725 27.553915 17.5516 0.07367 22085.584 0
"6824" 18 230.6794 27.480626 17.2378 0.073679 22088.486 0
"6831" 18 230.56758 27.959796 17.5165 0.073706 22096.56 0
"6893" 18 230.33496 28.0066 17.7786 0.073719 22100.382 0
"6907" 18 230.52978 28.191623 15.8283 0.073723 22101.671 0
"6770" 18 230.56856 27.807216 15.5654 0.073777 22117.779 0
"6751" 18 230.62724 27.796733 17.1309 0.073893 22152.534 0
"6956" 18 229.96584 27.896346 17.0389 0.073897 22153.817 0
"6943" 18 230.13477 27.34546 16.4631 0.073943 22167.638 0
"6924" 18 230.52824 28.251633 16.4873 0.073985 22180.004 0
"6802" 18 230.81501 27.869871 16.9274 0.074105 22216.237 0
"6995" 18 231.53321 27.899586 17.0336 0.074265 22264.21 0
"6776" 18 230.53813 27.796487 16.2828 0.074278 22267.87 0
"6908" 18 230.19535 27.958617 17.1659 0.074364 22293.709 0
"6782" 18 230.684 27.876215 17.415 0.074393 22302.469 0
"6878" 18 230.73772 27.348153 17.3728 0.074525 22341.895 0
"6811" 18 230.50058 27.579349 16.123 0.074569 22355.314 0
"6987" 18 230.03854 28.212987 16.8765 0.07458 22358.423 0
"6804" 18 230.51389 27.850259 16.4935 0.074637 22375.514 0
"6778" 18 230.51739 27.693976 17.7696 0.07465 22379.42 0
"6881" 18 230.42404 27.410565 17.4846 0.074679 22388.105 0
"6728" 18 230.66344 27.672469 16.2572 0.074709 22397.321 0
"6765" 18 230.81046 27.69463 16.7453 0.074802 22425.153 0
"6843" 18 230.52103 27.981866 17.6126 0.074848 22438.971 0
"6918" 18 230.08971 27.651128 17.5441 0.074957 22471.663 0
"6934" 18 230.02586 27.624301 16.6211 0.074998 22483.793 0
"6909" 18 231.17744 27.930158 17.6004 0.075057 22501.499 0
"6815" 18 230.81492 27.539708 17.6733 0.075155 22530.878 0
"6989" 18 230.23015 27.070306 16.8397 0.075159 22532.086 0
"6949" 18 230.09676 27.346911 17.6606 0.075177 22537.576 0
"6927" 18 230.50708 27.187368 17.4935 0.075252 22559.937 0
"6755" 18 230.71577 27.634206 17.7843 0.075346 22588.142 0
"6864" 18 231.01117 27.551187 17.6426 0.075417 22609.538 0
"6835" 18 230.39571 27.62555 15.6632 0.07551 22637.343 0
"6996" 18 229.98294 28.202462 17.5577 0.075563 22653.086 0
"6771" 18 230.54033 27.665755 16.9713 0.07559 22661.321 0
"6858" 18 230.51631 27.420681 16.7466 0.07561 22667.404 0
"6825" 18 230.40435 27.671299 17.4919 0.075704 22695.344 0
"6905" 18 231.175 27.912383 17.7002 0.075778 22717.58 0
"6931" 18 230.25045 28.144456 15.9638 0.075796 22722.943 0
"6786" 18 230.53267 27.63275 16.872 0.075799 22723.957 0
"6892" 18 230.46136 27.355442 16.9986 0.076237 22855.344 0
"6915" 18 230.14855 27.925985 16.9513 0.076254 22860.434 0
"6730" 18 230.62008 27.739248 16.4801 0.076304 22875.283 0
"6749" 18 230.59814 27.672813 17.479 0.076318 22879.684 0
"6853" 18 230.81898 27.422573 17.6049 0.076456 22920.986 0
"6722" 18 230.66264 27.695352 17.2299 0.076493 22931.959 0
"6862" 18 230.5295 27.410137 17.6978 0.076562 22952.773 0
"6857" 18 230.49827 28.015415 17.5421 0.076641 22976.505 0
"6758" 18 230.62542 27.823292 17.4207 0.076724 23001.402 0
"6812" 18 230.91744 27.735412 17.726 0.076752 23009.758 0
"6809" 18 230.458 27.651669 17.5342 0.076904 23055.248 0
"6836" 18 230.52781 27.955597 16.1218 0.076947 23068.214 0
"6866" 18 230.79003 27.390761 16.3475 0.077052 23099.567 0
"6845" 18 230.50655 27.465154 17.0665 0.077067 23104.048 0
"6854" 18 230.64981 27.397135 17.0526 0.077082 23108.704 0
"6868" 18 230.49565 27.411537 16.1218 0.077143 23126.899 0
"6869" 18 230.30433 27.59105 16.0327 0.0772 23143.918 0
"6821" 18 230.41392 27.724279 17.6373 0.077494 23232.252 0
"6873" 18 230.51459 27.384934 16.2893 0.077533 23243.812 0
"6732" 18 230.62499 27.755105 16.3309 0.077669 23284.676 0
"6746" 18 230.69443 27.642041 17.271 0.077691 23291.203 0
"6750" 18 230.58739 27.689312 17.5685 0.077954 23370.126 0
"6768" 18 230.61099 27.60885 16.6308 0.077962 23372.324 0
"6747" 18 230.6537 27.802194 15.7523 0.078018 23389.268 0
"6830" 18 230.93809 27.617527 17.1315 0.07824 23455.678 0
"6741" 18 230.66375 27.653696 17.2068 0.078432 23513.382 0
"6761" 18 230.61446 27.62403 16.226 0.078467 23523.926 0
"6766" 18 230.60772 27.826631 15.9631 0.078684 23588.849 0
"6723" 18 230.68856 27.693035 17.6288 0.078749 23608.404 0
"6756" 18 230.68353 27.617481 15.8926 0.07882 23629.576 0
"6724" 18 230.71479 27.733391 17.0871 0.079157 23730.627 0
"6807" 18 230.82081 27.566465 16.7887 0.079252 23759.287 0
"6772" 18 230.5559 27.635095 16.1512 0.079263 23762.354 0
"6735" 18 230.6343 27.769023 17.6148 0.079385 23798.898 0
"6737" 18 230.6039 27.731948 17.3721 0.079969 23974.043 0
"6726" 18 230.63317 27.71929 16.6904 0.080078 24006.921 0
"6767" 18 230.58492 27.815279 16.5745 0.080648 24177.617 0
"6759" 18 230.57701 27.789375 17.074 0.081354 24389.355 0
