"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"5703" 15 195.21354 -2.081188 16.6079 0.083543 25045.696 0
"5650" 15 195.94434 -2.21293 16.3858 0.083562 25051.203 0
"5699" 15 196.01692 -1.92356 16.4204 0.08358 25056.765 0
"5632" 15 195.4692 -2.670107 15.7566 0.083608 25065.144 0
"5686" 15 196.18882 -2.115123 16.5216 0.083609 25065.327 0
"5648" 15 195.45812 -2.788206 16.2321 0.083619 25068.417 0
"5578" 15 195.82048 -2.511135 17.3023 0.083712 25096.307 0
"5628" 15 195.43918 -2.511735 17.1626 0.083723 25099.389 0
"5586" 15 195.75234 -2.396383 17.4659 0.083738 25103.946 0
"5567" 15 195.73564 -2.491735 16.8872 0.083807 25124.707 0
"5595" 15 195.57311 -2.542252 16.4727 0.083875 25145.107 0
"5660" 15 195.46082 -2.89398 16.8688 0.083891 25149.742 0
"5649" 15 195.7361 -2.896348 17.1095 0.084022 25189.123 0
"5581" 15 195.62918 -2.572073 16.9479 0.084057 25199.577 0
"5670" 15 196.15137 -2.191156 17.09 0.084091 25209.914 0
"5673" 15 195.68489 -1.963269 16.7065 0.084159 25230.168 0
"5579" 15 195.62505 -2.477976 17.0924 0.084184 25237.635 0
"5674" 15 196.27508 -2.459199 17.6037 0.084199 25242.084 0
"5666" 15 195.61192 -2.008949 17.5292 0.084207 25244.522 0
"5640" 15 195.8782 -2.233361 16.0199 0.084252 25258.246 0
"5591" 15 195.81703 -2.419789 16.5458 0.084361 25290.798 0
"5665" 15 195.58273 -2.041139 15.9312 0.084376 25295.21 0
"5606" 15 195.5472 -2.526126 16.6535 0.084383 25297.447 0
"5596" 15 195.85398 -2.582787 17.3388 0.084509 25335.185 0
"5571" 15 195.76973 -2.555473 17.0538 0.084531 25341.894 0
"5620" 15 195.93806 -2.54911 17.5862 0.084577 25355.58 0
"5593" 15 195.57754 -2.526358 17.6033 0.084635 25372.905 0
"5598" 15 195.71724 -2.365792 16.0753 0.084649 25377.087 0
"5605" 15 195.78664 -2.363112 16.9476 0.084697 25391.606 0
"5661" 15 195.62409 -2.065739 17.3131 0.084824 25429.673 0
"5608" 15 195.85918 -2.409836 17.3047 0.084947 25466.548 0
"5712" 15 195.67571 -3.210495 17.6452 0.084958 25469.777 0
"5655" 15 195.62244 -2.913601 16.8605 0.084961 25470.643 0
"5678" 15 195.35852 -2.049118 16.8637 0.084994 25480.461 0
"5704" 15 195.09873 -2.259908 16.577 0.085089 25509.043 0
"5711" 15 195.14273 -2.134062 14.9538 0.085158 25529.693 0
"5713" 15 195.02445 -2.592503 17.1209 0.085251 25557.535 0
"5566" 15 195.70459 -2.51099 17.4738 0.085346 25586.18 0
"5580" 15 195.76094 -2.421878 18.2218 0.085389 25598.987 0
"5680" 15 195.19119 -2.236714 17.4593 0.085436 25613.131 0
"5654" 15 196.0711 -2.316169 15.3758 0.085452 25617.877 0
"5651" 15 195.35774 -2.388137 16.4061 0.085527 25640.496 0
"5701" 15 195.15549 -2.160015 16.9732 0.085615 25666.587 0
"5574" 15 195.70574 -2.594164 17.0305 0.085619 25667.859 0
"5604" 15 195.65985 -2.359921 16.7221 0.085626 25670.152 0
"5584" 15 195.66067 -2.421271 17.0178 0.085658 25679.574 0
"5568" 15 195.69386 -2.484058 17.6059 0.085896 25750.955 0
"5677" 15 195.38806 -2.028511 17.5619 0.086008 25784.412 0
"5667" 15 196.15075 -2.8111 17.0125 0.086086 25807.976 0
"5587" 15 195.78872 -2.411573 16.3409 0.086135 25822.632 0
"5607" 15 195.54457 -2.495214 17.2588 0.08656 25949.936 0
"5612" 15 195.66011 -2.344046 16.5515 0.086562 25950.575 0
"5603" 15 195.78102 -2.365318 16.4232 0.086657 25978.992 0
"5639" 15 195.67312 -2.835812 15.8155 0.086924 26059.037 0
"5602" 15 195.84162 -2.625037 17.3926 0.088126 26419.426 0
