"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"5298" 14 230.36544 7.28388 16.0048 0.044011 13194.124 0
"5271" 14 230.76639 7.672158 15.5157 0.044074 13213.173 0
"5228" 14 230.40162 7.739095 15.7374 0.044086 13216.701 0
"5250" 14 230.61442 7.68204 16.897 0.044109 13223.516 0
"5284" 14 230.83242 7.708841 15.6735 0.044114 13225.176 0
"5217" 14 230.46605 7.708819 13.6152 0.044196 13249.574 0
"5253" 14 230.62674 7.728958 17.0664 0.044297 13279.993 0
"5239" 14 230.5734 7.663225 16.5284 0.044302 13281.441 0
"5227" 14 230.41752 7.753961 16.8091 0.044388 13307.059 0
"5329" 14 230.30932 8.228177 16.6249 0.044389 13307.49 0
"5262" 14 230.26401 7.609677 16.7027 0.044576 13363.588 0
"5324" 14 229.93695 7.628243 17.7007 0.044619 13376.32 0
"5400" 14 231.2275 7.406677 16.1827 0.04467 13391.741 0
"5418" 14 229.84246 7.086743 16.2766 0.044705 13402.201 0
"5545" 14 231.64144 8.104794 16.8702 0.04472 13406.647 0
"5235" 14 230.51954 7.610854 15.7073 0.0448 13430.663 0
"5309" 14 230.84386 7.404054 17.1052 0.04486 13448.645 0
"5482" 14 231.1846 6.950459 17.2834 0.04492 13466.668 0
"5380" 14 229.71874 7.805517 17.3849 0.044961 13479.11 0
"5263" 14 230.4508 7.482346 15.9873 0.04497 13481.67 0
"5333" 14 230.96708 7.961186 17.6312 0.045013 13494.585 0
"5285" 14 230.26191 8.018287 15.7061 0.045013 13494.639 0
"5315" 14 229.95228 7.643506 14.8778 0.045048 13505.117 0
"5293" 14 230.8308 7.547129 17.6777 0.045062 13509.209 0
"5462" 14 231.4321 7.452072 15.9759 0.0451 13520.505 0
"5232" 14 230.35884 7.728438 16.4012 0.04515 13535.504 0
"5344" 14 230.92236 7.306915 16.9632 0.045159 13538.286 0
"5330" 14 230.88381 7.354253 17.3952 0.045163 13539.473 0
"5264" 14 230.68614 7.838085 15.5819 0.045168 13541.164 0
"5339" 14 229.87252 7.751086 16.959 0.04517 13541.604 0
"5246" 14 230.58139 7.629613 16.8735 0.045208 13553.014 0
"5280" 14 230.1975 7.948887 16.0311 0.045242 13563.18 0
"5294" 14 230.76831 7.44559 15.3312 0.045285 13576.215 0
"5237" 14 230.37446 7.78358 16.7126 0.045312 13584.238 0
"5242" 14 230.38253 7.814434 16.823 0.04533 13589.61 0
"5343" 14 231.00155 7.985731 16.9982 0.045375 13603.086 0
"5245" 14 230.49716 7.841189 16.7189 0.045382 13605.109 0
"5270" 14 230.15854 7.659694 16.1587 0.045461 13628.724 0
"5289" 14 230.0933 7.56558 15.6992 0.04548 13634.585 0
"5363" 14 229.88524 7.330944 16.4639 0.045531 13649.733 0
"5466" 14 229.63512 7.122424 14.9065 0.045597 13669.577 0
"5372" 14 231.08051 7.307157 15.85 0.045658 13687.888 0
"5555" 14 229.2408 7.365302 17.5513 0.045675 13692.961 0
"5386" 14 231.19258 7.465509 17.6313 0.045734 13710.825 0
"5420" 14 231.34068 7.667565 17.0559 0.045747 13714.672 0
"5394" 14 229.67019 7.829829 15.7426 0.045813 13734.449 0
"5231" 14 230.38841 7.64221 16.7856 0.045839 13742.273 0
"5527" 14 229.34032 7.346066 14.9278 0.04588 13754.463 0
"5539" 14 229.49562 6.960687 17.497 0.04591 13763.613 0
"5316" 14 230.10223 7.342168 15.8343 0.046034 13800.529 0
"5560" 14 229.99999 6.526636 17.8405 0.046099 13820.133 0
"5243" 14 230.53892 7.819075 16.6079 0.0461 13820.492 0
"5220" 14 230.48519 7.673542 15.3328 0.046104 13821.781 0
"5350" 14 230.12116 7.167774 17.7308 0.046202 13851.086 0
"5277" 14 230.54355 8.03959 16.5509 0.046243 13863.333 0
"5223" 14 230.40368 7.719303 14.3105 0.046289 13876.979 0
"5229" 14 230.38516 7.725664 17.2374 0.046309 13883.062 0
"5261" 14 230.63375 7.599931 15.8079 0.046361 13898.735 0
"5225" 14 230.47803 7.763967 17.9266 0.046419 13916.105 0
"5406" 14 229.62298 7.854822 15.9106 0.04644 13922.287 0
"5396" 14 231.25272 7.524499 17.7094 0.046448 13924.91 0
"5278" 14 230.5716 7.373905 17.0307 0.046506 13942.01 0
"5366" 14 230.10621 8.303679 17.1366 0.046531 13949.703 0
"5288" 14 230.25267 7.374124 15.841 0.046626 13978.036 0
"5282" 14 230.32288 7.368163 15.835 0.046879 14053.923 0
"5303" 14 230.35246 7.27401 16.802 0.047063 14108.995 0
"5221" 14 230.42302 7.723532 14.9389 0.047352 14195.871 0
"5219" 14 230.45993 7.735846 14.7284 0.04737 14201.127 0
"5295" 14 230.11702 7.919619 17.1857 0.047378 14203.588 0
"5256" 14 230.44911 7.522846 15.8969 0.047434 14220.248 0
"5249" 14 230.61468 7.719411 15.217 0.047488 14236.595 0
"5247" 14 230.39475 7.576413 14.5748 0.047511 14243.43 0
"5222" 14 230.41566 7.731038 16.9519 0.047783 14325.022 0
"5244" 14 230.32349 7.73942 16.6322 0.048068 14410.43 0
"5218" 14 230.46225 7.728147 17.2261 0.048311 14483.178 0
"5238" 14 230.54813 7.623848 16.7961 0.04832 14486.05 0
"5259" 14 230.28574 7.631625 17.0641 0.048739 14611.441 0
