"ID" "ra" "dec" "zspec" "Vel"
"4320" 82 -0.107319371582342 -0.0041637876645989 0.0736428811197354 -1153.46982802741
"4328" 82 -0.23100100831855 0.00152780107492169 0.0739033157460604 -1081.0286676956
"4316" 82 -0.0404620863493539 -0.0570628494945557 0.0740296227266865 -1045.89576557855
"4301" 82 -0.169996488783458 0.0266507944387011 0.0741942429973543 -1000.1058351473
"4300" 82 -0.0448962226832026 0.0721722504744768 0.0746606526758656 -870.371710395421
"4323" 82 -0.0697718348544458 0.0509705807332397 0.0747517635967523 -845.028763794701
"4296" 82 -0.112350107443129 -0.0330622029272282 0.0747714839903105 -839.543440234946
"4310" 82 -0.0400210077650634 -0.0960358916214221 0.0749450524417453 -791.264529721568
"4327" 82 -0.0737536636504447 -0.0958580473022114 0.0751780937497806 -726.442954351409
"4299" 82 -0.0375174441919881 0.018802414738205 0.0751921185195302 -722.541896307079
"4295" 82 -0.0283419218447912 -0.00851052157427333 0.0753415383045698 -680.980055020684
"4312" 82 -0.140371218152026 -0.0540186004900421 0.0754907967927587 -639.463079239275
"4288" 82 -0.0376331959454577 0.0767788643144454 0.0756762136288447 -587.888482801517
"4298" 82 -0.0182036566908704 -0.023638842635536 0.0757437697340031 -569.097422971143
"4290" 82 -0.0344716378210062 -0.0229662370891427 0.0760701712933634 -478.30723877855
"4325" 82 -0.00522642526431084 -0.0832922260828099 0.0765270865294212 -351.21403945869
"4292" 82 -0.0261277130360065 -0.0256571237803262 0.0771698644033427 -172.422241764365
"4309" 82 -0.000233467943645059 0.00858217947948034 0.0777749348121945 -4.11895921631626
"4322" 82 0.00789853481517291 0.0940211634795947 0.0780231845211029 64.9329069626408
"4318" 82 0.0022941980704091 0.0302371424138029 0.0781203668683261 91.9646503831097
"4326" 82 0.018310607020878 0.118224370788051 0.0781377797381791 96.808124980375
"4303" 82 0.00101573259347837 0.000602393836599998 0.0783231927093817 148.381646381975
"4311" 82 0.0185695327342261 0.02205043329624 0.0784848139653565 193.337386263091
"4321" 82 0.00220039940009412 -0.0115778080137659 0.0784971260479219 196.762052021732
"4305" 82 0.0521863248574529 -0.0779168717855722 0.0786647756529269 243.39460655992
"4307" 82 0.0219493786856525 0.0277587181346193 0.0786873632344334 249.677452418445
"4297" 82 0.00711443719768947 -0.0380465500111772 0.0788755792647233 302.030658363615
"4319" 82 0.0166296186261304 0.0576102935724522 0.0790999728303337 364.44682204043
"4317" 82 0.0117959787062591 0.0489479611776093 0.0792397847053305 403.33617633196
"4291" 82 0.00195516837342552 0.00252846765861212 0.0792696026427557 411.630180920612
"4302" 82 0.0402352073303943 0.118265584515829 0.0798040278692867 560.283161773463
"4287" 82 0.0347649487785515 0.0214928533212122 0.0803143738673911 702.23838790859
"4306" 82 0.0139317297753151 -0.0154973295575257 0.0803307358667891 706.789557768245
"4308" 82 0.0852817469172213 -0.106574458845658 0.0806857485103973 805.538054457589
"4286" 82 0.0210424896248039 0.0140160176506601 0.0807887189776444 834.179791666453
"4315" 82 0.151362548383262 0.10505875106928 0.0809506246157883 879.214633833616
"4289" 82 0.0638152305584332 -0.110355224182384 0.0812252622550963 955.60643143367
"4294" 82 0.0855604091561205 -0.0764066249522139 0.0814426273223487 1016.06758404444
"4304" 82 0.0394748165183698 0.0245697234893209 0.0814983261933825 1031.56049642633
"4324" 82 0.11412877025431 0.00625920444375535 0.0815959408552379 1058.71249026827
"4293" 82 0.154895208340764 0.194623824038636 0.0816247202346301 1066.71761487946
"4314" 82 0.19887009751148 0.126178879540437 0.0816716034689809 1079.75841496202
"4313" 82 0.184985098790382 -0.0174070860226871 0.0817173721483835 1092.48919615484
