"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"2538" 7 227.83231 5.877829 16.0739 0.073409 22007.381 0
"2568" 7 227.88786 5.563713 15.6794 0.07359 22061.643 0
"2483" 7 227.76045 5.760582 17.3156 0.073615 22069.243 0
"2544" 7 227.80474 5.605049 17.5758 0.073656 22081.54 0
"2542" 7 227.88123 5.854176 17.6006 0.073714 22098.844 0
"2737" 7 227.96233 6.290702 17.2811 0.073762 22113.327 0
"2744" 7 227.69641 6.348473 16.7392 0.073816 22129.387 0
"2594" 7 227.6814 5.480902 17.4167 0.073821 22130.946 0
"2508" 7 227.81942 5.722716 17.1949 0.073828 22133.138 0
"2707" 7 227.9296 6.248498 16.4298 0.073835 22135.224 0
"2615" 7 227.59598 6.079733 16.8856 0.074104 22215.67 0
"2757" 7 227.69144 6.366111 16.3518 0.07412 22220.719 0
"2768" 7 227.15407 5.527982 17.0631 0.074127 22222.62 0
"2700" 7 228.21275 5.546808 17.294 0.074148 22229.05 0
"2510" 7 227.79436 5.832445 17.288 0.074172 22236.179 0
"2482" 7 227.74464 5.77081 16.7762 0.074211 22247.988 0
"2494" 7 227.78936 5.796053 17.3431 0.074218 22249.913 0
"2733" 7 227.37017 5.33455 16.0004 0.074251 22259.989 0
"2715" 7 227.36356 5.389499 16.9009 0.07437 22295.547 0
"2493" 7 227.7126 5.800862 16.4622 0.074377 22297.775 0
"2732" 7 227.3672 5.337713 17.2259 0.074454 22320.802 0
"2540" 7 227.60605 5.841124 15.5182 0.074465 22324.084 0
"2556" 7 227.75369 5.971657 17.7471 0.074537 22345.558 0
"2495" 7 227.6951 5.794564 17.5638 0.074643 22377.405 0
"2803" 7 228.00007 6.443356 17.1784 0.074765 22413.971 0
"2543" 7 227.63984 5.634516 17.2876 0.07483 22433.593 0
"2764" 7 228.03867 6.310786 16.8515 0.074861 22442.742 0
"2597" 7 227.52333 5.952462 16.8283 0.074871 22445.884 0
"2519" 7 227.71716 5.657482 16.4334 0.074873 22446.391 0
"2621" 7 227.98546 5.48215 17.2525 0.07504 22496.375 0
"2578" 7 227.84553 5.518851 17.0889 0.075048 22498.881 0
"2645" 7 227.8055 5.335867 16.7263 0.075181 22538.799 0
"2585" 7 228.02251 5.769559 17.5805 0.07526 22562.401 0
"2786" 7 227.34316 5.210803 16.8892 0.075263 22563.337 0
"2791" 7 227.87433 6.439768 17.675 0.075511 22637.649 0
"2558" 7 227.82795 5.962356 17.1233 0.075517 22639.313 0
"2705" 7 227.78141 5.244876 17.7145 0.075527 22642.407 0
"2655" 7 228.06077 5.449516 16.9356 0.075545 22647.734 0
"2671" 7 227.84477 6.214905 17.1083 0.075559 22652.012 0
"2769" 7 228.34787 5.557364 17.2742 0.075588 22660.586 0
"2686" 7 227.4521 5.372635 16.9784 0.07559 22661.222 0
"2712" 7 227.66043 5.23877 15.5976 0.075597 22663.309 0
"2614" 7 227.74542 6.111584 17.6817 0.075606 22666.196 0
"2745" 7 228.13194 5.31501 16.3486 0.075703 22695.272 0
"2583" 7 227.57712 5.97472 17.0472 0.075719 22700.066 0
"2606" 7 228.0782 5.815778 17.0957 0.075723 22701.148 0
"2698" 7 227.79624 5.257422 17.6994 0.075744 22707.435 0
"2489" 7 227.69979 5.757555 17.5089 0.0758 22724.235 0
"2740" 7 227.38171 5.309144 17.2331 0.07589 22751.235 0
"2599" 7 227.75472 5.449355 17.3355 0.075945 22767.678 0
"2653" 7 227.85782 5.334661 17.3804 0.075961 22772.478 0
"2808" 7 228.49624 5.78377 17.3682 0.076019 22789.845 0
"2643" 7 227.47202 6.092122 17.7372 0.076036 22794.944 0
"2730" 7 227.24568 5.502442 16.8605 0.076111 22817.588 0
"2527" 7 227.63683 5.816609 17.1477 0.076127 22822.348 0
"2811" 7 227.84543 6.512202 16.8507 0.076152 22829.909 0
"2629" 7 228.00192 6.060652 16.1853 0.076293 22872.069 0
"2562" 7 227.64621 5.960129 17.5485 0.076293 22872.174 0
"2644" 7 228.15029 5.619958 17.5439 0.076306 22875.936 0
"2617" 7 227.88535 6.08985 16.8959 0.076321 22880.502 0
"2723" 7 227.43878 6.220382 16.0397 0.076332 22883.623 0
"2603" 7 227.55069 6.02539 16.5728 0.076369 22894.865 0
"2797" 7 228.37894 5.440183 15.6679 0.07638 22898.055 0
"2751" 7 227.39536 6.252547 15.9909 0.076413 22907.966 0
"2586" 7 227.53919 5.572406 16.746 0.076437 22915.347 0
"2584" 7 227.54317 5.571143 15.7925 0.07649 22930.993 0
"2607" 7 227.4041 5.775226 17.1984 0.076496 22932.906 0
"2776" 7 227.69372 5.114737 17.13 0.076564 22953.169 0
"2539" 7 227.84873 5.88225 17.7846 0.076603 22964.987 0
"2639" 7 227.94883 6.125515 16.7268 0.07662 22970.161 0
"2773" 7 227.95568 6.365915 16.8937 0.07663 22973.192 0
"2533" 7 227.66637 5.65528 16.438 0.076682 22988.586 0
"2604" 7 227.84949 6.074069 17.0844 0.076702 22994.579 0
"2633" 7 227.55057 6.119294 16.6474 0.076706 22995.739 0
"2609" 7 227.4738 5.969955 17.1996 0.076722 23000.734 0
"2627" 7 228.03913 5.503499 16.8205 0.076748 23008.343 0
"2708" 7 227.26546 5.974916 16.1661 0.076784 23019.369 0
"2505" 7 227.79231 5.823223 16.3279 0.076801 23024.289 0
"2512" 7 227.6566 5.791332 17.4307 0.076871 23045.421 0
"2513" 7 227.68649 5.836258 16.909 0.076904 23055.374 0
"2801" 7 227.15583 6.188296 16.8881 0.076915 23058.432 0
"2728" 7 227.6449 5.211862 17.0067 0.076936 23064.809 0
"2675" 7 227.76215 5.293107 15.0353 0.076962 23072.522 0
"2779" 7 228.37976 5.576826 17.8262 0.077029 23092.743 0
"2709" 7 227.59917 6.268802 17.3706 0.077042 23096.718 0
"2670" 7 227.89315 6.201098 15.7642 0.077063 23102.9 0
"2649" 7 227.30498 5.74008 17.3163 0.077132 23123.52 0
"2499" 7 227.67691 5.778152 17.4847 0.077142 23126.662 0
"2587" 7 227.61061 6.006667 15.9616 0.077198 23143.357 0
"2750" 7 228.30821 5.971212 16.6219 0.077225 23151.398 0
"2620" 7 227.81939 6.121679 17.3236 0.077269 23164.768 0
"2763" 7 227.13235 5.845066 16.3395 0.077282 23168.633 0
"2767" 7 227.14471 5.963137 17.4072 0.077314 23178.274 0
"2696" 7 227.31537 6.029924 17.5732 0.077355 23190.518 0
"2531" 7 227.78242 5.884616 16.461 0.077356 23190.673 0
"2761" 7 227.2603 6.1404 16.5497 0.077367 23193.959 0
"2598" 7 227.59666 6.037162 16.3142 0.077414 23208.16 0
"2754" 7 227.14073 5.837855 17.4801 0.077424 23211.026 0
"2777" 7 227.21838 6.156653 15.4642 0.077483 23228.849 0
"2695" 7 227.81483 6.258885 17.1964 0.077526 23241.734 0
"2657" 7 227.71196 6.204297 17.5277 0.077594 23262.123 0
"2676" 7 228.02199 5.381527 17.0593 0.077635 23274.402 0
"2566" 7 227.95468 5.640498 17.6776 0.077685 23289.245 0
"2731" 7 227.18564 5.66433 17.1005 0.077705 23295.31 0
"2600" 7 227.83489 6.065708 15.2275 0.077719 23299.621 0
"2588" 7 227.76278 6.040405 17.4364 0.077737 23305.086 0
"2806" 7 227.14005 6.188504 14.1725 0.077764 23312.974 0
"2595" 7 228.01694 5.859116 15.9301 0.07777 23314.877 0
"2565" 7 227.52613 5.843648 16.5476 0.077818 23329.324 0
"2706" 7 227.88019 6.262984 16.5642 0.077864 23342.926 0
"2703" 7 228.1856 6.034527 17.3311 0.077879 23347.432 0
"2756" 7 228.18659 6.179164 16.2343 0.077908 23356.342 0
"2555" 7 227.66834 5.956031 16.3487 0.077909 23356.612 0
"2511" 7 227.83256 5.744459 16.9256 0.077942 23366.436 0
"2694" 7 227.40755 5.391731 16.8218 0.077949 23368.663 0
"2646" 7 227.33314 5.903929 16.6198 0.078051 23398.981 0
"2548" 7 227.57229 5.701185 16.464 0.078071 23405.175 0
"2546" 7 227.61956 5.638185 17.326 0.078115 23418.174 0
"2742" 7 227.20325 5.986408 17.4535 0.078162 23432.342 0
"2812" 7 228.1935 5.149626 16.6284 0.078172 23435.238 0
"2591" 7 227.94299 5.96042 16.3797 0.078173 23435.61 0
"2605" 7 227.46671 5.949034 17.244 0.078178 23437.214 0
"2693" 7 228.01333 6.183401 17.9089 0.078201 23443.968 0
"2665" 7 228.11855 6.020919 17.6535 0.078251 23459.075 0
"2660" 7 227.78081 5.317283 14.3413 0.078278 23467.268 0
"2710" 7 227.9142 6.261872 17.2275 0.078281 23468.098 0
"2792" 7 227.88614 5.08002 17.6488 0.078301 23474.094 0
"2487" 7 227.75031 5.782778 15.6993 0.078307 23475.899 0
"2798" 7 228.206 6.311743 16.2666 0.078316 23478.564 0
"2724" 7 227.78013 5.211713 17.1097 0.078337 23484.794 0
"2596" 7 227.84076 6.035149 17.47 0.078356 23490.685 0
"2772" 7 227.24625 5.36204 16.9741 0.078409 23506.337 0
"2669" 7 227.30764 5.912484 16.871 0.078417 23508.879 0
"2535" 7 227.71037 5.624755 17.7301 0.078469 23524.399 0
"2498" 7 227.67716 5.747531 16.8342 0.078474 23525.811 0
"2630" 7 228.01877 6.046936 16.6489 0.078479 23527.364 0
"2785" 7 227.10255 5.534133 16.9924 0.07849 23530.842 0
"2658" 7 227.54928 6.161192 16.5242 0.078502 23534.424 0
"2560" 7 227.73978 5.98138 17.4713 0.07855 23548.557 0
"2611" 7 227.548 5.477631 17.7166 0.078557 23550.706 0
"2541" 7 227.58158 5.786526 16.7538 0.078626 23571.506 0
"2704" 7 227.6332 5.255987 16.764 0.07865 23578.686 0
"2741" 7 227.81171 5.184873 15.8939 0.078707 23595.798 0
"2727" 7 228.11049 6.18347 17.5092 0.078708 23596.212 0
"2714" 7 228.27689 5.803573 17.632 0.0788 23623.778 0
"2683" 7 227.79637 6.23748 17.5491 0.078806 23625.582 0
"2625" 7 227.41168 5.94124 16.7664 0.07892 23659.696 0
"2522" 7 227.65173 5.834374 17.5908 0.078964 23672.68 0
"2674" 7 228.16202 5.546702 16.1947 0.078967 23673.747 0
"2570" 7 227.55417 5.603922 15.8187 0.079077 23706.646 0
"2581" 7 227.65249 5.511615 17.5021 0.079094 23711.734 0
"2641" 7 227.84239 6.169989 16.31 0.079098 23712.858 0
"2790" 7 227.91987 5.096634 17.1995 0.079107 23715.55 0
"2667" 7 227.9315 6.179255 14.8169 0.079136 23724.376 0
"2685" 7 227.32547 5.51633 16.8595 0.079136 23724.523 0
"2720" 7 227.82231 5.222145 15.8459 0.079145 23726.942 0
"2624" 7 227.78531 5.391304 17.7127 0.079202 23744.171 0
"2680" 7 227.97017 6.179223 16.3237 0.079223 23750.446 0
"2717" 7 227.93512 6.262136 16.2554 0.07933 23782.452 0
"2780" 7 227.97736 6.378257 16.8852 0.079373 23795.469 0
"2554" 7 227.72961 5.558792 16.2736 0.079395 23801.896 0
"2572" 7 227.92302 5.937544 17.3019 0.079506 23835.248 0
"2619" 7 227.48466 6.021159 16.8561 0.079526 23841.439 0
"2496" 7 227.70741 5.8157 17.2394 0.079552 23848.958 0
"2787" 7 227.17484 6.1386 16.6191 0.079625 23870.87 0
"2765" 7 227.29767 5.321749 17.2037 0.079638 23874.953 0
"2638" 7 227.78277 5.346853 17.5756 0.079676 23886.402 0
"2713" 7 227.82917 5.238323 14.356 0.079685 23888.953 0
"2697" 7 227.87822 5.274612 17.8036 0.079784 23918.764 0
"2760" 7 227.92375 6.344144 17.7992 0.079845 23936.791 0
"2502" 7 227.79313 5.814366 16.6307 0.079872 23945.083 0
"2642" 7 227.74699 5.334699 17.3583 0.079915 23957.983 0
"2691" 7 227.55085 6.214255 16.9491 0.079916 23958.082 0
"2550" 7 227.70549 5.947633 17.1679 0.079919 23959.05 0
"2734" 7 227.92949 6.297947 16.2938 0.079945 23966.758 0
"2580" 7 227.57245 5.558613 16.5339 0.07996 23971.501 0
"2743" 7 227.66209 5.182578 15.3514 0.080025 23991.023 0
"2579" 7 227.63228 6.001955 16.5288 0.080055 23999.801 0
"2755" 7 228.03965 6.292113 17.3735 0.080078 24006.643 0
"2654" 7 227.79076 6.201192 16.6406 0.080079 24007.071 0
"2485" 7 227.72809 5.756968 18.2163 0.080088 24009.682 0
"2701" 7 227.89726 6.252682 16.885 0.080106 24015.16 0
"2577" 7 227.63192 5.999193 17.3232 0.080148 24027.655 0
"2753" 7 227.58798 5.176812 17.7007 0.080197 24042.345 0
"2677" 7 227.95132 6.185049 17.5858 0.080227 24051.536 0
"2590" 7 227.65842 5.495398 17.4797 0.080261 24061.711 0
"2719" 7 227.85379 5.228763 17.7204 0.080275 24065.956 0
"2559" 7 227.68226 5.970624 16.9742 0.080285 24068.987 0
"2729" 7 227.83916 6.312513 17.6112 0.080291 24070.579 0
"2500" 7 227.79104 5.813709 17.8822 0.080301 24073.514 0
"2771" 7 228.00047 6.343309 16.3945 0.080316 24078.011 0
"2699" 7 227.48556 6.199336 17.4242 0.080337 24084.427 0
"2650" 7 227.71904 5.323739 17.4686 0.080389 24100.076 0
"2726" 7 227.62039 5.220797 17.3226 0.080397 24102.366 0
"2735" 7 227.83095 5.19855 17.3678 0.080494 24131.569 0
"2491" 7 227.77798 5.727543 17.9113 0.080537 24144.253 0
"2692" 7 227.63275 6.245283 17.1043 0.080541 24145.581 0
"2784" 7 227.96933 6.400864 17.6203 0.080611 24166.669 0
"2794" 7 228.41084 5.534257 17.2451 0.080613 24167.289 0
"2506" 7 227.77675 5.689699 17.0303 0.080616 24168.042 0
"2648" 7 227.78232 5.327132 16.314 0.080632 24172.785 0
"2778" 7 228.06102 6.338062 16.4016 0.080652 24178.975 0
"2656" 7 227.7442 5.318089 15.5254 0.080682 24187.762 0
"2593" 7 227.46886 5.679734 16.9118 0.080687 24189.339 0
"2759" 7 227.94045 5.184798 17.0654 0.080719 24198.977 0
"2682" 7 227.65938 6.23136 17.6538 0.080751 24208.652 0
"2525" 7 227.85536 5.809865 16.986 0.080782 24217.975 0
"2804" 7 228.1466 6.371274 17.0155 0.080824 24230.54 0
"2810" 7 228.24986 5.198196 17.7522 0.080837 24234.371 0
"2799" 7 227.90583 6.461835 16.0553 0.080874 24245.55 0
"2647" 7 227.57968 6.164786 17.1139 0.080898 24252.556 0
"2668" 7 227.91721 5.33764 16.9781 0.080944 24266.452 0
"2749" 7 227.8605 6.3491 17.5524 0.080994 24281.36 0
"2635" 7 227.71838 6.171017 15.5814 0.081025 24290.606 0
"2534" 7 227.87664 5.780757 17.7796 0.081156 24330.083 0
"2520" 7 227.68242 5.671539 16.9132 0.081173 24335.143 0
"2549" 7 227.5858 5.855022 17.6695 0.081181 24337.383 0
"2748" 7 228.1665 5.337142 16.0008 0.081211 24346.34 0
"2516" 7 227.75361 5.661345 16.2054 0.081218 24348.571 0
"2589" 7 227.65197 6.025552 15.8767 0.081255 24359.57 0
"2770" 7 228.08437 6.298771 16.8106 0.08127 24364.232 0
"2521" 7 227.63375 5.799651 17.1441 0.081298 24372.428 0
"2721" 7 227.80384 6.304961 16.6043 0.081331 24382.3 0
"2752" 7 227.77305 6.363687 16.4059 0.081335 24383.736 0
"2536" 7 227.64625 5.65685 16.2835 0.081336 24384.063 0
"2622" 7 228.01663 5.511698 17.636 0.08135 24388.042 0
"2553" 7 227.81902 5.57544 16.4597 0.081385 24398.558 0
"2678" 7 227.27204 5.734226 16.8126 0.081394 24401.307 0
"2663" 7 227.77325 5.313786 16.9181 0.081429 24411.779 0
"2664" 7 227.87288 6.193151 17.1198 0.08147 24423.99 0
"2509" 7 227.73675 5.676908 17.4308 0.081486 24428.96 0
"2702" 7 227.74224 5.247447 16.9715 0.081486 24428.966 0
"2484" 7 227.73583 5.775845 17.2469 0.081607 24465.271 0
"2679" 7 227.82338 5.296529 16.5338 0.08161 24465.946 0
"2613" 7 227.96779 6.029854 15.9521 0.081679 24486.895 0
"2725" 7 227.7657 6.315149 17.4542 0.081704 24494.21 0
"2662" 7 227.9028 6.181274 16.9184 0.081744 24506.346 0
"2783" 7 227.51214 6.397687 17.4708 0.081808 24525.349 0
"2684" 7 228.18537 5.567944 17.1573 0.081839 24534.829 0
"2766" 7 227.88104 6.373837 17.1766 0.081863 24541.982 0
"2758" 7 227.8971 6.350552 17.0721 0.081865 24542.486 0
"2661" 7 227.75919 5.315435 16.3702 0.081883 24547.858 0
"2738" 7 227.74673 6.335773 16.5753 0.082062 24601.692 0
"2632" 7 227.77134 5.360582 16.7097 0.082163 24631.764 0
"2789" 7 227.89466 6.432693 17.6932 0.082188 24639.456 0
"2746" 7 227.89568 6.33228 16.6496 0.08239 24699.994 0
"2612" 7 227.75116 5.414102 17.5455 0.082461 24721.213 0
"2774" 7 227.81796 6.39823 15.313 0.082487 24728.995 0
"2722" 7 227.85835 6.298958 17.3974 0.082522 24739.401 0
"2688" 7 227.76903 5.272486 17.7512 0.082543 24745.766 0
"2802" 7 227.47176 6.434175 17.307 0.082561 24751.267 0
"2545" 7 227.85784 5.630816 16.9752 0.082607 24764.965 0
"2800" 7 228.06813 6.410197 16.6975 0.082614 24766.955 0
"2616" 7 227.93826 5.46497 17.3989 0.082616 24767.708 0
"2626" 7 227.89384 5.41525 17.8191 0.082629 24771.542 0
"2490" 7 227.74859 5.714482 17.4453 0.082653 24778.716 0
"2608" 7 227.66122 5.431483 17.4584 0.082672 24784.424 0
"2666" 7 227.6405 6.204897 17.6917 0.082702 24793.502 0
"2524" 7 227.66165 5.674416 16.6631 0.082789 24819.395 0
"2497" 7 227.72253 5.699573 17.6734 0.082797 24821.886 0
"2809" 7 228.24415 6.327487 17.6634 0.082817 24827.807 0
"2631" 7 227.34728 5.727429 16.173 0.082905 24854.318 0
"2762" 7 227.82353 6.370359 17.0556 0.082923 24859.606 0
"2610" 7 228.04575 5.930408 17.7518 0.082975 24875.39 0
"2601" 7 227.44518 5.871891 16.7729 0.082976 24875.585 0
"2618" 7 227.5192 6.041049 16.7378 0.083021 24888.962 0
"2561" 7 227.56356 5.634789 17.4429 0.083061 24901.175 0
"2573" 7 227.89972 5.564538 16.6551 0.083093 24910.607 0
"2564" 7 227.62311 5.564751 17.5366 0.083108 24915.149 0
"2689" 7 227.79089 5.272593 15.54 0.08323 24951.795 0
"2711" 7 227.8397 6.281884 17.7463 0.083394 25000.853 0
"2651" 7 227.32731 5.6188 16.0191 0.083397 25001.903 0
"2747" 7 228.32818 5.880358 17.8423 0.083419 25008.264 0
"2569" 7 227.78846 5.519669 17.1157 0.083426 25010.498 0
"2515" 7 227.81664 5.696625 16.5717 0.083475 25025.322 0
"2636" 7 227.39854 5.529402 16.326 0.083682 25087.223 0
"2782" 7 227.83487 6.42021 16.4993 0.083857 25139.657 0
"2673" 7 227.54504 5.338867 16.5204 0.083876 25145.452 0
"2602" 7 227.43088 5.670023 17.1652 0.083935 25162.966 0
"2503" 7 227.77012 5.829332 17.4525 0.084086 25208.205 0
"2690" 7 227.92195 5.302574 16.305 0.084182 25237.126 0
"2571" 7 227.64844 5.990621 17.0556 0.084317 25277.466 0
"2528" 7 227.79989 5.653834 16.5997 0.084427 25310.506 0
"2504" 7 227.76569 5.687279 16.601 0.084437 25313.705 0
