"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"131" 8.40700076224e-16 0.00438283844553806 1 -0.0238269705101449 -0.043312360658973 0.0339623066920041
"219" 8.60811832864e-16 0.00485027218450456 1 0.0992043400466826 -0.239156393163987 0.286338024067891
"208" 8.58394066432e-16 0.0111720164215407 1 0.121979375279039 -0.27978212740019 0.343469856496834
"303" 9.10364280616e-16 0.0293197963976077 1 -0.0765130417492315 0.00486248301596879 0.0691380450114443
"245" 8.68481769408e-16 0.0357900616604056 1 0.0780460843044192 -0.168461069275352 0.187388917126185
"192" 8.54999620104e-16 0.0736909110953207 1 0.028604501328454 -0.0573521114521306 0.0429356758241972
"276" 8.8917197644e-16 0.0831633881591073 1 0.102799539158754 -0.161201533723203 0.177293457764545
"47" 8.16465503456e-16 0.085933772889233 -1 -0.184103544406301 0.114813929358327 0.218700042006902
"294" 8.99616523904e-16 0.103300792082466 1 -0.0605542859665575 0.106296007504968 0.206801000237036
"234" 8.64606680032e-16 0.107911689147565 1 0.121212429744541 -0.370308668748083 0.47105851445795
"207" 8.58239707128e-16 0.10853908705243 1 -0.192970955343428 0.312625861939642 0.497029355589537
"148" 8.44460246832e-16 0.112454162943499 1 -0.177719528679165 0.293143983615591 0.469542705580928
"22" 8.08804414296e-16 0.113642742217948 -1 -0.084835256819955 0.15302227892984 0.272234140805653
"162" 8.48591942752e-16 0.122052695666561 1 -0.280403010971275 0.227021039128141 0.376321742039535
"304" 9.11816483096e-16 0.141234507710152 1 -0.0430319828362461 0.115604737760141 0.219805568425331
"4" 7.89612947632e-16 0.143214412624825 -1 0.218200697087093 -0.279772833793426 0.343456774658418
"46" 8.15802111696e-16 0.169344190035878 -1 0.0647896185816058 -0.342734615717516 0.432168215478126
"10" 7.9714346496e-16 0.169728923051824 -1 -0.0114117882295285 0.0945280729946413 0.190392321338765
"95" 8.29621206976e-16 0.173389708882569 -1 0.101576810048325 -0.0738228668159014 0.060481806013297
"159" 8.4783362796e-16 0.182065488668879 1 0.142442020195692 -0.127743054097072 0.131108352797176
"138" 8.4229412852e-16 0.18811281044824 1 -0.16816722183339 -0.00626871832515211 0.0558339081856276
"259" 8.78355709216e-16 0.203446612594734 1 -0.00404520120036927 -0.270381446474716 0.330239786862935
"103" 8.313292058e-16 0.203961072435438 -1 -0.124197408048651 0.298486431346757 0.477079529091595
"254" 8.73544806432e-16 0.204479658324645 1 0.31873852892501 -0.374590731475413 0.47709945519105
"233" 8.64500673464e-16 0.225902474034295 1 -0.0872627664425198 -0.165117597813063 0.182736956905362
"6" 7.92502574544e-16 0.235489600965098 -1 0.0306548658750953 -0.353520853331973 0.447378885161807
"170" 8.50039770152e-16 0.24364059027107 1 0.0697006446307836 0.0412368709185797 0.116915388197234
"177" 8.50844428384e-16 0.265632346430154 1 0.113709493118087 -0.00484252813727445 0.0574697305295364
"287" 8.9644384552e-16 0.285517754297234 1 -0.435687835042597 0.308224078507435 0.490818318118694
"115" 8.3423847196e-16 0.297260330896905 -1 -0.278999127800394 0.0588189968619049 0.140937049261887
"68" 8.217558826e-16 0.30743702869419 -1 -0.00540097978957494 -0.366885031621483 0.466228878238135
"16" 8.04664843232e-16 0.319914182845308 -1 -0.264884364490684 0.0158827876802542 0.083152760152203
"258" 8.78179280064e-16 0.374658097055056 1 0.127639989924497 0.0773114406281652 0.166469839256014
"266" 8.81947196184e-16 0.375098309087797 1 -0.446239010888404 0.239361959696666 0.393709652227781
"1" 7.77766818984e-16 0.472156294589534 -1 -0.210643773383092 -0.210900133550634 0.246689447383232
"76" 8.23165533376e-16 0.47437176690753 -1 -0.144981817827338 -0.312851571233704 0.390045069615242
"203" 8.57479642304e-16 0.482740055308265 1 -0.415321878190523 0.0903204060386855 0.184535498240678
"3" 7.8804443284e-16 0.541066036133891 -1 0.245383049198005 0.0559871775660664 0.13704774320122
"171" 8.50040742392e-16 0.549415277413562 1 0.175247010513017 0.170556087538135 0.296861669613915
"63" 8.20145496672e-16 0.551873418633453 -1 0.425555564272738 -0.20775597660244 0.242283968365584
"154" 8.45867078112e-16 0.553369039218998 1 0.326421330273504 -0.055585843775287 0.041392102823576
"168" 8.49833590456e-16 0.554870403120253 1 0.335155921598506 -0.067445419473566 0.0531668028750743
"120" 8.3556914444e-16 0.570124420927313 -1 -0.345447430940214 -0.0987626188086897 0.0920390516712435
"252" 8.72965254168e-16 0.626501024178495 1 0.132500690397501 0.308624266735609 0.491382980046192
"156" 8.47436046616e-16 0.639357086981894 1 -0.4376505876402 -0.0241709519739624 0.0385088724802373
"112" 8.34053778768e-16 0.646458111610694 -1 -0.541431600852289 0.126917332229681 0.235633508181299
"77" 8.2393305204e-16 0.647232076546214 -1 0.442425953093276 -0.143026764774686 0.152119212599152
"106" 8.32174762928e-16 0.699931666750393 -1 0.364686128860298 0.0251417742733063 0.095305346653199
"116" 8.34312621464e-16 0.701916618624771 -1 0.586831753251424 -0.31079167992046 0.387142553442069
"132" 8.40843773296e-16 0.709887561751685 1 -0.307692028568672 -0.288648710509522 0.355952666956275
"5" 7.8980937252e-16 0.71708155301736 -1 -0.364566546434925 -0.20897882840801 0.243997207209249
"127" 8.39748739384e-16 0.728572291759462 1 0.330371127338843 0.104470751072861 0.204253466968504
"44" 8.15624904752e-16 0.778596424976623 -1 -0.592362255093822 0.0791223742414403 0.168980408344742
"248" 8.69275149656e-16 0.812756182060664 1 -0.752548200916855 0.29033803558265 0.465584473276398
"38" 8.14440359944e-16 0.881500260930061 -1 -0.549009645895411 -0.0843389600052533 0.0733770748402782
"167" 8.49705254776e-16 0.969871822753634 1 -0.844498633680093 0.281247208933681 0.452761628020806
"20" 8.0837915652e-16 1.03084093909848 -1 -0.710710430037429 0.0200082930856814 0.0885344005587245
"269" 8.84086772344e-16 1.17017426497921 1 0.588198822771989 0.130958387016172 0.241292973660637
"197" 8.55542130024e-16 1.18546237029033 1 0.889106202682623 -0.312138223412115 0.389039899800648
"307" 9.21101180648e-16 1.32045281843089 1 0.60206756171497 0.252306942026567 0.411954551763346
"202" 8.56928090552e-16 1.3476994663229 1 0.724551972876538 0.0918712083625194 0.186693433502341
"300" 9.03722066568e-16 1.42231480327091 1 -1.00321223026342 0.0937622153834674 0.18932585782921
"223" 8.61739771128e-16 1.45503552648798 1 0.991485837393465 -0.212316308410847 0.248674217465723
"53" 8.18193335976e-16 1.48468015040166 -1 -1.01177167051504 0.047666690601413 0.125662118242692
"274" 8.8870319472e-16 1.53688423614523 1 -1.17152620385241 0.241123338788563 0.396191836192346
"256" 8.75920377648e-16 1.62464596758862 1 1.04062330851123 -0.126277241155334 0.129103739800813
"227" 8.63062374016e-16 1.66282519539507 1 -0.909510516801431 -0.276692262659929 0.339120771751349
"239" 8.65736682176e-16 1.70104530961696 1 0.885013987207464 0.182770093104771 0.31403286202294
"135" 8.41930381128e-16 1.75553153910677 1 1.28960809653086 -0.380848809727619 0.485928732550227
"226" 8.62659056456e-16 1.77417137105631 1 1.26004376946791 -0.318223199192952 0.397614760614315
"199" 8.56078838912e-16 1.77711865961486 1 1.0301903011598 0.0341064326400611 0.107282961539531
"88" 8.27276326136e-16 2.00327647385106 -1 -1.40555742781914 0.154951649851789 0.274942597013634
"65" 8.21000192856e-16 2.03012314344947 -1 -1.45095350459137 0.198538958636899 0.336217150467257
"240" 8.66259293584e-16 2.14383140217364 1 -1.30112972128753 -0.137072895432687 0.143913040467087
"58" 8.18653561984e-16 2.15886058739558 -1 1.25260758241753 0.0577051800527596 0.139406519382748
"144" 8.428980516e-16 2.17216675712611 1 -1.55280436977927 0.218789359925193 0.364727044939064
"117" 8.34757777752e-16 2.55256332055732 -1 -1.73573446492164 0.136417981426624 0.24894311637798
"273" 8.87553229248e-16 2.5531142803478 1 -1.50397114202462 -0.216544635202995 0.254601898279182
"299" 9.02513150944e-16 2.55997667672895 1 -1.78652833291152 0.206633153181279 0.347610174534022
"114" 8.3417641064e-16 2.57604538556424 -1 1.65419866990334 -0.157570228228599 0.172251177685756
"15" 8.04001937592e-16 2.61784295271072 -1 -1.43190786081907 -0.387482439304401 0.495288678276254
"260" 8.78807768408e-16 2.68150820773936 1 1.51398655521003 0.155609970233695 0.275866839560169
"100" 8.30502024008e-16 2.96782611860318 -1 -1.82434517568359 -0.122431322753501 0.123854847149975
"286" 8.93952674968e-16 2.99848849709114 1 -1.70711882114399 -0.329759128114511 0.413874512710865
"94" 8.28979593392e-16 3.0737514328891 -1 -1.73642377299483 -0.356531870115776 0.451625520347444
"268" 8.83480126992e-16 3.29895045279373 1 -2.06451816929115 -0.0710522106441911 0.0572441283968653
