"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"3908" 10 239.18284 27.327423 17.5521 0.086862 26040.429 0
"3929" 10 239.52966 27.635534 16.3969 0.086884 26047.111 0
"4071" 10 239.63956 26.600546 17.9252 0.086885 26047.399 0
"3917" 10 239.97277 27.074756 17.1163 0.086952 26067.575 0
"3849" 10 239.30668 27.257988 17.6854 0.087018 26087.454 0
"4040" 10 239.61115 26.645179 15.7575 0.08703 26091.079 0
"3977" 10 239.54188 26.771128 17.5082 0.087031 26091.333 0
"3900" 10 239.27407 27.460419 17.6125 0.087037 26092.934 0
"4032" 10 239.67379 26.667552 17.0905 0.087063 26100.825 0
"3866" 10 239.90884 27.260224 17.4712 0.087066 26101.655 0
"4049" 10 239.18018 27.709148 16.8139 0.087095 26110.475 0
"4066" 10 240.06899 26.782518 17.4045 0.087122 26118.665 0
"3903" 10 239.7894 26.919426 16.1427 0.087144 26125.123 0
"3936" 10 239.88898 26.920555 17.4617 0.08718 26135.763 0
"3757" 10 239.68884 27.197819 15.6734 0.087219 26147.691 0
"3967" 10 239.46731 27.670418 17.6781 0.087247 26156.041 0
"3897" 10 239.18977 27.293381 16.4818 0.087307 26174.064 0
"3858" 10 239.37032 27.429243 16.4577 0.087332 26181.49 0
"4074" 10 240.27133 27.427566 16.7631 0.087366 26191.635 0
"3743" 10 239.5743 27.160247 17.2873 0.087385 26197.382 0
"3966" 10 239.19572 27.520556 16.5247 0.087392 26199.522 0
"3974" 10 240.05465 27.050837 16.5918 0.08743 26210.969 0
"3973" 10 239.23077 27.562565 15.9692 0.087441 26214.227 0
"4050" 10 239.6825 26.641896 17.6292 0.08746 26219.938 0
"4059" 10 239.71053 26.625269 16.4898 0.087472 26223.494 0
"3945" 10 239.58811 27.655796 16.9749 0.087495 26230.422 0
"3864" 10 239.43573 27.490241 17.1277 0.087526 26239.71 0
"3742" 10 239.53721 27.173015 17.3117 0.08753 26240.879 0
"3756" 10 239.69334 27.213117 17.0469 0.087609 26264.562 0
"3894" 10 239.30519 27.482802 17.5329 0.08765 26276.752 0
"3852" 10 239.37679 27.428086 17.3003 0.087651 26276.971 0
"4039" 10 240.0482 26.815181 17.0551 0.087779 26315.479 0
"3813" 10 239.70659 27.087874 16.6121 0.087783 26316.699 0
"4038" 10 239.17894 27.685911 17.0438 0.087788 26318.129 0
"3829" 10 239.74116 27.073052 17.4551 0.087912 26355.307 0
"4018" 10 239.37431 27.746768 17.3705 0.087916 26356.521 0
"3863" 10 239.58642 26.946151 16.0038 0.087926 26359.627 0
"4068" 10 239.86679 26.658931 16.3118 0.087928 26360.019 0
"3910" 10 239.55922 27.603365 17.5464 0.087944 26364.951 0
"3892" 10 239.20188 27.28311 17.5224 0.087953 26367.724 0
"3988" 10 240.09164 27.044513 16.6906 0.088048 26396.264 0
"3992" 10 240.12311 27.099071 17.4446 0.088054 26397.826 0
"3845" 10 239.79434 27.083343 17.2027 0.088063 26400.53 0
"3999" 10 239.33011 27.700903 16.3749 0.088088 26408.073 0
"4037" 10 240.03848 26.822201 16.8144 0.088101 26412.096 0
"3946" 10 239.11438 27.16194 17.3823 0.088129 26420.281 0
"3714" 10 239.60274 27.229523 16.1979 0.088195 26440.079 0
"3914" 10 239.2241 27.43609 17.4687 0.088214 26446.036 0
"3832" 10 239.37945 27.102454 16.5963 0.08824 26453.627 0
"3872" 10 239.2665 27.34068 17.2614 0.08826 26459.571 0
"3859" 10 239.63031 26.959962 17.6919 0.088264 26460.944 0
"3959" 10 239.09078 27.2172 16.1475 0.088285 26467.258 0
"4001" 10 239.44831 27.741415 16.1019 0.088297 26470.748 0
"4034" 10 239.29835 27.748628 16.2988 0.088304 26473.023 0
"3750" 10 239.54269 27.317534 16.5368 0.08837 26492.782 0
"4004" 10 239.13127 27.574635 17.8068 0.088447 26515.672 0
"3761" 10 239.58875 27.335581 18.5638 0.08845 26516.691 0
"3747" 10 239.67271 27.252887 17.2885 0.088457 26518.873 0
"4005" 10 240.14834 27.064804 17.672 0.088493 26529.552 0
"3781" 10 239.57708 27.095673 17.1034 0.088528 26539.988 0
"3812" 10 239.63375 27.409576 17.7341 0.088576 26554.378 0
"4008" 10 239.12262 27.576831 15.8132 0.088577 26554.705 0
"4057" 10 240.20837 26.979216 17.7636 0.08862 26567.671 0
"3785" 10 239.43173 27.276906 17.1601 0.088651 26576.853 0
"3983" 10 239.31103 27.65243 17.8147 0.088663 26580.409 0
"3920" 10 240.01543 27.209042 16.101 0.088663 26580.637 0
"3745" 10 239.50154 27.260862 17.6441 0.08867 26582.552 0
"3788" 10 239.73167 27.173421 17.704 0.088677 26584.84 0
"3942" 10 239.11408 27.278468 17.1663 0.088723 26598.576 0
"3981" 10 239.17895 27.556798 15.9758 0.088744 26604.836 0
"3885" 10 239.92328 27.111864 17.4396 0.088763 26610.538 0
"3748" 10 239.4839 27.2236 17.7483 0.088807 26623.612 0
"3838" 10 239.45665 27.436529 16.5156 0.088881 26645.889 0
"3790" 10 239.70465 27.331258 17.7226 0.089044 26694.642 0
"3940" 10 239.67616 27.642144 17.3517 0.089053 26697.397 0
"3898" 10 239.47592 27.575469 17.8171 0.089114 26715.669 0
"3979" 10 239.41509 27.673545 17.4779 0.089193 26739.245 0
"4011" 10 239.00407 27.394126 17.1778 0.08921 26744.512 0
"3746" 10 239.6636 27.271646 16.4676 0.089237 26752.58 0
"3807" 10 239.68156 27.381461 17.7919 0.089302 26772.075 0
"3854" 10 239.76139 27.45055 16.846 0.089309 26774.204 0
"3912" 10 239.28212 27.498953 17.4216 0.089333 26781.333 0
"3713" 10 239.5694 27.236738 17.0079 0.089335 26781.935 0
"3753" 10 239.49397 27.178718 17.1066 0.08935 26786.369 0
"3913" 10 239.30037 26.952401 17.2106 0.089417 26806.497 0
"3860" 10 239.40325 27.463857 17.2956 0.089456 26818.201 0
"3875" 10 239.91836 27.15653 17.387 0.089462 26819.898 0
"3880" 10 239.50428 27.535661 16.8905 0.089485 26826.88 0
"3789" 10 239.60597 27.089476 17.7618 0.089495 26829.944 0
"3727" 10 239.53102 27.245488 17.0733 0.089499 26831.122 0
"3808" 10 239.73879 27.128214 17.3363 0.08951 26834.279 0
"3758" 10 239.58702 27.333741 15.4493 0.08953 26840.38 0
"3825" 10 239.75263 27.095084 17.4775 0.089536 26842.095 0
"4058" 10 239.86469 26.669935 16.6634 0.089538 26842.727 0
"4044" 10 239.41531 27.806205 16.8247 0.089548 26845.896 0
"3916" 10 239.16266 27.298091 16.9024 0.089561 26849.757 0
"4063" 10 240.07927 26.794274 17.2384 0.089646 26875.327 0
"3956" 10 239.37637 27.630016 16.9659 0.089683 26886.158 0
"3844" 10 239.82806 27.334148 16.1491 0.089684 26886.614 0
"3751" 10 239.52845 27.316267 17.5162 0.089722 26897.961 0
"4022" 10 239.84069 26.733294 16.8622 0.089772 26913.115 0
"3980" 10 240.1001 27.340152 16.8703 0.089785 26916.98 0
"4000" 10 239.1576 27.589811 17.1068 0.089805 26922.802 0
"3944" 10 239.73774 27.632649 17.4831 0.089819 26927.131 0
"3987" 10 239.16603 27.553111 17.2187 0.089863 26940.136 0
"3739" 10 239.66252 27.23381 17.6547 0.089867 26941.371 0
"3976" 10 239.44134 27.678702 16.4251 0.089942 26963.789 0
"3766" 10 239.45937 27.241215 17.6698 0.090028 26989.784 0
"3848" 10 239.73285 27.441736 16.5161 0.090047 26995.358 0
"3833" 10 239.42297 27.409067 16.7373 0.090056 26998.206 0
"3720" 10 239.6136 27.216774 17.8338 0.090069 27002.052 0
"3899" 10 239.73508 27.561991 17.1209 0.090089 27007.991 0
"3770" 10 239.50567 27.134648 17.7454 0.090137 27022.48 0
"3754" 10 239.50114 27.300624 16.5275 0.090147 27025.451 0
"3986" 10 239.2184 27.597543 16.117 0.090148 27025.598 0
"4064" 10 239.25654 27.784695 17.4778 0.09015 27026.434 0
"4006" 10 238.99944 27.342116 17.3912 0.090188 27037.679 0
"3961" 10 239.36941 27.631609 17.5459 0.090227 27049.263 0
"3830" 10 239.35105 27.313283 17.2044 0.090262 27059.804 0
"3741" 10 239.66484 27.231005 16.2495 0.090275 27063.764 0
"3994" 10 239.31815 27.678017 16.9272 0.090282 27065.854 0
"3716" 10 239.59427 27.256724 17.5658 0.090296 27070.126 0
"3732" 10 239.62235 27.287288 16.7627 0.090296 27070.156 0
"3769" 10 239.56961 27.348317 17.1078 0.090318 27076.565 0
"4033" 10 240.22015 27.142824 17.5559 0.090323 27078.235 0
"3927" 10 239.17746 27.055966 16.8558 0.090353 27087.031 0
"3768" 10 239.65431 27.137995 16.2112 0.090353 27087.061 0
"3862" 10 239.53659 27.515089 17.4293 0.09036 27089.285 0
"3715" 10 239.60597 27.245829 17.1491 0.090379 27094.955 0
"4026" 10 239.15913 27.644852 17.5626 0.090407 27103.331 0
"3943" 10 239.76096 26.842597 17.7575 0.090412 27104.716 0
"3791" 10 239.57987 27.379013 17.1803 0.090419 27106.88 0
"3878" 10 239.73583 27.510896 15.632 0.09044 27113.194 0
"3762" 10 239.60793 27.33475 17.0471 0.090478 27124.658 0
"3934" 10 239.87909 27.549343 17.2552 0.090507 27133.196 0
"3851" 10 239.67946 26.985201 17.2712 0.090553 27147.181 0
"3997" 10 239.52056 26.720983 17.1787 0.090577 27154.212 0
"3850" 10 239.84531 27.346657 17.447 0.09058 27155.18 0
"3797" 10 239.5209 27.092017 16.7456 0.090647 27175.401 0
"4002" 10 239.84606 26.76611 17.6552 0.090661 27179.613 0
"4073" 10 239.41688 26.608971 17.4057 0.090678 27184.503 0
"3815" 10 239.48534 27.397861 16.9171 0.090737 27202.334 0
"4031" 10 240.16461 26.989588 17.0262 0.09077 27212.041 0
"3711" 10 239.58334 27.233419 14.5186 0.090807 27223.17 0
"3888" 10 239.24859 27.09165 17.3019 0.09081 27224.102 0
"4075" 10 239.76345 27.854965 16.0924 0.090816 27225.982 0
"3764" 10 239.62543 27.134901 17.1775 0.09083 27230.137 0
"4024" 10 240.13894 26.976636 17.3563 0.090838 27232.508 0
"3828" 10 239.81199 27.172991 17.4503 0.090863 27239.91 0
"3962" 10 240.00338 26.998301 17.5608 0.090863 27240.138 0
"3841" 10 239.84968 27.254773 16.3426 0.090918 27256.471 0
"3798" 10 239.44101 27.148165 16.7723 0.090989 27277.858 0
"3921" 10 239.48144 27.610289 17.7111 0.091 27281.015 0
"3804" 10 239.76843 27.268563 16.1708 0.091005 27282.676 0
"3767" 10 239.46528 27.268285 16.7059 0.091062 27299.695 0
"3931" 10 239.28316 27.539557 17.2804 0.091094 27309.222 0
"3887" 10 239.29075 27.430536 17.5404 0.09112 27317.044 0
"3857" 10 239.4997 27.495373 17.0242 0.091124 27318.369 0
"3760" 10 239.52439 27.320871 16.5794 0.09114 27323.148 0
"3730" 10 239.60815 27.180834 17.4693 0.091156 27327.911 0
"3883" 10 239.53338 27.549596 17.0919 0.09117 27332.114 0
"3960" 10 239.15444 27.011912 15.138 0.091185 27336.557 0
"3902" 10 239.95557 27.379419 16.5541 0.091207 27343.156 0
"4056" 10 239.03012 27.592684 17.0399 0.09125 27356.068 0
"3925" 10 239.79448 26.878029 17.1547 0.09125 27356.2 0
"3876" 10 239.89995 27.108709 17.795 0.091265 27360.661 0
"3891" 10 239.26678 27.421208 17.2971 0.091282 27365.643 0
"4023" 10 239.04807 26.947364 16.3739 0.091304 27372.137 0
"3816" 10 239.45787 27.383371 16.6684 0.091328 27379.506 0
"4021" 10 239.34596 27.740626 17.0959 0.091394 27399.13 0
"3726" 10 239.6021 27.190439 16.9341 0.091405 27402.515 0
"4061" 10 239.92945 26.694655 17.3085 0.091409 27403.837 0
"4060" 10 240.0931 26.812216 17.7994 0.091467 27421.099 0
"3826" 10 239.41625 27.380315 16.3107 0.091496 27429.7 0
"3837" 10 239.83925 27.19654 16.5013 0.0915 27431.148 0
"3794" 10 239.66657 27.105587 16.6844 0.091506 27432.839 0
"3975" 10 239.95949 26.921511 16.717 0.091581 27455.347 0
"3869" 10 239.91055 27.171353 16.5551 0.091595 27459.514 0
"3834" 10 239.33404 27.181361 17.7465 0.091637 27471.959 0
"3958" 10 239.96463 27.510745 16.8735 0.091645 27474.501 0
"4062" 10 239.54743 26.612095 17.7232 0.091658 27478.353 0
"3801" 10 239.64051 27.081062 17.6801 0.091694 27489.218 0
"3879" 10 239.87441 27.064307 17.6762 0.0917 27490.947 0
"3765" 10 239.61812 27.128975 17.6879 0.091748 27505.43 0
"3722" 10 239.55254 27.207942 17.5188 0.091785 27516.34 0
"3744" 10 239.60794 27.159434 17.3491 0.091796 27519.611 0
"3817" 10 239.4042 27.135135 17.5082 0.091845 27534.414 0
"3951" 10 239.87915 27.577681 17.3408 0.091866 27540.794 0
"3792" 10 239.68329 27.350097 17.4261 0.09189 27547.932 0
"3811" 10 239.43141 27.348988 17.1311 0.091906 27552.768 0
"3827" 10 239.81115 27.289986 15.9788 0.091912 27554.479 0
"3882" 10 239.22987 27.214149 16.5154 0.091966 27570.605 0
"3918" 10 239.29363 27.514019 17.7786 0.092074 27602.971 0
"3772" 10 239.64289 27.121844 17.6078 0.0921 27610.777 0
"3901" 10 239.23741 27.049676 15.7277 0.092128 27619.232 0
"3802" 10 239.65614 27.084037 17.0952 0.09214 27622.826 0
"3717" 10 239.59648 27.207152 17.0891 0.092194 27639.183 0
"3800" 10 239.63191 27.386145 16.8738 0.092203 27641.737 0
"4030" 10 239.05417 26.910759 16.912 0.092241 27653.243 0
"3824" 10 239.37551 27.315469 16.632 0.092276 27663.664 0
"4047" 10 239.45877 27.817358 17.7436 0.092419 27706.414 0
"3989" 10 239.66055 26.745946 17.1354 0.092502 27731.267 0
"4019" 10 239.01179 27.433176 17.3922 0.092533 27740.779 0
"3749" 10 239.61099 27.31993 17.0764 0.092656 27777.528 0
"3969" 10 239.17499 26.967343 17.4896 0.092685 27786.231 0
"3759" 10 239.66042 27.1584 17.6822 0.092716 27795.411 0
"3871" 10 239.60198 26.933783 16.3152 0.092756 27807.486 0
"3843" 10 239.85236 27.216854 16.2846 0.09296 27868.713 0
"4042" 10 239.74797 26.661559 17.0962 0.092987 27876.918 0
"3723" 10 239.60968 27.265249 17.6187 0.093193 27938.415 0
"3728" 10 239.57466 27.18306 17.6883 0.093211 27943.859 0
"3896" 10 239.97843 27.283186 17.8195 0.093257 27957.808 0
"3874" 10 239.28694 27.387515 16.8037 0.093281 27965.003 0
"3911" 10 239.71671 26.881773 17.595 0.09339 27997.543 0
"3821" 10 239.71026 27.390069 15.6137 0.093527 28038.83 0
"3932" 10 239.47387 27.629013 17.2217 0.093553 28046.34 0
"3865" 10 239.56578 26.944322 16.9473 0.093563 28049.512 0
"3775" 10 239.45702 27.303511 17.3405 0.09358 28054.68 0
"3890" 10 239.82845 27.481995 17.5212 0.093704 28091.869 0
"3990" 10 239.02688 27.229111 17.1889 0.093738 28101.981 0
"3783" 10 239.73218 27.277848 16.569 0.093801 28120.7 0
"3909" 10 239.59042 27.60229 16.877 0.093808 28123.018 0
"3889" 10 239.48036 26.915755 17.4946 0.093929 28159.194 0
"3806" 10 239.42509 27.329535 17.2264 0.094134 28220.687 0
"3905" 10 239.17602 27.19522 17.6971 0.094157 28227.663 0
"3867" 10 239.26407 27.303632 15.9042 0.094276 28263.147 0
"3820" 10 239.40591 27.343826 16.8489 0.094307 28272.629 0
"3719" 10 239.60306 27.208867 17.7183 0.094324 28277.612 0
"4048" 10 239.81819 26.675675 17.388 0.094515 28334.836 0
"3776" 10 239.68734 27.136718 16.9255 0.094581 28354.745 0
"3777" 10 239.68164 27.335269 16.5877 0.094588 28356.91 0
"4029" 10 240.14703 26.963565 17.3689 0.094589 28357.15 0
"3948" 10 239.98916 27.462821 16.5379 0.094655 28376.768 0
"3795" 10 239.50417 27.363392 16.5769 0.094661 28378.705 0
"3836" 10 239.62227 27.459595 16.5151 0.094692 28388.049 0
"3877" 10 239.33923 27.4519 17.4782 0.094695 28388.913 0
"3939" 10 239.98025 27.453278 17.2359 0.09473 28399.238 0
"3937" 10 239.12214 27.168294 16.7053 0.094816 28425.128 0
"3784" 10 239.45981 27.319792 16.929 0.095072 28501.997 0
"3964" 10 239.10993 27.086114 17.4017 0.095079 28504.102 0
"3823" 10 239.69681 27.407849 17.1165 0.095122 28516.936 0
"3822" 10 239.70974 27.391054 18.1142 0.095166 28530.043 0
"3893" 10 239.88633 27.458421 16.5224 0.095217 28545.461 0
"3861" 10 239.65389 27.511037 17.6691 0.095244 28553.454 0
"4016" 10 240.10511 26.946913 17.5117 0.095322 28576.733 0
"3724" 10 239.55963 27.272104 16.3722 0.095399 28599.895 0
"3818" 10 239.4136 27.115683 16.5449 0.095401 28600.551 0
"3949" 10 239.98429 27.477389 16.8994 0.095475 28622.562 0
"3774" 10 239.53959 27.109121 17.6836 0.0955 28630.3 0
"3952" 10 239.56638 27.66675 17.4713 0.09564 28672.073 0
"3953" 10 239.1005 27.295021 17.2897 0.095697 28689.275 0
"3847" 10 239.30893 27.268889 17.7079 0.095822 28726.578 0
"3924" 10 239.76079 27.594135 17.4474 0.096216 28844.768 0
"3787" 10 239.55385 27.091521 17.5183 0.096501 28930.311 0
"3718" 10 239.55539 27.248125 14.9974 0.096505 28931.534 0
"3725" 10 239.56429 27.274305 17.8112 0.096655 28976.344 0
"3782" 10 239.4818 27.127873 16.588 0.096784 29015.02 0
"3773" 10 239.54468 27.358506 17.4841 0.097167 29129.895 0
"3799" 10 239.73591 27.30653 17.151 0.09761 29262.838 0
"3819" 10 239.46325 27.392381 16.8793 0.097621 29266.171 0
