"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"183" 3.37168068024e-16 0.00101049971811591 1 -0.126330523984713 -0.0678304517384924 0.0423143725498626
"41" 3.02595019176e-16 0.00327630842680588 -1 0 -0.0121589142181885 0.108333253944582
"143" 3.21611417824e-16 0.00408704092485463 -1 -0.0552986844402151 -0.0337335276549843 0.0800661265030017
"23" 2.93578595048e-16 0.00642404328817877 -1 0.0888926599734828 0.027151004966016 0.161944880326478
"4" 2.73796136096e-16 0.0093296160428881 -1 0.351958981284754 0.117413629704472 0.287904523244884
"167" 3.28914884704e-16 0.013865845074058 1 0.164370276853434 0.0654880865756916 0.215200174839458
"161" 3.27848110568e-16 0.0187953999564849 1 0.514927918948647 0.173636394872072 0.366953401459741
"17" 2.87970811952e-16 0.0316384071868853 -1 0.0396744196077072 -0.0323840503194579 0.0817869479622205
"96" 3.13020543144e-16 0.0402731393789801 -1 0.0590436469563633 0.0502511251937838 0.193970231671414
"144" 3.21615598456e-16 0.0407074018037535 -1 -0.00359869510110324 0.025307939028678 0.159400950374126
"181" 3.3563960952e-16 0.043529466732428 1 -0.0630305580162376 -0.0863858423401856 0.0350749056829444
"125" 3.17757620504e-16 0.0454434532903208 -1 0.128144575082651 -0.010875127746297 0.110053061108487
"192" 3.40764513416e-16 0.0473397305652727 1 0.0538244532574244 0.0554840633565681 0.201253752638612
"7" 2.78097552712e-16 0.0540046530040781 -1 0.176991191505932 2.39120042032598e-05 0.12476314634851
"66" 3.07833837192e-16 0.054127449971331 -1 0.0135950774573532 -0.0663434865334048 0.0435316870183778
"11" 2.82813143568e-16 0.0546196516599798 -1 -0.879961512795993 -0.315495945626358 0.328325883854834
"198" 3.47524012016e-16 0.062209429171125 1 0.210957793887912 0.134648329823001 0.312111458829511
"139" 3.21046351936e-16 0.0665452951040059 -1 0.0985701238702121 0.0935961154335795 0.254504069236606
"115" 3.15632595536e-16 0.0711219406276286 -1 0.10312864690139 -0.0477202640736604 0.0628717145328997
"58" 3.0677850308e-16 0.0711929714661019 -1 -0.145062192748116 -0.000337544824657017 0.124272565790718
"20" 2.92319738696e-16 0.0720868689477369 -1 -0.302315122679246 -0.0631572456740168 0.0463541999253088
"16" 2.87426454776e-16 0.0726417051177813 -1 -0.944532101834935 -0.322930747783378 0.338782258062271
"211" 3.60880612728e-16 0.0730984112329194 1 -0.438797694869223 -0.269468992057675 0.263695880554321
"91" 3.11418712928e-16 0.0737854138920518 -1 -1.03099172907819 -0.356791528015807 0.38644419911545
"147" 3.22608449944e-16 0.0762893787904516 -1 0.120804578286026 0.112742986450055 0.281349342839502
"65" 3.07788465992e-16 0.076336395960438 -1 -0.0907395930349921 -0.1317358313004 0.0752142179672482
"209" 3.56165119096e-16 0.0793302054215946 1 -0.00829054133859136 -0.101424888091048 0.0422684293063419
"153" 3.25017466216e-16 0.0816943888807038 1 0.0806627312379271 0.102090584079673 0.266408110368676
"210" 3.5731537624e-16 0.0990706001650827 1 -0.350448002919644 -0.0546087868293213 0.0550455187618952
"208" 3.548052146e-16 0.101341393510313 1 0.0468111830661187 0.108798913325537 0.275815755005299
"8" 2.80284250104e-16 0.102193525911171 -1 0.129802594017221 0.143329238093129 0.324313648470919
"31" 2.99185503128e-16 0.105458920423118 -1 0.899524444770092 0.239425220284414 0.459654550594844
"80" 3.1002092348e-16 0.10776422601334 -1 -0.121601192023549 0.047204956458203 0.189734557802653
"13" 2.85950724088e-16 0.10885562978541 -1 -0.141247537726498 -0.18602916339131 0.147570546753154
"102" 3.14422999344e-16 0.117101802856002 -1 -0.236157748958461 -0.233080579876003 0.212799508526773
"201" 3.5143543076e-16 0.122351770651519 1 0.0287511475894837 0.12332682964737 0.296206807453722
"173" 3.30800317328e-16 0.122635240289835 1 -0.276889360748412 -0.000283011464003918 0.124346569551589
"30" 2.98697211792e-16 0.126300869855556 -1 0.602117503125444 0.097184242117196 0.259531199853095
"154" 3.25032503528e-16 0.129020107990661 1 -0.870774808609715 -0.234400403813141 0.214640836856775
"55" 3.06093657224e-16 0.132774050621587 -1 -0.00364932798619337 0.121030340398999 0.292982070737467
"1" 2.69543201848e-16 0.140352125266259 -1 0.317840080041543 -0.0326722658488218 0.0814187199872226
"169" 3.29984867232e-16 0.146096640184625 1 0.0951746612339968 -0.12891324311268 0.071704751123012
"33" 2.99366404584e-16 0.146201985012719 -1 -0.0560024638256541 0.113770847424666 0.282791730767336
"76" 3.09765483624e-16 0.147226563256848 -1 0.0708841637010437 0.16627533284519 0.356592101182401
"22" 2.9318966664e-16 0.149274058128853 -1 0.0150742245360497 0.145779607210281 0.327758979916994
"207" 3.5432525212e-16 0.1584499023255 1 -0.472401215906567 -0.371851265493736 0.407658967041336
"212" 3.61067055952e-16 0.184008655163653 1 0.0227767472638049 -0.197688741475852 0.163636192829211
"175" 3.33192416624e-16 0.186646332753594 1 0.166967626813994 0.246220755442351 0.46923757498741
"199" 3.48588161104e-16 0.187693070139208 1 -0.0278965874042822 0.168312632918081 0.359459486305587
"157" 3.25319800448e-16 0.18851042722002 1 -0.232239606457576 0.0863233263348539 0.244320549471176
"105" 3.14830173456e-16 0.206292774661149 -1 0.0421934186996611 -0.212991290284212 0.184834682237273
"185" 3.37721467032e-16 0.206296206176072 1 -0.190140211319505 0.121886117421839 0.294183696136762
"70" 3.08956677168e-16 0.209396717838306 -1 1.16795212962754 0.240155920363509 0.46068492502021
"174" 3.31336442872e-16 0.218714010831611 1 -0.246248270788338 0.112053938527921 0.280382473101696
"93" 3.12071993392e-16 0.228625542232107 -1 1.1502996109089 0.213003063285786 0.422405971690503
"136" 3.20300481816e-16 0.251017819498671 -1 -0.19046778259265 0.168260697479151 0.359386387359713
"5" 2.74600956368e-16 0.251752431554679 -1 -0.0457796761384375 0.227680239375334 0.443094635951678
"193" 3.420753522e-16 0.252776734768154 1 0.537253626197343 -0.0606372674969937 0.0487660120294505
"42" 3.02872334432e-16 0.262778037088138 -1 0.956016465783939 0.0987257427397 0.261691473226816
"196" 3.4360209308e-16 0.270093858720861 1 -0.065045241417296 0.238943919116524 0.458975865783838
"69" 3.08813174544e-16 0.27226852181074 -1 -0.228551992129585 -0.391359879580274 0.435152945462368
"18" 2.90535743112e-16 0.278302453200009 -1 -0.0128663791213546 -0.310197236203486 0.320876044515797
"202" 3.51849507776e-16 0.294027749277954 1 -0.252167184102319 -0.423561408397751 0.480559280766959
"29" 2.9662815544e-16 0.294125539904529 -1 -0.105823658971773 -0.364336411818673 0.397071625231416
"26" 2.9542225376e-16 0.294153017683719 -1 0.280628228768207 -0.207699961040481 0.177492567295059
"179" 3.34439994992e-16 0.299569343065817 1 -1.11800241064372 -0.157265457307605 0.108482090884725
"101" 3.14084595008e-16 0.301313336946593 -1 1.44325277529394 0.256174064520592 0.48327563189807
"2" 2.69565239288e-16 0.308129100241967 -1 0.680645360304534 -0.0600698319023448 0.0493283444507171
"6" 2.77809769672e-16 0.31491794178036 -1 0.327207913034439 -0.210410947232882 0.181252823078269
"150" 3.24135838984e-16 0.320714810322616 1 -1.53110445850392 -0.302744461814335 0.310401207122799
"38" 3.01054699344e-16 0.334813235716487 -1 1.34489167819387 0.181461559111321 0.37797090536064
"28" 2.96330552776e-16 0.341314954919587 -1 0.166339815952609 -0.303076866534274 0.310868306719986
"12" 2.84039948408e-16 0.362358601405854 -1 -0.015547552133312 -0.398696728616253 0.445496001817546
"113" 3.15443624488e-16 0.373499390866984 -1 1.56003261922146 0.22844734863976 0.444176112841965
