"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"6243" 17 240.78713 15.204197 17.3136 0.03285 9848.242 0
"6502" 17 240.62728 17.009904 17.0524 0.032877 9856.286 0
"5924" 17 240.54919 15.918229 15.3098 0.032887 9859.167 0
"6060" 17 240.32746 15.592411 15.9802 0.032927 9871.143 0
"6696" 17 241.21316 17.271243 17.4199 0.032946 9876.881 0
"6106" 17 241.05905 15.931207 17.2596 0.032969 9883.771 0
"5978" 17 240.56918 16.076776 16.1891 0.032981 9887.347 0
"6071" 17 240.48446 16.287406 17.8235 0.032988 9889.461 0
"6019" 17 240.35841 15.69435 17.189 0.033028 9901.623 0
"5941" 17 240.62265 15.94059 17.1529 0.033085 9918.654 0
"6609" 17 240.77184 17.193385 16.9701 0.033094 9921.296 0
"6642" 17 240.9377 17.229723 17.2198 0.033097 9922.366 0
"6709" 17 240.38491 17.431049 17.2074 0.033157 9940.153 0
"6603" 17 240.88826 17.163091 17.0217 0.033193 9950.912 0
"6671" 17 241.01149 17.282389 14.3003 0.0332 9953.023 0
"5954" 17 240.57483 16.007761 17.3298 0.033212 9956.584 0
"6142" 17 240.53117 16.415593 17.4517 0.033219 9958.728 0
"6027" 17 240.7668 15.653845 17.0902 0.033228 9961.633 0
"6006" 17 240.70264 16.119368 14.104 0.033282 9977.6 0
"6476" 17 240.77282 16.939718 16.7558 0.0333 9983.059 0
"6547" 17 241.22562 16.895495 17.4971 0.033379 10006.641 0
"5932" 17 240.59588 15.939636 16.7212 0.033421 10019.295 0
"6703" 17 239.79874 14.563638 15.7335 0.033443 10025.83 0
"6044" 17 240.57982 15.543165 16.0197 0.033444 10026.307 0
"6287" 17 240.09964 15.222896 17.3375 0.03345 10028.199 0
"5963" 17 240.58147 16.036013 16.3711 0.033479 10036.689 0
"6230" 17 241.301 15.988004 17.7609 0.033489 10039.891 0
"6037" 17 240.67657 16.220365 17.1742 0.033495 10041.515 0
"6248" 17 240.77174 15.189068 17.5642 0.0335 10043.02 0
"6679" 17 240.98607 17.305123 15.3046 0.033517 10048.009 0
"6689" 17 240.80882 17.367346 14.7696 0.033532 10052.587 0
"6273" 17 241.17128 16.4299 14.4499 0.033566 10062.951 0
"6172" 17 240.72798 15.335709 15.2574 0.033574 10065.127 0
"6596" 17 240.77386 17.172323 16.5164 0.033578 10066.509 0
"6198" 17 239.99441 15.591362 14.2359 0.033608 10075.329 0
"6638" 17 241.08148 17.180401 14.6039 0.033608 10075.44 0
"6707" 17 241.37041 17.220426 17.1286 0.033608 10075.509 0
"6498" 17 241.40091 16.667749 16.4839 0.033613 10077.005 0
"6495" 17 240.89281 16.957153 15.4752 0.033621 10079.394 0
"6658" 17 240.62827 14.487024 17.5392 0.033635 10083.525 0
"5937" 17 240.60412 15.945879 16.4176 0.033638 10084.524 0
"6455" 17 240.96875 16.867521 16.8574 0.033661 10091.395 0
"5959" 17 240.66894 15.983196 15.451 0.033667 10093.02 0
"6349" 17 240.55314 16.80755 15.6097 0.033703 10103.869 0
"6280" 17 241.34464 16.198215 14.0854 0.033708 10105.452 0
"6611" 17 240.8786 17.18236 17.1138 0.033716 10107.776 0
"6153" 17 240.0688 16.145475 14.6925 0.033748 10117.528 0
"6694" 17 239.75972 14.605817 17.8421 0.033796 10131.681 0
"6028" 17 240.89397 15.874971 15.7391 0.033797 10132.128 0
"6056" 17 240.85774 15.646738 16.4564 0.033816 10137.899 0
"6710" 17 240.97002 14.397282 15.0761 0.033824 10140.054 0
"6496" 17 241.58139 16.431426 14.0056 0.033824 10140.303 0
"6154" 17 240.06733 16.143429 16.1555 0.033831 10142.234 0
"6095" 17 240.36639 15.495101 19.4261 0.033878 10156.252 0
"6096" 17 241.02848 15.813533 17.3706 0.033889 10159.799 0
"6267" 17 240.63143 15.121907 16.3663 0.0339 10162.961 0
"6434" 17 240.02882 15.019815 15.5297 0.033921 10169.221 0
"6074" 17 240.68408 16.285647 15.4496 0.033937 10173.997 0
"6597" 17 240.83782 14.628712 16.2322 0.033939 10174.632 0
"6582" 17 240.84027 14.66471 17.0017 0.033944 10176.158 0
"6291" 17 240.21456 15.151268 14.3415 0.03397 10183.881 0
"6277" 17 240.77915 15.120452 16.9745 0.033984 10188.117 0
"6104" 17 240.67122 16.351069 17.0051 0.033985 10188.531 0
"6307" 17 240.17896 15.136663 16.3666 0.033999 10192.662 0
"6619" 17 240.63636 14.554938 14.1606 0.034 10192.857 0
"6616" 17 240.88369 17.198692 13.4247 0.03402 10198.793 0
"6199" 17 239.98596 15.605458 16.595 0.034061 10211.174 0
"6011" 17 240.84745 15.911768 17.7618 0.034076 10215.758 0
"6614" 17 240.91362 17.184855 15.9882 0.034088 10219.376 0
"6111" 17 240.52008 16.366193 17.5166 0.034094 10221.181 0
"6270" 17 240.5568 15.115718 17.4428 0.034107 10225.126 0
"6216" 17 241.17535 16.235465 17.5833 0.034123 10229.869 0
"6667" 17 240.11771 14.533688 15.9615 0.034125 10230.427 0
"6215" 17 240.35713 16.534805 16.383 0.034132 10232.489 0
"6017" 17 240.7524 16.121323 17.266 0.034139 10234.687 0
"5989" 17 240.53346 15.696548 13.8454 0.034167 10243.123 0
"6294" 17 241.06887 15.225961 16.3531 0.034171 10244.205 0
"6290" 17 241.40324 16.052153 17.6849 0.034197 10252.147 0
"6598" 17 240.69734 17.18239 16.8047 0.034213 10256.94 0
"6004" 17 240.81625 15.819248 17.1107 0.034241 10265.161 0
"6050" 17 240.9319 15.789804 15.6223 0.034258 10270.347 0
"6251" 17 240.27978 15.214478 16.909 0.034279 10276.721 0
"6541" 17 240.3585 17.051762 17.465 0.034281 10277.308 0
"5958" 17 240.69646 15.851524 17.929 0.034313 10286.833 0
"6058" 17 240.57728 16.271133 15.7671 0.034326 10290.577 0
"6302" 17 240.70018 16.723005 15.0115 0.034355 10299.52 0
"6425" 17 239.95834 15.083626 15.5363 0.034366 10302.695 0
"6420" 17 240.23752 16.839642 17.2989 0.034375 10305.351 0
"6692" 17 241.23725 17.247794 16.7203 0.034392 10310.48 0
"6360" 17 240.5226 16.814304 17.5243 0.034403 10313.856 0
"6201" 17 241.10931 15.519859 16.7201 0.034404 10314.066 0
"6295" 17 240.5494 16.71851 17.7177 0.034417 10317.837 0
"6493" 17 240.77579 14.807755 17.5306 0.03444 10324.825 0
"5990" 17 240.53599 15.693169 14.5097 0.034446 10326.714 0
"5925" 17 240.54984 15.91987 15.856 0.034447 10326.945 0
"6007" 17 240.48446 15.651902 15.7952 0.034476 10335.684 0
"5961" 17 240.55801 16.024241 16.4324 0.034478 10336.247 0
"6615" 17 240.86667 17.196167 16.9697 0.034495 10341.23 0
"6317" 17 240.14927 16.659868 15.6757 0.034499 10342.528 0
"6452" 17 241.63024 15.676761 17.8107 0.034502 10343.451 0
"6232" 17 240.76282 15.210238 15.9117 0.03453 10351.974 0
"6695" 17 240.87895 17.373908 16.8127 0.034534 10352.967 0
"5950" 17 240.5702 15.793537 17.4826 0.034556 10359.589 0
"6587" 17 240.70509 17.167407 14.6067 0.034561 10361.061 0
"6116" 17 240.50328 15.41976 16.8755 0.034565 10362.41 0
"6109" 17 240.95129 16.195549 16.3861 0.034601 10373.047 0
"6665" 17 241.11853 17.22219 17.4411 0.034605 10374.213 0
"6595" 17 240.08429 17.098726 16.9821 0.034612 10376.557 0
"6394" 17 241.57101 15.859411 16.7057 0.034642 10385.503 0
"6162" 17 240.25607 15.419968 14.6098 0.034645 10386.448 0
"6628" 17 240.97818 14.590886 17.6213 0.034651 10388.162 0
"6588" 17 240.98459 17.110942 17.6938 0.034651 10388.222 0
"6099" 17 240.69925 15.460184 15.6193 0.034654 10388.885 0
"6389" 17 241.51468 16.175737 15.898 0.034668 10393.34 0
"5919" 17 240.55915 15.883913 16.1914 0.034694 10401.098 0
"6089" 17 240.58808 15.464522 14.9254 0.034705 10404.228 0
"5975" 17 240.50475 15.739952 16.6053 0.034709 10405.607 0
"5951" 17 240.5972 15.99645 15.779 0.034734 10412.931 0
"5992" 17 240.48169 15.706374 15.4362 0.034734 10413.087 0
"6395" 17 240.09023 15.051687 18.0594 0.034755 10419.38 0
"6486" 17 241.30297 16.712086 16.8046 0.034761 10421.164 0
"6126" 17 241.04358 16.087541 14.854 0.03477 10423.832 0
"6018" 17 240.39273 15.665969 17.4961 0.034771 10423.982 0
"6577" 17 240.97732 17.076455 17.5673 0.034784 10428.068 0
"6114" 17 240.45797 16.359935 16.0435 0.034796 10431.716 0
"5969" 17 240.45273 15.987487 17.061 0.034803 10433.782 0
"6226" 17 240.08464 15.382812 17.4762 0.034823 10439.793 0
"6546" 17 240.92968 14.767882 16.2731 0.034828 10441.094 0
"6008" 17 240.36046 16.058659 16.362 0.034831 10442.044 0
"6607" 17 240.82356 17.183807 16.9518 0.034834 10442.851 0
"6473" 17 240.68654 14.840284 15.2175 0.034867 10452.921 0
"6242" 17 240.05313 16.411364 15.6896 0.034886 10458.596 0
"6245" 17 240.6485 16.618213 16.5323 0.034959 10480.531 0
"6078" 17 240.50196 15.490983 15.8303 0.034963 10481.764 0
"5920" 17 240.55603 15.903171 17.5538 0.03497 10483.757 0
"5973" 17 240.59138 16.061288 16.2902 0.034976 10485.484 0
"6454" 17 240.36328 16.920142 14.6941 0.034976 10485.505 0
"5922" 17 240.588 15.878169 15.504 0.034981 10487.175 0
"6323" 17 240.15713 16.67052 15.3096 0.034983 10487.613 0
"6583" 17 241.22385 14.80342 15.922 0.035004 10493.818 0
"6645" 17 241.03149 17.206905 17.7813 0.035008 10495.167 0
"6508" 17 239.49145 16.324731 16.7929 0.035014 10496.84 0
"5930" 17 240.52567 15.911982 17.3111 0.03506 10510.583 0
"6629" 17 240.8123 17.239254 17.3804 0.035091 10519.888 0
"6118" 17 241.0721 15.917729 17.1416 0.035093 10520.668 0
"5994" 17 240.48163 15.70074 17.0632 0.035109 10525.449 0
"6031" 17 240.77093 15.641559 15.9219 0.035119 10528.351 0
"6623" 17 239.18233 16.118827 16.6258 0.035123 10529.652 0
"6213" 17 240.16006 15.353916 15.3888 0.03515 10537.66 0
"6200" 17 240.51318 16.528849 15.561 0.03516 10540.778 0
"6371" 17 241.37592 15.373891 15.4592 0.035165 10542.226 0
"6149" 17 240.49988 15.367126 17.9627 0.035165 10542.331 0
"6177" 17 240.651 16.480765 15.1998 0.035166 10542.421 0
"6024" 17 240.85395 15.78044 17.8073 0.035169 10543.293 0
"6677" 17 241.13563 17.249298 16.3884 0.035173 10544.738 0
"5970" 17 240.71244 15.961035 15.7598 0.035177 10545.847 0
"6256" 17 241.31718 15.688843 15.9768 0.035184 10547.952 0
"6586" 17 240.32547 17.147225 16.5786 0.035186 10548.497 0
"6171" 17 240.06422 15.586517 17.0542 0.035196 10551.501 0
"6424" 17 240.997 14.980064 17.5756 0.035212 10556.343 0
"6055" 17 240.68797 16.248201 14.7594 0.035221 10559.134 0
"6175" 17 240.29823 16.419688 16.6943 0.035229 10561.362 0
"6218" 17 240.70041 16.559486 16.2185 0.035244 10565.909 0
"6353" 17 240.98859 15.07496 15.8213 0.035245 10566.281 0
"6606" 17 239.86192 17.014001 17.0902 0.035256 10569.537 0
"5926" 17 240.53813 15.889453 16.7143 0.035262 10571.273 0
"6602" 17 240.46706 17.194388 16.8428 0.035263 10571.677 0
"6445" 17 239.57507 16.291735 16.3296 0.035291 10579.841 0
"6090" 17 240.37727 15.503911 13.8883 0.035297 10581.663 0
"6470" 17 240.90208 16.90282 17.6187 0.035305 10584.236 0
"6048" 17 240.46399 16.236313 15.4537 0.035311 10585.843 0
"6599" 17 240.87055 17.158398 17.6903 0.035315 10587.171 0
"6655" 17 241.11229 14.594006 15.9102 0.035317 10587.917 0
"5984" 17 240.41335 16.014487 14.9618 0.03532 10588.7 0
"6536" 17 241.58028 16.538496 14.4199 0.035326 10590.468 0
"6459" 17 239.49953 16.095599 17.0032 0.035326 10590.576 0
"6045" 17 240.23443 15.754952 16.0341 0.03533 10591.521 0
"6715" 17 240.64899 14.33559 15.873 0.035346 10596.32 0
"5945" 17 240.57095 15.974659 13.0063 0.035348 10597.07 0
"6567" 17 239.72545 14.981508 14.6629 0.035354 10598.982 0
"6233" 17 240.51528 15.18721 17.5174 0.035377 10605.857 0
"6223" 17 241.02146 16.430147 17.3576 0.035387 10608.615 0
"6179" 17 240.97066 16.346889 16.6298 0.035396 10611.325 0
"6524" 17 239.44903 16.282315 16.4999 0.035397 10611.799 0
"6719" 17 241.19813 17.347764 15.6434 0.035403 10613.417 0
"6136" 17 240.7066 16.388718 16.9581 0.035411 10615.81 0
"6580" 17 239.70543 14.969192 17.2325 0.035413 10616.598 0
"6377" 17 240.73095 14.97189 17.2755 0.035414 10616.958 0
"6716" 17 241.16262 17.349974 16.1034 0.035438 10624.183 0
"6167" 17 240.25978 16.377994 17.6692 0.035447 10626.719 0
"6123" 17 240.71458 16.363499 17.2926 0.035451 10627.829 0
"6526" 17 239.40293 16.134113 14.9025 0.035455 10629.238 0
"6608" 17 240.86183 14.614035 16.085 0.035481 10637.017 0
"6165" 17 240.47841 16.454584 14.42 0.035493 10640.582 0
"6342" 17 240.17984 16.716271 14.9385 0.035527 10650.826 0
"6484" 17 240.98446 14.894298 15.8982 0.035528 10651.089 0
"6344" 17 240.60832 16.798554 17.527 0.035537 10653.764 0
"6669" 17 240.93447 17.29747 17.793 0.035543 10655.619 0
"6647" 17 240.49542 14.511195 17.4502 0.035547 10656.854 0
"6088" 17 240.47998 15.478302 15.7194 0.035554 10658.782 0
"6236" 17 240.25529 16.540028 16.8913 0.035617 10677.78 0
"6059" 17 240.55987 16.2735 17.6707 0.035625 10680.115 0
"6652" 17 240.84689 14.524551 15.1518 0.035657 10689.739 0
"6101" 17 240.14901 15.685631 14.1756 0.035659 10690.377 0
"6717" 17 240.86676 17.433168 15.2468 0.035678 10695.995 0
"6368" 17 240.29325 16.785607 15.2031 0.035686 10698.244 0
"6235" 17 240.28817 15.237256 17.6889 0.035692 10700.135 0
"6511" 17 241.0245 14.851421 17.3883 0.035692 10700.165 0
"6631" 17 240.68293 14.532606 16.5337 0.035707 10704.677 0
"6402" 17 240.75033 14.940133 16.1955 0.035725 10710.17 0
"6241" 17 240.34465 15.212459 16.9183 0.035762 10721.301 0
"6663" 17 240.68767 17.3043 15.7851 0.035771 10723.771 0
"6549" 17 240.58844 14.712761 14.726 0.035773 10724.398 0
"6467" 17 240.41575 16.940057 15.2066 0.035782 10727.168 0
"6077" 17 240.34944 15.546424 15.8668 0.035787 10728.553 0
"5921" 17 240.55338 15.907595 13.8152 0.03579 10729.521 0
"6633" 17 239.25024 16.405191 17.5974 0.035861 10750.71 0
"6249" 17 239.93558 15.490884 17.5725 0.035871 10753.798 0
"6070" 17 240.53905 15.501542 16.6967 0.035882 10757.048 0
"6474" 17 240.33066 16.930842 14.8066 0.035888 10758.949 0
"6681" 17 239.46299 16.904366 16.8561 0.035889 10759.198 0
"6222" 17 240.70987 16.569812 14.018 0.035907 10764.741 0
"6330" 17 240.95823 16.699387 15.869 0.035911 10765.919 0
"6034" 17 240.30984 15.689063 15.2369 0.035926 10770.302 0
"6398" 17 240.47373 16.858152 17.5617 0.035939 10774.214 0
"6030" 17 240.86598 16.035698 17.2364 0.035948 10776.804 0
"6561" 17 239.4206 16.386957 16.3622 0.03595 10777.68 0
"5955" 17 240.5475 16.005984 15.9896 0.035953 10778.426 0
"6023" 17 240.80545 16.084688 16.7718 0.035962 10781.145 0
"6121" 17 240.41888 15.431828 16.0618 0.035962 10781.241 0
"5952" 17 240.67757 15.926656 17.4033 0.035963 10781.295 0
"6141" 17 240.30144 15.442989 17.7447 0.035965 10782.069 0
"6129" 17 240.54417 16.394461 17.7641 0.035987 10788.583 0
"6107" 17 240.86475 15.518598 16.4582 0.035993 10790.463 0
"6257" 17 240.69686 15.158222 15.7168 0.035995 10791.098 0
"5995" 17 240.79462 15.906884 17.0488 0.035996 10791.302 0
"6627" 17 240.36699 17.240532 14.2443 0.036005 10794.159 0
"6423" 17 239.57883 16.200361 17.1388 0.036011 10795.814 0
"6209" 17 240.67626 16.554722 15.847 0.036029 10801.336 0
"6117" 17 240.09093 16.028491 17.5228 0.036067 10812.612 0
"6197" 17 240.30331 16.472009 16.9218 0.036087 10818.553 0
"6130" 17 240.19439 16.239735 15.5848 0.036089 10819.207 0
"5940" 17 240.6182 15.845969 15.6075 0.03609 10819.651 0
"6013" 17 240.2917 15.942232 16.8017 0.036096 10821.315 0
"5943" 17 240.51816 15.947414 16.215 0.036101 10822.733 0
"6605" 17 240.76752 17.19076 17.8384 0.036124 10829.694 0
"6437" 17 240.97026 14.946442 14.3779 0.036125 10829.907 0
"6329" 17 240.32526 16.74822 15.6708 0.036144 10835.726 0
"6372" 17 241.51512 15.673885 16.4225 0.036147 10836.649 0
"6664" 17 240.9507 14.524774 17.1109 0.036151 10837.701 0
"6263" 17 240.98253 16.544385 17.1599 0.036152 10838.211 0
"6522" 17 241.17013 14.913967 15.3426 0.036164 10841.628 0
"6501" 17 239.51159 16.347608 14.4948 0.036166 10842.339 0
"6552" 17 239.44374 16.373448 15.433 0.036195 10851.054 0
"6413" 17 241.57621 15.726917 15.3882 0.036199 10852.208 0
"6499" 17 240.69182 14.788774 16.7618 0.036201 10852.736 0
"6054" 17 240.46655 16.248997 16.1474 0.036205 10854.07 0
"6676" 17 240.1238 14.503048 17.205 0.03621 10855.635 0
"6610" 17 241.36261 16.967335 16.3993 0.03622 10858.435 0
"6490" 17 240.91546 14.85074 16.3242 0.036239 10864.242 0
"6565" 17 240.29777 17.088591 15.8098 0.03624 10864.365 0
"6306" 17 241.17539 16.5112 15.3138 0.036254 10868.778 0
"6163" 17 239.98903 15.828148 15.7636 0.036257 10869.596 0
"6439" 17 240.80633 14.894361 15.1627 0.036265 10871.866 0
"6009" 17 240.59857 16.155491 17.3908 0.036273 10874.456 0
"6113" 17 240.43116 15.437937 16.9058 0.036295 10880.898 0
"6483" 17 241.67561 15.717203 16.6592 0.0363 10882.457 0
"6433" 17 240.98287 14.956777 14.8507 0.036304 10883.629 0
"6542" 17 241.06387 14.819585 16.548 0.036335 10892.908 0
"6636" 17 241.27912 17.087766 17.895 0.036359 10900.193 0
"6124" 17 240.76424 15.443386 16.4425 0.036371 10903.829 0
"6203" 17 241.21559 15.723127 14.0125 0.036375 10904.951 0
"6036" 17 240.7234 15.591924 17.5714 0.036382 10907.01 0
"6497" 17 241.00201 14.865374 17.651 0.036392 10910.161 0
"6666" 17 240.07923 14.546362 16.7635 0.036398 10911.915 0
"6085" 17 240.77229 16.266954 15.5662 0.036415 10916.906 0
"6210" 17 241.1981 16.184785 15.7232 0.036441 10924.875 0
"6286" 17 241.22015 16.413419 16.2276 0.036455 10928.994 0
"6518" 17 241.67649 16.294977 15.6731 0.036469 10933.08 0
"6158" 17 240.78445 16.411079 17.3857 0.036469 10933.149 0
"6264" 17 241.33829 16.104281 15.095 0.036477 10935.643 0
"5947" 17 240.62818 15.82072 17.3291 0.036479 10936.093 0
"6529" 17 239.57748 16.537802 16.4018 0.036484 10937.682 0
"6219" 17 240.54017 15.217191 15.8182 0.036494 10940.677 0
"6388" 17 240.52717 16.842448 17.0361 0.036495 10940.833 0
"6585" 17 241.33893 16.921633 17.2904 0.036523 10949.329 0
"6543" 17 239.40312 16.23935 16.8262 0.036539 10954.066 0
"6477" 17 239.52123 16.225741 15.9259 0.036551 10957.84 0
"5972" 17 240.43247 15.990314 17.1783 0.036552 10958.047 0
"6147" 17 240.58395 16.425693 16.1621 0.036581 10966.711 0
"6137" 17 240.80817 16.355358 16.3942 0.036591 10969.742 0
"6662" 17 239.97219 14.605165 16.5718 0.036622 10978.885 0
"6531" 17 239.55006 16.501083 15.8948 0.036656 10989.33 0
"6617" 17 239.96146 14.689863 17.4489 0.036662 10991.033 0
"6365" 17 239.98115 16.62928 16.9366 0.036664 10991.585 0
"6350" 17 240.3539 16.78385 16.9026 0.036688 10998.879 0
"6228" 17 240.5323 16.593818 17.1597 0.036694 11000.692 0
"6651" 17 240.95103 17.240625 14.2297 0.036717 11007.429 0
"6443" 17 240.93773 14.925835 16.5972 0.036724 11009.686 0
"6057" 17 240.95873 15.945699 14.5996 0.036733 11012.33 0
"6274" 17 239.91835 16.376647 17.1178 0.036738 11013.724 0
"6063" 17 240.19109 15.7752 15.9295 0.036745 11015.757 0
"6491" 17 240.91575 14.849736 14.7465 0.036748 11016.713 0
"6001" 17 240.54307 16.122701 17.2444 0.03675 11017.397 0
"6159" 17 240.81142 16.402833 13.9265 0.036751 11017.532 0
"6618" 17 240.97244 14.610666 16.2782 0.036752 11018.107 0
"5988" 17 240.52898 16.093152 16.172 0.036762 11020.922 0
"6180" 17 240.00226 16.127257 16.8498 0.036788 11028.786 0
"6105" 17 240.33837 16.306769 14.1343 0.03679 11029.323 0
"6003" 17 240.6737 16.111302 17.6981 0.036792 11030.084 0
"6475" 17 240.18809 14.899796 15.9753 0.0368 11032.237 0
"6554" 17 239.3427 16.069147 17.7943 0.036808 11034.899 0
"6042" 17 240.32007 15.645405 13.9626 0.03681 11035.321 0
"6084" 17 240.7908 16.256183 15.7666 0.036816 11037.189 0
"5918" 17 240.57993 15.897998 16.8956 0.03683 11041.212 0
"6548" 17 240.51779 17.075856 13.5558 0.03685 11047.388 0
"6127" 17 240.07404 16.022604 17.4257 0.03688 11056.34 0
"6204" 17 240.59082 16.542091 17.4017 0.036909 11065.091 0
"6632" 17 240.87689 14.559534 15.5936 0.036914 11066.581 0
"6650" 17 242.00266 15.71078 17.5152 0.036916 11067.24 0
"6262" 17 240.98328 15.248784 17.3826 0.036927 11070.292 0
"6073" 17 240.16927 16.007598 17.0439 0.036942 11074.81 0
"5936" 17 240.54283 15.944246 16.1758 0.036989 11088.909 0
"6000" 17 240.76017 16.033205 16.0007 0.036991 11089.761 0
"6527" 17 239.45674 16.310187 12.9306 0.037015 11096.698 0
"6128" 17 240.77243 16.352128 15.6661 0.03703 11101.222 0
"6002" 17 240.7947 15.807375 16.0287 0.037035 11102.808 0
"6584" 17 241.85671 15.636176 15.755 0.037044 11105.377 0
"6559" 17 239.36753 16.235771 16.774 0.037051 11107.583 0
"6422" 17 240.7799 16.875419 17.1087 0.037054 11108.585 0
"5933" 17 240.526 15.867221 17.2049 0.037062 11110.923 0
"6672" 17 241.80967 15.066471 16.1148 0.037074 11114.488 0
"5967" 17 240.56379 16.03893 17.4346 0.037113 11126.191 0
"6713" 17 240.10733 14.407585 14.5932 0.037139 11134.097 0
"6503" 17 239.56489 16.453542 16.6067 0.037177 11145.522 0
"6560" 17 240.75288 14.699717 17.4009 0.037179 11145.96 0
"6429" 17 241.58679 15.619505 17.5985 0.037184 11147.597 0
"6178" 17 240.99412 16.32456 17.3156 0.037186 11148.121 0
"6564" 17 240.24369 17.072821 16.9183 0.03722 11158.155 0
"6068" 17 240.56198 15.502682 17.2592 0.037227 11160.347 0
"6134" 17 240.75505 16.371004 15.5166 0.037285 11177.681 0
"6513" 17 241.7259 15.673176 16.2921 0.037308 11184.741 0
"6512" 17 239.41983 16.126213 15.9485 0.03732 11188.165 0
"6620" 17 241.24297 14.716681 17.3302 0.037323 11189.295 0
"6237" 17 241.20322 16.268868 16.4201 0.037333 11192.131 0
"6485" 17 239.53832 16.311326 15.9637 0.037336 11193.063 0
"6514" 17 241.73587 15.721245 15.5143 0.037352 11197.767 0
"6594" 17 240.71343 14.611122 15.81 0.037366 11202.066 0
"5974" 17 240.66818 15.756008 14.4866 0.037379 11205.894 0
"6029" 17 240.56022 16.210747 16.0407 0.037398 11211.488 0
"6271" 17 240.73591 15.129085 17.5105 0.037433 11222.047 0
"6683" 17 240.53628 14.42292 16.9665 0.037436 11223.087 0
