"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"484" 3.36891660192e-16 0.0029769880233914 -1 0.0100250889698293 0.297876222842984 0.453298898479588
"127" 2.95211536944e-16 0.0172844915247869 -1 0.0989883877850251 -0.30601594601876 0.429092564241565
"288" 3.1353459884e-16 0.17286984792192 -1 0.0240573246604135 0.014674591844278 0.117571162681179
"645" 3.71620559112e-16 0.202710503778923 1 0.0639033937180184 -0.294057462897981 0.412778558345418
"631" 3.6541591788e-16 0.246258283342196 -1 -0.0015143076252909 0.115151965892546 0.212371863506082
"547" 3.4855095672e-16 0.259126763641116 -1 -0.0160122371733845 0.202446082710218 0.324128607393904
"285" 3.13393915712e-16 0.452463782374005 -1 0.131955812811025 -0.0761608203951237 0.142483907733981
"524" 3.44893681512e-16 0.59991294484966 -1 -0.0726805382936099 0.237108659202197 0.370569622436414
"295" 3.13863766896e-16 0.612575687501171 -1 0.00476225963695326 -0.315087133769103 0.441497672943878
"532" 3.46578314168e-16 0.660292060522232 -1 0.106369653098512 0.321180347959447 0.485321205220128
"555" 3.50108874096e-16 0.708200374407578 -1 0.161016115944579 -0.00848315359331445 0.111086191127687
"134" 2.95824987976e-16 0.731703384829247 -1 -0.0704660719646131 0.0826248257814636 0.174801555359666
"562" 3.51138541072e-16 0.735156568999557 -1 -0.0704489741447293 0.0788617818446655 0.170721596430803
"475" 3.35316566576e-16 0.752198156774884 -1 -0.066911093470244 0.0362621779286735 0.130908982500888
"443" 3.31236755864e-16 0.793779710883866 -1 -0.01994189244505 -0.334421295350409 0.468013893829634
"383" 3.23536226168e-16 0.795459446783381 -1 -0.0566473945857991 -0.080803616817783 0.146694838071513
"17" 2.62746596088e-16 0.844007583320468 -1 -0.0516328387457556 -0.166925929596037 0.244420370883835
"430" 3.2982739676e-16 1.00083601280758 -1 0.206411205877829 -0.0155211205501685 0.11097080565963
"54" 2.79539190184e-16 1.04268900310048 -1 0.244733041207648 -0.237990873573873 0.337078116296208
"526" 3.45295443488e-16 1.04851036914284 -1 -0.149308453098084 0.296875452899761 0.451926745485101
"585" 3.54122410448e-16 1.20100086241107 -1 0.262015206800575 -0.191173537604749 0.27541797573154
"220" 3.06339666352e-16 1.26478056605204 -1 -0.185142631867896 0.317977338009122 0.48091244813193
"439" 3.30911573992e-16 1.28810809046495 -1 -0.181854226489863 0.270480107418402 0.415840588616909
"78" 2.8749331248e-16 1.31967024491667 -1 -0.159124915602011 0.0790267077167019 0.170898980558633
"40" 2.7358250256e-16 1.32718544190102 -1 0.254201059858812 -0.00364389439645753 0.111681302960985
"359" 3.2102684232e-16 1.38530720971782 -1 0.297414498812213 -0.242980409020068 0.343749324288345
"87" 2.895646698e-16 1.44771581669714 -1 -0.205469852110054 0.266362341477848 0.410231072803734
"500" 3.40034976928e-16 1.47077831736658 -1 -0.15780733061454 -0.0896023215398504 0.155124573556014
"215" 3.05909061256e-16 1.48356230474225 -1 -0.141776940402984 -0.214629590865167 0.306072959731418
"369" 3.21602213952e-16 1.67384937667133 -1 -0.210696394677984 0.0640931853752427 0.155436772294258
"165" 3.00308958856e-16 1.7345730025972 -1 0.283790010381955 0.220389957511914 0.348081561164764
"659" 3.75488065016e-16 1.75696912947443 1 -0.204337241130666 -0.0678673732601565 0.135429068901276
"44" 2.75130405864e-16 1.86763636697819 -1 0.355932898004355 -0.141147990945685 0.212578700804316
"51" 2.78332769976e-16 1.93479229142294 -1 0.333316768588567 0.0870793492941851 0.179715214730488
"290" 3.1353946004e-16 1.95414798184123 -1 -0.203990176484823 -0.278361325388467 0.391442590591434
"102" 2.9123384384e-16 1.95583951661884 -1 -0.21931898319812 -0.173491294271737 0.252729398559387
"568" 3.5163587424e-16 2.39243894812842 -1 -0.269767360734699 -0.28321574886526 0.398031205994093
"324" 3.16558621728e-16 2.47821313658389 -1 -0.3444862291309 0.146148788827493 0.250802219226558
"65" 2.84452502248e-16 2.53978951108013 -1 0.476349146501971 -0.269671971502377 0.379673528975105
"47" 2.76003639424e-16 2.54315820554532 -1 -0.363077667268745 0.206969355323564 0.330146592305494
"675" 3.7973701308e-16 2.57250347602622 1 -0.359746395862754 0.152823456251241 0.259302091021674
