"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"131" 8.67943593093e-16 0.00438283844553806 1 17.0079 -0.0238269705101449 -0.043312360658973 0.0203655399920531
"219" 8.88055225617e-16 0.00485027218450456 1 16.9341 0.0992043400466826 -0.239156393163987 0.211010386049442
"208" 8.856374741058e-16 0.0111720164215407 1 17.4693 0.121979375279039 -0.27978212740019 0.257518656011015
"303" 9.376073675652e-16 0.0293197963976077 1 14.9974 -0.0765130417492315 0.00486248301596879 0.0907308390907157
"245" 8.957251148274e-16 0.0357900616604056 1 17.0891 0.0780460843044192 -0.168461069275352 0.141534473437019
"192" 8.82243048726e-16 0.0736909110953207 1 14.5186 0.028604501328454 -0.0573521114521306 0.043415608120984
"276" 9.164151941736e-16 0.0831633881591073 1 17.7183 0.102799539158754 -0.161201533723203 0.154050203688799
"47" 8.437091698842e-16 0.085933772889233 -1 16.0705 -0.184103544406301 0.114813929358327 0.244549183637639
"294" 9.26859677181e-16 0.103300792082466 1 16.3722 -0.0605542859665575 0.106296007504968 0.173947240081703
"234" 8.918500493658e-16 0.107911689147565 1 17.3491 0.121212429744541 -0.370308668748083 0.33738272614175
"207" 8.854831157544e-16 0.10853908705243 1 16.5794 -0.192970955343428 0.312625861939642 0.41444248551995
"195" 8.824688338686e-16 0.11170012192481 1 17.1775 0.187082113679449 -0.474066897269686 0.459253195963906
"148" 8.717037404958e-16 0.112454162943499 1 17.5162 -0.177719528679165 0.293143983615591 0.390330587099681
"22" 8.360481280032e-16 0.113642742217948 -1 17.6112 -0.084835256819955 0.15302227892984 0.225699169267402
"162" 8.758354109178e-16 0.122052695666561 1 16.5275 -0.280403010971275 0.227021039128141 0.392267094935308
"304" 9.390595610832e-16 0.141234507710152 1 17.8112 -0.0430319828362461 0.115604737760141 0.179345680209448
"4" 8.168567797758e-16 0.143214412624825 -1 16.0637 0.218200697087093 -0.279772833793426 0.319150280557896
"46" 8.430457822182e-16 0.169344190035878 -1 17.5909 0.0647896185816058 -0.342734615717516 0.292253099567944
"10" 8.243872506306e-16 0.169728923051824 -1 17.0451 -0.0114117882295285 0.0945280729946413 0.156036255762788
"95" 8.568647922162e-16 0.173389708882569 -1 16.1979 0.101576810048325 -0.0738228668159014 0.116845922235523
"159" 8.750771008056e-16 0.182065488668879 1 17.8338 0.142442020195692 -0.127743054097072 0.170464901153334
"232" 8.91390474354e-16 0.182296840501384 1 17.6879 0.159571323754281 -0.499145221388761 0.471058158299385
"138" 8.695376355516e-16 0.18811281044824 1 17.0733 -0.16816722183339 -0.00626871832515211 0.163175031275126
"259" 9.055989937002e-16 0.203446612594734 1 17.6883 -0.00404520120036927 -0.270381446474716 0.20917336037881
"103" 8.585727804996e-16 0.203961072435438 -1 16.5368 -0.124197408048651 0.298486431346757 0.376272218302845
"254" 9.007881206058e-16 0.204479658324645 1 17.6822 0.31873852892501 -0.374590731475413 0.457346435494275
"233" 8.91744043452e-16 0.225902474034295 1 17.5188 -0.0872627664425198 -0.165117597813063 0.126567933013913
"6" 8.19746388855e-16 0.235489600965098 -1 16.9361 0.0306548658750953 -0.353520853331973 0.29553333594705
"170" 8.772832293828e-16 0.24364059027107 1 17.5658 0.0697006446307836 0.0412368709185797 0.132886783439783
"177" 8.78087882649e-16 0.265632346430154 1 17.1491 0.113709493118087 -0.00484252813727445 0.140265513035284
"115" 8.614820287056e-16 0.297260330896905 -1 17.6441 -0.278999127800394 0.0588189968619049 0.290464718658762
"68" 8.489995163796e-16 0.30743702869419 -1 17.2873 -0.00540097978957494 -0.366885031621483 0.305548683665237
"16" 8.319085824858e-16 0.319914182845308 -1 16.6907 -0.264884364490684 0.0158827876802542 0.261952462432589
"258" 9.05422565637e-16 0.374658097055056 1 17.6187 0.127639989924497 0.0773114406281652 0.198741556480278
"1" 8.05010724234e-16 0.472156294589534 -1 17.2152 -0.210643773383092 -0.210900133550634 0.246485516260546
"76" 8.504091584562e-16 0.47437176690753 -1 17.3117 -0.144981817827338 -0.312851571233704 0.283170564267707
"203" 8.84723055621e-16 0.482740055308265 1 16.7059 -0.415321878190523 0.0903204060386855 0.428495089019594
"172" 8.77491903207e-16 0.503667735966117 1 17.1078 -0.0230140253029181 0.428688938302736 0.490236197492795
"2" 8.134119926748e-16 0.521084409555669 -1 16.3021 -0.0847179004324416 -0.448770043481893 0.393588173554213
"3" 8.152882746636e-16 0.541066036133891 -1 17.6388 0.245383049198005 0.0559871775660664 0.285300462542137
"140" 8.69837666964e-16 0.543577966187072 1 15.4493 0.0424077277751531 0.367030807100509 0.432283545257884
"171" 8.772842016168e-16 0.549415277413562 1 16.7627 0.175247010513017 0.170556087538135 0.299810108352989
"63" 8.473891403898e-16 0.551873418633453 -1 15.6734 0.425555564272738 -0.20775597660244 0.463840542965681
"154" 8.731105630938e-16 0.553369039218998 1 17.6547 0.326421330273504 -0.055585843775287 0.341087052945932
"168" 8.770770509592e-16 0.554870403120253 1 16.2495 0.335155921598506 -0.067445419473566 0.349821741829101
"105" 8.593476185898e-16 0.562219697327643 -1 18.5638 0.0489080588127803 0.374815016632998 0.440890469370586
"120" 8.628126929736e-16 0.570124420927313 -1 17.7483 -0.345447430940214 -0.0987626188086897 0.332927207196894
"252" 9.002085719184e-16 0.626501024178495 1 17.0764 0.132500690397501 0.308624266735609 0.398267097070868
"156" 8.746795219152e-16 0.639357086981894 1 17.6698 -0.4376505876402 -0.0241709519739624 0.424677325107036
"77" 8.511766723836e-16 0.647232076546214 -1 17.0469 0.442425953093276 -0.143026764774686 0.464259580009384
"182" 8.790504915324e-16 0.674162688046304 1 17.0471 0.120984004481743 0.371312774049192 0.453533433522082
"106" 8.594183324094e-16 0.699931666750393 -1 17.2885 0.364686128860298 0.0251417742733063 0.389065249184711
"132" 8.680872892782e-16 0.709887561751685 1 17.1066 -0.307692028568672 -0.288648710509522 0.370812588956474
"5" 8.170532034516e-16 0.71708155301736 -1 17.1857 -0.364566546434925 -0.20897882840801 0.379767644353976
"127" 8.66992262124e-16 0.728572291759462 1 16.4676 0.330371127338843 0.104470751072861 0.382822979124879
"161" 8.75739127344e-16 0.836130240933896 1 17.7454 -0.263767789546677 -0.475100588430022 0.482869601920855
