"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"107" 7.761666155532e-16 0.26055077946561 -1 17.578 0.125984070882155 -0.186251715850807 0.274072998896338
"205" 8.219624018112e-16 0.266645829455852 1 16.5311 0.201171316644972 0.561470782923726 0.480331472544695
"51" 7.544562090318e-16 0.269785334596611 -1 17.4622 0.0766932028092792 -0.309487697468794 0.399796828796919
"184" 8.05194638499e-16 0.334524756625785 -1 17.489 0.34377184395461 0.23304988357985 0.265493372971616
"206" 8.22358619574e-16 0.33459115747039 1 15.8672 0.281494899203954 0.0900017452113628 0.159965635240658
"7" 7.188953893542e-16 0.336081927263162 -1 16.0332 -0.0854098003320762 -0.0207171729905315 0.2336726858218
"137" 7.862136168936e-16 0.359412780928091 -1 15.5344 0.0098760566323483 0.223491664983554 0.175744355675719
"6" 7.180192444812e-16 0.389149731948847 -1 16.268 -0.0770950653359766 0.0562623438189328 0.201125390755247
"66" 7.614984563796e-16 0.410443982017113 -1 17.302 -0.212861817059521 -0.232202172073172 0.462838701330276
"208" 8.251091991912e-16 0.419052959495382 1 15.5469 -0.207916144269916 -0.211456527688792 0.44507311938471
"211" 8.319096519432e-16 0.43181891456544 1 16.827 -0.129897715965424 -0.0184153508977109 0.272950236809609
"199" 8.172271361142e-16 0.432858764803161 1 16.6197 0.101843593572269 0.514751789155267 0.42742074302633
"91" 7.694941087956e-16 0.439113220093994 -1 17.225 0.159880206637997 -0.303222674060207 0.392882772467186
"136" 7.859551970964e-16 0.439830940951598 -1 16.89 0.380344299579059 0.202136883085283 0.282937366015569
"156" 7.971691384992e-16 0.442986564917477 -1 15.6355 0.219259204107471 -0.171125439209941 0.276736199424298
"69" 7.635685694202e-16 0.464836028124987 -1 18.5718 0.244426138962703 -0.137182173792708 0.256340093442974
"166" 7.991081943966e-16 0.495279845616523 -1 16.6905 -0.221234626979713 -0.158878917897759 0.42230422781827
"197" 8.12044027029e-16 0.535974501772214 1 16.1238 -0.147612042774987 0.0545370693022892 0.271202425216883
"180" 8.044738242114e-16 0.548185248251964 -1 16.6432 -0.209982157502352 -0.0753320972763771 0.369482472569625
"35" 7.4439258249e-16 0.561480659436752 -1 16.5479 0.000257009286243944 0.42183964591309 0.355391296248304
"1" 6.885959760066e-16 0.573068514735434 -1 16.8737 0.239998209275677 -0.26541629127965 0.372535414361646
"215" 8.440089096264e-16 0.578259226118682 1 16.8495 -0.236600256406954 -0.103635008550803 0.406090502821988
"193" 8.095991177814e-16 0.599680497713241 1 17.322 0.00171542748234635 0.466859258501088 0.397562676841163
"2" 6.975966267084e-16 0.604528998355252 -1 17.5149 0.316895099098456 -0.123195603800495 0.287532193564856
"157" 7.972669776474e-16 0.626951853619819 -1 16.6737 0.318358371486031 -0.144296819212619 0.304298824826039
"203" 8.20221001086e-16 0.646383279404971 1 18.2563 -0.20174584314628 0.0506989593865339 0.325410697208261
"178" 8.044003881366e-16 0.653513994343775 -1 17.6531 -0.18215358683889 0.10345769489286 0.304102324500074
"104" 7.75403930388e-16 0.657767068380334 -1 16.5453 -0.271996891831121 -0.0981654023770985 0.435261524147478
"3" 7.134955693104e-16 0.673333409397509 -1 14.0374 -0.232620047093845 0.00921712468898583 0.362774824528606
"27" 7.401176047764e-16 0.722988912738329 -1 17.6217 -0.195808873421722 0.147896494647666 0.322996272742134
"173" 8.032921061922e-16 0.724386649864758 -1 15.6581 -0.298457544149381 -0.0862400462717479 0.454628032090368
"218" 8.517960502572e-16 0.729779727848557 1 16.2359 0.339333956789696 -0.208313653710368 0.367568770216794
"216" 8.461707043332e-16 0.771537799534595 1 16.9732 0.36115313302818 -0.203774054445908 0.377384567381181
"210" 8.309618858322e-16 0.774886715802826 1 17.4334 0.511046466012878 0.136698505938342 0.392561062226172
"97" 7.722593691462e-16 0.783258521570504 -1 17.8546 -0.249407578440529 0.0905911350475768 0.370962809198046
"9" 7.201899189252e-16 0.842483348451506 -1 17.4915 -0.232864645603184 0.193177548255462 0.369747816629099
"89" 7.688435546184e-16 0.905117307287035 -1 17.158 0.534502271199529 0.0484827462023661 0.414823715255546
"46" 7.509152355804e-16 0.971839808228622 -1 16.6271 0.4271403809478 -0.270785306144228 0.471128079376317
"174" 8.037499311828e-16 0.989236001457241 -1 17.2269 -0.220607048442725 0.381407861383712 0.450868004598129
"16" 7.309910497716e-16 1.03846423584676 -1 17.1616 -0.272529476472819 0.31590611217493 0.455338870017317
"73" 7.642177624698e-16 1.07718144102789 -1 17.3661 0.515852693446655 -0.182034047567645 0.477787977180221
