"ID" "ra" "dec" "zspec" "Vel"
"12955" 163 -0.421675506089331 0.451347512133485 0.0270194092118315 -1764.92487368678
"12913" 163 -0.580637564587102 -0.0284247009605351 0.0270519731960635 -1755.47523315182
"12934" 163 -0.354910248280211 -0.100115588738481 0.0270590871122299 -1753.41086811313
"12880" 163 -0.260341102873469 0.0504317146285436 0.0271037620184301 -1740.44679708552
"12925" 163 -0.417440649323296 -0.209441918809057 0.0271077799370577 -1739.28084987037
"12895" 163 -0.580358947395932 -0.0214842941438143 0.0271982458760894 -1713.02882252577
"12933" 163 -0.649888588662402 0.348138199053516 0.027211305974698 -1709.23895343839
"12938" 163 -0.928472173690906 0.0228624500459782 0.0272897151757353 -1686.48563310886
"12903" 163 -0.308061723394846 -0.178231360947078 0.0273514592624867 -1668.56831006867
"12952" 163 -0.353917337921686 0.00736622764305684 0.0276906541498625 -1570.13840867311
"12939" 163 -0.822700531648774 0.252817717840485 0.0277007335276438 -1567.21350562161
"12890" 163 -0.170863704840273 0.0786982528967177 0.0279467153946587 -1495.83279849279
"12897" 163 -0.236730642866361 -0.361891100180812 0.0280179233224891 -1475.16919306777
"12920" 163 -0.272589654859717 0.560938932622241 0.0281901937711382 -1425.17857143698
"12943" 163 -0.167176096684197 0.00594077872214566 0.0282440573401209 -1409.54807115205
"12956" 163 -0.306377689094172 -0.514686267142005 0.0286574709156451 -1289.58088122993
"12888" 163 -0.146966080362989 -0.0808855751908827 0.0289693205578956 -1199.08621082255
"12919" 163 -0.276092128915627 -0.142358347902229 0.029234880658331 -1122.02415749187
"12906" 163 -0.219196990025524 0.0981087964480024 0.0295000110216775 -1045.08680822032
"12927" 163 -0.410024454186014 0.511821217939623 0.0301027286242862 -870.186075921267
"12889" 163 -0.255366670193228 -0.297008552263552 0.0301942174779743 -843.637212178149
"12916" 163 -0.293996836290882 0.237653857489406 0.0304128440440376 -780.194654106176
"12883" 163 -0.0469815968642039 -0.250455405866301 0.0307167720275704 -691.998745017096
"12882" 163 -0.112745971413748 -0.329009142394025 0.0307576060445854 -680.149249585524
"12948" 163 -0.0302553646184863 -0.660627634276953 0.0308171292209435 -662.876405572459
"12885" 163 -0.0955647317964064 -0.101778771763895 0.0314708188166953 -473.184270319722
"12947" 163 -0.030230005899149 0.00564941456662767 0.0315048145445039 -463.319156603066
"12942" 163 -0.008003769007099 0.00693670110444249 0.0319105063139274 -345.592733394646
"12910" 163 -0.073994499532406 0.426683520756872 0.0319587940393582 -331.580269676395
"12884" 163 -0.0174401093991666 0.0812036171850578 0.0320058267417919 -317.931997148694
"12901" 163 -0.0501405976122715 -0.0315719829749841 0.0320649060170069 -300.787967417218
"12957" 163 -0.051918124385077 0.121383753120695 0.0322247629334683 -254.399589790349
"12937" 163 -0.0107795148487198 0.122832368297301 0.0322703916107421 -241.158746923826
"12899" 163 -0.00873882751149464 -0.0533100116353865 0.0323549028090706 -216.634707122853
"12940" 163 -0.0273936324252968 0.044060084878478 0.0325514484016053 -159.599757561609
"12886" 163 -0.0266017374624856 0.388560986228719 0.032754066579037 -100.802623619404
"12945" 163 -0.00188478327054039 0.283404214630984 0.0329485573323562 -44.3639614106202
"12931" 163 0.00536140721121599 -0.304490931125131 0.0331792595794752 22.5828007040136
"12929" 163 0.0461849518475868 0.485031084277816 0.0338793692718104 225.745438312566
"12923" 163 0.0239239628382076 0.00867340942737605 0.0342293424809376 327.303067119939
"12954" 163 0.0298474697184764 -0.025252527863876 0.0342706447430334 339.288441124117
"12911" 163 0.143563879641593 -0.167910237638231 0.0344163040759685 381.556866479995
"12944" 163 0.129579597847811 -0.0916052978545244 0.0345518574222129 420.89266722833
"12926" 163 0.0933902597220448 0.134378096223928 0.0345578192621659 422.622714881031
"12876" 163 0.0203197287908511 -0.0714852053165421 0.0345847732522113 430.444408783633
"12898" 163 0.0126653280554321 -0.0183331465542867 0.0349587381520312 538.964111127737
"12881" 163 0.0933816904204893 -0.0698307763641824 0.0352772267758814 631.385326800247
"12912" 163 0.0425605810552686 0.352867579058588 0.0352849134031206 633.615885070351
"12953" 163 0.294234192485675 0.00133870184325074 0.0354193861569704 672.638112098074
"12877" 163 0.166644435882229 0.213543457685759 0.0356344825673779 735.056265363122
"12949" 163 0.183526824708329 -0.0606898016542424 0.0356496182292471 739.44843564868
"12915" 163 0.0420666572677971 0.18065839772732 0.0359891514796357 837.976525546534
"12905" 163 0.220143993530506 0.141850476430987 0.0360059192760844 842.842319850882
"12902" 163 0.0610202221536678 0.0339003054641548 0.0362502343806157 913.73935439791
