"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"18" 1.80036304342909e-17 0.0630890053676541 1 0.0177356149814349 0.000232250077623074 0.0249810121840547
"19" 1.82595573851587e-17 0.069242239405279 1 0.0237903132123488 -0.00954928749760943 0.0385753888325564
"14" 1.0759937570806e-17 0.213950772105081 1 0.00728961592771688 -0.0619855255499759 0.112448744949561
"12" 7.29980139526693e-18 0.328457256262506 1 0.0390734355171078 0.0421646667226598 0.0354558196929425
"15" 1.31299338178077e-17 0.479592134330283 1 0.0488841295057619 0.090949199035334 0.104138346874274
"13" 9.36758245121448e-18 0.490682062015216 1 0 0.0696992203627881 0.0741504904312024
"2" -1.78165995012873e-17 1.04424543860566 -1 -0.0429642502674581 -0.254554848095341 0.3846791841732
"10" -3.30718899129542e-18 1.16468528559089 -1 -0.0366107703640387 -8.50591525128617e-12 0.0253007930126583
"8" -6.30066047605375e-18 1.24762232552299 -1 -0.0277349875775778 0.268479583805547 0.355092374220833
"22" 2.33651322856848e-17 1.31642174788802 1 0.0751352974818881 -0.220143779975186 0.336020783878878
"7" -8.40061470629225e-18 1.44893647881936 -1 -0.053272260213386 -0.0546848319711853 0.102138816230394
"11" -3.18056351684009e-18 1.73107326335722 -1 -0.0583531624569106 0.128252995614105 0.15684067161708
"1" -2.32948052116319e-17 2.35054973704824 -1 -0.0941533688684996 0.0196498648744476 0.00654492606266087
"4" -1.56152083377587e-17 2.97886425880037 -1 -0.130205765533852 -0.0851488775531528 0.145173615647101
"17" 1.77737852186824e-17 3.12092704094226 1 0.180873042200487 0.126306545713613 0.15408985168917
"23" 2.46591608766399e-17 3.77830050793675 1 0.203539097871389 -0.0757431402698956 0.131883337934104
"21" 1.96875795841197e-17 4.0062390436227 1 0.215038861075951 -0.0704235631696877 0.124367875185267
"6" -1.17041995232021e-17 4.29479695884375 -1 -0.177943462568999 0.270352595859261 0.357740869937479
"20" 1.88639686733408e-17 4.3809291568746 1 0.251756242609909 0.307165466660003 0.4097962839513
"5" -1.21918754085075e-17 4.46592113320724 -1 -0.184964427389651 0.299745510578662 0.399303937291234
"16" 1.51468521417344e-17 4.89891089454114 1 0.255198734810285 -0.150560125680284 0.237634928811461
"3" -1.74417311825802e-17 4.96511444357414 -1 -0.236522288511296 -0.25797075860819 0.389509480301335
