"ID" "ra" "dec" "zspec" "Vel"
"8268" 126 -0.142572757415378 0.255753107562403 0.0383327051047098 -1363.12831713474
"8242" 126 -0.0767081442212606 0.0197798682510641 0.03863454144783 -1276.37691235552
"8210" 126 -0.294586013894397 -0.166488570472467 0.03863497465518 -1276.25240333922
"8220" 126 -0.0782360907674616 0.00330572880432376 0.0386516596945447 -1271.45692182522
"8267" 126 -0.431575707973772 -0.323348443778748 0.0388613839591891 -1211.1796391557
"8246" 126 -0.465690457388588 -0.157450713762309 0.0390569830966243 -1154.96208837736
"8247" 126 -0.3085609304145 -0.12875732514591 0.0390919571890255 -1144.91011247772
"8228" 126 -0.275208124211417 0.386839575738069 0.039156955064625 -1126.22893923785
"8269" 126 -0.0388059451060147 0.185671843299172 0.0392301521989144 -1105.19120017774
"8240" 126 -0.179518308385874 0.228441672188031 0.0393232941821529 -1078.42107101989
"8270" 126 -0.192263187774385 -0.247816804271617 0.0394044071294401 -1055.10823184946
"8212" 126 -0.0852627249527276 -0.214723689547587 0.0394787578761324 -1033.73893067366
"8222" 126 -0.149908972386431 0.0198924170977448 0.0395860419724375 -1002.90418768437
"8223" 126 -0.0424673404950335 0.0339172241314637 0.0396572303979005 -982.443775763493
"8255" 126 -0.083994000995691 0.0458101384818652 0.0398211446262091 -935.332849948271
"8250" 126 -0.0446162818198885 0.0394812808881607 0.0398917432225772 -915.041962021871
"8248" 126 -0.0366203980413827 0.0119409266798486 0.039938622803322 -901.568205207065
"8234" 126 -0.0999441266901212 -0.0614298567261789 0.0399774736828561 -890.40199393623
"8211" 126 -0.0900172026468274 -0.00685250141805823 0.0400619780762986 -866.114412244215
"8232" 126 -0.083630222159084 -0.00568473781339085 0.0400843856738321 -859.674198505661
"8229" 126 -0.11659390312223 -0.0644370788725421 0.0402524423225042 -811.372691125596
"8241" 126 -0.0481539948574989 -0.0338105657192994 0.0407888155512966 -657.212557184518
"8237" 126 -0.109227823306115 0.153055970631311 0.0416134860982537 -420.192297500022
"8214" 126 -0.0227775289590258 -0.101857358747047 0.0416799179985618 -401.098968266338
"8244" 126 -0.00845924259753662 0.030946210564694 0.0419973033579822 -309.878588700905
"8215" 126 -0.0725404488428597 0.428932424713728 0.0421876541531738 -255.169474771771
"8225" 126 -0.016399532263545 -0.136272357573541 0.0428702335536129 -58.9879240369718
"8216" 126 -0.00694184963406344 -0.176198439132365 0.0429603521785941 -33.0867445001646
"8243" 126 0.00399330051972486 -0.16062918428188 0.0431473836788596 20.6683640406699
"8218" 126 0.00812271598957834 0.0575150788551267 0.0431764211739194 29.0140902764863
"8263" 126 0.0896170214432939 0.181216651692891 0.0442347089087415 333.178746882689
"8231" 126 0.0916795810769642 0.399688739230646 0.0443021698120338 352.567823982487
"8245" 126 0.105687589576944 -0.214276777182196 0.0444084582759539 383.116410218251
"8260" 126 0.0199830532650085 0.021189986275574 0.0444492454226922 394.839128032493
"8254" 126 0.0566108032473953 0.171737045766675 0.0448332652977445 505.21107091896
"8262" 126 0.140373943721611 0.0834711148177545 0.0448908945073748 521.77440070246
"8221" 126 0.0814890612750876 -0.213110575956962 0.0449746414991055 545.844296009194
"8258" 126 0.0410101389252833 0.134578682736685 0.0456613043149915 743.199469584283
"8256" 126 0.0945951253533502 -0.392064192378814 0.0458491473253539 797.187815912757
"8233" 126 0.262815244866459 -0.366662111947335 0.0458813099968596 806.431755544835
"8265" 126 0.160416526695136 -0.273858769710243 0.0460325766950186 849.90762868178
"8226" 126 0.00962191431994616 -0.0774625116666033 0.046038548741157 851.624066757317
"8227" 126 0.157303804721652 0.0548916569189843 0.0462542714141549 913.625364320882
"8219" 126 0.253759649322381 -0.124381107304559 0.0463271919038302 934.583592382877
"8261" 126 0.105853462001144 -0.485890542383011 0.0463543858794 942.399468886788
"8257" 126 0.334210258281348 0.080728899151036 0.0463667200663298 945.944462945166
"8259" 126 0.0165504813626275 -0.0604367786988491 0.0467307295127282 1050.56516733593
"8252" 126 0.0363460521191972 0.0213030397761063 0.0468016876678725 1070.95939679044
"8264" 126 0.0801736735962839 -0.571088906229514 0.0468580547922765 1087.15998806074
"8266" 126 0.214055012347376 0.10493166240878 0.047012501448789 1131.54981957475
"8251" 126 0.192979371458807 -0.0852536257594657 0.0470810412401298 1151.24898210973
"8230" 126 0.169101832303024 -0.00926531378141441 0.0472028666252287 1186.26306684801
"8224" 126 0.496370642582157 0.159043938603218 0.0472602375254802 1202.75215540115
"8217" 126 0.111201371520899 -0.0760717857111055 0.0473880495128905 1239.48686183459
"8213" 126 0.137903338309281 -0.0174065985722709 0.0474951673463017 1270.27381886325
"8239" 126 0.514775343238249 0.0566328158805121 0.0476060933898076 1302.15530139532
"8253" 126 0.0572317295642521 0.102252544761977 0.047793722443265 1356.08215392926
"8249" 126 0.550355067086113 0.0561949872528824 0.0478104927625483 1360.90214592024
"8235" 126 0.309100489074726 -0.271203027883101 0.0478461367480719 1371.14665718133
"8238" 126 0.244297307205662 -0.0627620200199729 0.0481110662028315 1447.29057719507
"8236" 126 0.148443723231064 -0.253924099231823 0.0481571916244489 1460.54757958243
