"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"25" 1.22119755560496e-17 0.0103028696117555 1 0.0393111987624298 0.0389774394107278 0.0179299228075761
"37" 3.16925674291735e-17 0.0110387512695897 1 0.594716603746835 0.0674689604781147 0.0249369495905851
"1" -3.40122876400465e-17 0.0214306827557028 -1 -0.266675838566371 0.0405058559290315 0.0159741546922668
"2" -3.37478209355687e-17 0.0500960890976007 -1 -0.296981575454565 -0.000398370737176779 0.0724639804255936
"10" -2.6380837725454e-17 0.0501201812481347 -1 -0.427695628831759 -0.0072122898992202 0.0820581775562734
"36" 3.14564047458187e-17 0.0516621077808 1 0.54000628245159 0.0422866340503714 0.0137732560548995
"21" -2.11217526486466e-18 0.0591641517186402 -1 0.0265891578321072 0.0114501892980976 0.0558154458916701
"32" 2.44034736289538e-17 0.0679868363210738 1 0.124143782866033 0.0864369981693178 0.0512079066293921
"22" -1.45533195787335e-18 0.0735533923709172 -1 0.0241951106404812 0.0842976140274201 0.0482143243317509
"13" -1.57597687037525e-17 0.0770027102163121 -1 -0.00497187904957715 -3.45143454302648e-12 0.0719034115168109
"11" -2.43472896494628e-17 0.0837151143391003 -1 -0.0173335915386019 -0.00433381974125388 0.0780039401826143
"27" 1.41660344206553e-17 0.0902539177506045 1 0.299700760625814 0.107813809286464 0.0812500418465778
"6" -2.82688006223804e-17 0.0950443554431417 -1 -0.0793197287683946 0.0907283964121181 0.0572228811245978
"18" -6.63148085019844e-18 0.0965029749240787 -1 0.0214973318345266 -0.00934469862078577 0.0850626285233554
"28" 1.63595225145232e-17 0.131976674969531 1 0.161954026931995 -0.0215416205099384 0.102260152073662
"5" -2.94688867014718e-17 0.159682714458676 -1 -0.15033045125689 -0.0530224643242084 0.146703716063916
"7" -2.78780282304277e-17 0.167481863140035 -1 -0.310607015504649 0.118523446896904 0.0963454718607331
"20" -5.04619698591774e-18 0.208692521192044 -1 -0.00168703638726335 0.157254479110075 0.151021647424529
"29" 1.9923783196745e-17 0.298766895482009 1 0.42737480004933 -0.0994386806898676 0.212291447605029
"9" -2.7304287455243e-17 0.339067618165058 -1 -0.450363938315589 -0.167263392028028 0.308172026034215
"26" 1.39520918222243e-17 0.345417486008535 1 0.223465832513651 -0.135697328607701 0.263545134236055
"31" 2.29790714631334e-17 0.394561583930775 1 0.28679525834349 -0.159423342154915 0.297087663681671
"23" 7.76632843282142e-18 0.410355644423646 1 0.101573769777733 -0.177743913830435 0.322989858159971
"4" -3.03124085702991e-17 0.484586759302915 -1 -0.104577936785415 -0.229283822371014 0.395863503752707
"8" -2.74617289461526e-17 0.50801725552771 -1 -0.458463327017142 0.298067212092478 0.350063151681745
"30" 2.05332566508906e-17 0.509749406547313 1 0.473870669983264 -0.213023979223418 0.372872655294027
"15" -1.06837686205408e-17 0.548747945111793 -1 -0.113338632800225 -0.265017308904308 0.446390864752011
"33" 2.60324117321346e-17 0.565068676818548 1 0.641479732453521 -0.234719916135753 0.403550052595614
"12" -2.1533627353385e-17 0.570448266351776 -1 -0.161199729561945 -0.279438852873809 0.466783468127585
