"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"3292" 8 228.41891 5.73019 16.9275 0.033298 9982.384 0
"3249" 8 230.23889 7.954281 17.4361 0.033314 9987.415 0
"3013" 8 228.32724 6.719499 17.2273 0.033335 9993.432 0
"3285" 8 228.81603 8.430947 17.2987 0.033352 9998.552 0
"2987" 8 229.74524 6.408992 16.5544 0.033353 9999.017 0
"2872" 8 229.17951 6.756876 17.5758 0.033355 9999.694 0
"3252" 8 228.82972 5.631058 16.6019 0.033358 10000.6 0
"2824" 8 229.22464 6.939476 13.9494 0.03336 10001.172 0
"2968" 8 228.73068 6.417043 15.8593 0.033409 10015.646 0
"2840" 8 229.08037 7.086566 15.2148 0.033414 10017.133 0
"3176" 8 228.77928 8.223533 16.4086 0.033417 10018.039 0
"3264" 8 228.64967 8.333943 13.7529 0.033417 10018.141 0
"3076" 8 228.29499 7.587357 17.8888 0.033424 10020.116 0
"2870" 8 229.23672 7.239098 15.6364 0.03343 10022.134 0
"3228" 8 229.6298 8.318561 16.1219 0.033435 10023.57 0
"3206" 8 229.97306 8.099229 14.1854 0.03344 10025.033 0
"3015" 8 229.19869 6.094957 15.5484 0.033461 10031.274 0
"2877" 8 229.04457 6.778024 15.3516 0.03347 10034.081 0
"2918" 8 229.59478 7.164579 17.2292 0.033532 10052.563 0
"2986" 8 228.93713 6.232346 17.7413 0.033537 10054.161 0
"3019" 8 228.97226 7.90676 17.5416 0.033546 10056.79 0
"3098" 8 230.12952 6.387138 17.2663 0.033555 10059.437 0
"2929" 8 229.35141 7.489427 15.1362 0.033589 10069.585 0
"3166" 8 230.10621 7.887802 16.5402 0.033655 10089.626 0
"2943" 8 229.68118 7.335566 17.6623 0.033685 10098.416 0
"2827" 8 229.18377 7.09316 15.2999 0.033698 10102.472 0
"3024" 8 229.61462 7.838802 16.1942 0.033729 10111.814 0
"2948" 8 229.33196 7.613523 16.3475 0.033752 10118.583 0
"2860" 8 229.40204 7.040299 15.1299 0.033761 10121.182 0
"2894" 8 229.4473 7.218277 13.837 0.033771 10124.24 0
"3168" 8 229.76411 8.138726 13.9272 0.033779 10126.743 0
"2850" 8 229.06019 7.106137 17.1694 0.033794 10131.15 0
"3257" 8 230.15511 8.051586 16.1778 0.033826 10140.762 0
"2960" 8 228.78801 6.425567 17.9208 0.033827 10140.942 0
"3238" 8 228.1008 7.895508 15.3521 0.033839 10144.824 0
"3092" 8 229.04948 8.094988 14.9656 0.033845 10146.476 0
"2976" 8 228.41326 6.980523 17.6595 0.033884 10158.216 0
"3149" 8 228.31654 6.127383 16.4225 0.033917 10168.154 0
"2890" 8 229.10643 6.689846 17.758 0.033939 10174.578 0
"3194" 8 228.91122 8.300754 14.1353 0.03394 10174.833 0
"3227" 8 230.57977 7.108357 19.2713 0.033954 10179.024 0
"3300" 8 228.16122 8.110754 15.8837 0.033985 10188.315 0
"3150" 8 229.17493 8.237655 16.1181 0.034001 10193.135 0
"2863" 8 228.9646 7.01694 15.229 0.034008 10195.435 0
"3017" 8 229.11638 6.082398 17.8297 0.034031 10202.252 0
"3246" 8 230.1378 8.050971 17.6702 0.034035 10203.406 0
"2893" 8 228.93899 6.787673 16.4692 0.03404 10204.932 0
"2973" 8 229.70722 6.439773 16.1649 0.034047 10206.98 0
"3187" 8 228.92933 8.286131 16.574 0.034054 10209.252 0
"3304" 8 230.71112 6.952508 17.5692 0.034115 10227.444 0
"2825" 8 229.12789 6.951878 15.4307 0.034152 10238.587 0
"2946" 8 229.79422 6.859941 16.6846 0.034165 10242.367 0
"3266" 8 229.21411 8.439013 16.2461 0.034166 10242.757 0
"3114" 8 228.30445 6.269863 17.4251 0.034227 10261.008 0
"3236" 8 228.84169 8.357586 16.5278 0.034233 10262.804 0
"3041" 8 229.85325 6.280526 17.1738 0.034237 10263.943 0
"2895" 8 228.99651 7.281518 17.4071 0.034248 10267.223 0
"2869" 8 229.06397 6.79653 14.4819 0.034275 10275.503 0
"3301" 8 230.69633 6.818406 15.7776 0.034284 10278.034 0
"3172" 8 229.11883 5.718803 16.2847 0.034309 10285.723 0
"2988" 8 229.78106 7.563324 14.9504 0.034319 10288.451 0
"3296" 8 229.35036 8.483911 15.9659 0.034326 10290.691 0
"3066" 8 229.42899 8.016031 15.7572 0.034364 10302.17 0
"3063" 8 229.8319 6.188558 15.1743 0.034388 10309.188 0
"3183" 8 228.27115 7.92901 17.3526 0.034395 10311.359 0
"2842" 8 229.27171 6.887752 14.0016 0.034407 10314.881 0
"2939" 8 228.8254 6.549433 15.221 0.034443 10325.812 0
"3001" 8 229.8965 7.494471 17.639 0.034461 10331.01 0
"3155" 8 228.13326 7.672612 17.1027 0.034472 10334.425 0
"3216" 8 228.92943 8.340928 15.5125 0.034477 10335.93 0
"2965" 8 229.7746 7.420269 16.4891 0.034481 10337.156 0
"2814" 8 229.17202 7.001696 17.7585 0.034496 10341.782 0
"2815" 8 229.18537 7.021626 12.9347 0.034533 10352.607 0
"2822" 8 229.15576 6.94285 17.675 0.034549 10357.503 0
"2888" 8 229.36699 6.737452 17.0912 0.034555 10359.289 0
"3105" 8 229.01533 8.11392 17.7358 0.034562 10361.571 0
"3112" 8 229.09599 5.86483 15.3992 0.034582 10367.57 0
"2879" 8 229.07225 7.248685 15.6022 0.034583 10367.582 0
"3006" 8 228.53334 6.406682 16.1085 0.034583 10367.69 0
"2916" 8 229.19696 6.57094 17.4654 0.034594 10370.927 0
"3071" 8 229.93281 7.754345 17.2429 0.034628 10381.267 0
"2910" 8 229.23368 6.603217 17.54 0.034635 10383.423 0
"3327" 8 230.37604 8.012134 17.3018 0.034664 10392.069 0
"2839" 8 229.15617 7.130627 14.9117 0.034681 10397.171 0
"3012" 8 229.81836 7.650824 17.7918 0.034722 10409.535 0
"3204" 8 228.89313 8.310896 16.0566 0.034725 10410.203 0
"2834" 8 229.13733 6.893969 15.1466 0.034725 10410.362 0
"2882" 8 229.38906 6.782776 16.788 0.034736 10413.582 0
"3221" 8 229.5522 8.331573 15.9975 0.034798 10432.25 0
"2993" 8 229.07771 6.192218 16.5713 0.034812 10436.462 0
"2831" 8 229.08742 6.979838 16.8061 0.034816 10437.517 0
"3137" 8 229.48928 8.148157 16.9801 0.034825 10440.389 0
"3058" 8 229.04059 5.994171 16.6822 0.03483 10441.63 0
"3121" 8 228.76047 5.928103 15.8337 0.034843 10445.618 0
"2908" 8 229.49294 6.745951 15.0336 0.034848 10447.078 0
"2873" 8 229.28326 7.233593 16.4637 0.034864 10451.829 0
"3008" 8 229.11786 6.114899 15.6913 0.034884 10458.08 0
"3328" 8 230.75314 7.033086 14.9895 0.034911 10465.962 0
"3003" 8 228.80407 7.779998 14.8809 0.034916 10467.455 0
"3102" 8 229.51867 5.929382 16.7596 0.034926 10470.422 0
"2875" 8 229.30611 7.230248 17.616 0.034939 10474.365 0
"2865" 8 229.10663 7.215376 15.2978 0.034996 10491.648 0
"2828" 8 229.14949 7.085854 15.4288 0.035025 10500.285 0
"3208" 8 227.8632 6.714113 15.4845 0.035039 10504.557 0
"3237" 8 229.57438 8.348603 16.5923 0.03505 10507.705 0
"2829" 8 229.1274 6.932487 17.0879 0.035051 10508.046 0
"2962" 8 228.88145 6.370378 14.3739 0.03508 10516.582 0
"3065" 8 229.1917 5.96479 16.6585 0.035092 10520.335 0
"2871" 8 228.94766 6.96929 15.5214 0.035102 10523.261 0
"3136" 8 228.64249 5.950413 16.347 0.035113 10526.634 0
"2928" 8 228.8186 6.655147 15.2639 0.035152 10538.31 0
"2878" 8 229.07745 6.754904 16.8678 0.03517 10543.554 0
"2945" 8 228.61072 7.190434 17.6411 0.035222 10559.146 0
"3325" 8 229.84027 8.403559 17.5662 0.035268 10573.188 0
"2887" 8 229.34736 7.27719 15.5786 0.035305 10584.308 0
"2856" 8 229.20887 7.21125 15.3925 0.035335 10593.074 0
"2950" 8 229.71661 6.626539 17.2804 0.035336 10593.445 0
"3051" 8 229.03928 6.015127 15.2701 0.035348 10597.067 0
"2920" 8 229.09977 7.433255 15.7625 0.035462 10631.096 0
"2904" 8 229.49204 7.239226 14.614 0.035467 10632.865 0
"2913" 8 229.221 7.414028 15.6518 0.035486 10638.399 0
"3158" 8 229.46207 8.228901 14.5906 0.035609 10675.451 0
"3244" 8 228.14692 6.050018 17.6309 0.035656 10689.313 0
"2995" 8 229.51029 6.24174 15.7508 0.03566 10690.629 0
"2892" 8 228.87686 6.896405 16.1239 0.035678 10695.95 0
"2959" 8 229.73035 7.450732 16.6276 0.035734 10712.697 0
"2857" 8 229.00236 6.903169 16.1941 0.035768 10723.124 0
"2849" 8 229.18704 6.839024 16.8436 0.035887 10758.523 0
"2836" 8 229.2213 6.878357 17.0289 0.035905 10764.042 0
"3179" 8 229.53753 8.2475 15.0588 0.035913 10766.45 0
"3061" 8 228.68571 6.109774 15.4468 0.035933 10772.382 0
"2854" 8 229.07976 7.162341 14.1862 0.036034 10802.676 0
"2907" 8 228.83626 6.827209 16.7936 0.036102 10823.17 0
"2826" 8 229.26834 6.973437 16.5419 0.036195 10851.084 0
"2902" 8 229.2061 6.625898 17.4244 0.036205 10854.088 0
"3004" 8 229.37408 7.861707 14.5526 0.036227 10860.611 0
"2926" 8 229.45477 7.405609 16.6721 0.036238 10863.975 0
"3174" 8 229.97759 8.023654 17.3714 0.036261 10870.735 0
"2903" 8 229.22896 7.379044 15.6914 0.036354 10898.652 0
"3298" 8 229.54346 5.546117 17.8804 0.036379 10906.153 0
"2881" 8 229.4178 7.165497 14.6515 0.036428 10920.876 0
"2841" 8 229.29327 7.093225 16.8377 0.036487 10938.557 0
"2927" 8 229.33019 7.474547 16.5961 0.036662 10990.946 0
"2906" 8 229.15379 6.617296 17.5435 0.036668 10992.697 0
"2911" 8 228.78146 7.021254 14.8632 0.036692 11000.012 0
"2819" 8 229.15502 6.965346 15.2318 0.036704 11003.447 0
"2820" 8 229.20275 7.055736 16.6268 0.03672 11008.391 0
"2925" 8 229.34474 7.45081 15.7176 0.036771 11023.525 0
"2866" 8 229.01863 6.847628 14.8656 0.036811 11035.78 0
"2830" 8 229.18748 7.102842 17.3778 0.036874 11054.643 0
"2979" 8 229.7236 7.575922 15.5064 0.036953 11078.327 0
"2837" 8 229.05968 6.993564 17.7952 0.037025 11099.849 0
"2915" 8 228.75908 6.943124 17.7673 0.037138 11133.68 0
"3086" 8 229.38194 8.075551 16.252 0.037373 11204.251 0
"2868" 8 228.99667 7.14139 16.2397 0.037583 11267.118 0
"2862" 8 229.33496 7.164868 16.4054 0.037609 11274.946 0
"2833" 8 229.25752 7.089031 17.0829 0.037721 11308.405 0
"2853" 8 229.04223 6.878542 16.7504 0.037998 11391.601 0
"2859" 8 229.37106 7.116259 16.9215 0.038077 11415.2 0
"2861" 8 229.3073 7.185049 15.2174 0.038203 11452.845 0
"2843" 8 229.26382 7.133088 15.1111 0.03869 11598.844 0
"2816" 8 229.19464 7.026998 15.9773 0.038719 11607.607 0
"2876" 8 229.43162 7.097819 17.6075 0.038755 11618.457 0
"2880" 8 229.46129 7.064855 17.8017 0.038888 11658.23 0
"2823" 8 229.19703 6.933325 15.3505 0.038969 11682.618 0
"3197" 8 230.34891 7.678181 17.121 0.039144 11735.094 0
"2821" 8 229.13567 7.038309 15.5854 0.039463 11830.611 0
