"ID" "ra" "dec" "zspec" "Vel"
"1458" 35 -0.0272835461587646 0.0225558022224326 0.113020754780309 -881.791563900587
"1454" 35 -0.0199597788106103 -0.0592044596424383 0.113029662050672 -879.399444791738
"1453" 35 -0.0655943104301903 0.0118318725803325 0.113255031871486 -818.874566466328
"1473" 35 -0.0574754317583722 -0.0354255010958915 0.113324569522629 -800.199670869115
"1447" 35 -0.0257269634991158 -0.081512173003067 0.113404061262413 -778.851524693448
"1452" 35 -0.0423875053591389 -0.00723482426930243 0.113520959128325 -747.45766243946
"1471" 35 -0.075243551880529 0.00479295514985688 0.11356535764596 -735.534083372952
"1475" 35 -0.00920205004044133 -0.000772637614668502 0.113863422877355 -655.486267751013
"1461" 35 -0.0120215896728942 0.0441795784159411 0.114039230492084 -608.271718563721
"1450" 35 -0.0225292724285331 0.0196979523980831 0.114060371683875 -602.59408144175
"1451" 35 -0.00899076352896771 -0.0225295073528949 0.114695847264854 -431.932002204002
"1470" 35 -0.00913636454856327 -0.0332913343995663 0.114921002471902 -371.464760131801
"1462" 35 -0.00357712958051095 -0.00347018025891796 0.114954570474299 -362.449803056444
"1474" 35 -0.0120538634365127 0.0533333084787029 0.115238579852429 -286.176799898715
"1448" 35 -0.000952310972327017 0.0274486671284373 0.116182902950322 -32.5712355269754
"1455" 35 0.0261069006791784 -0.0469855551441556 0.117505070007025 322.50736347946
"1472" 35 0.0126635449602443 -0.0199366392133689 0.117733298419115 383.79993948734
"1469" 35 0.00913733047458719 -0.0228486895880382 0.118229233596841 516.987320924686
"1468" 35 0.0231382265049115 0.0892004714358239 0.118258339374277 524.803911591125
"1465" 35 0.0170430654225333 -0.00371046627208693 0.118479275551774 584.138099338194
"1457" 35 0.0933755801190145 -0.00282545613673142 0.118851588602626 684.125764148085
"1463" 35 0.0476475787374296 0.0453157562816473 0.118940968576148 708.129475037996
"1466" 35 0.0254252392879876 0.0101647603217039 0.118989134995834 721.064954510783
"1467" 35 0.0606842234674634 -0.0215524878900048 0.119021082408582 729.644689199175
"1460" 35 0.0465856142521198 -0.0375199770919936 0.119049154272981 737.183614202582
"1464" 35 0.0239343616050815 -0.00037375130351505 0.119111595944789 753.952827466976
"1456" 35 0.0440285394452362 -0.0031218254832851 0.119412812367821 834.84692095224
"1449" 35 0.0661020840453131 0.0359942959975672 0.119541829515355 869.495513776973
"1459" 35 0.0430772245219095 -0.0145296661272364 0.119633095681297 894.005776814421
