"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"428" 2.84010392312e-16 0.0224279200612902 -1 -0.0382441677859396 0.227869515450416 0.339246322009828
"195" 2.62513323304e-16 0.0833541525545883 -1 -0.164391552292332 -0.113170724621216 0.207872706795477
"24" 2.3905988056e-16 0.101226198494198 -1 -0.0785491680236373 0.0174631242324824 0.125581905915084
"585" 3.03457784952e-16 0.122639316674769 1 -0.234846730183196 -0.321481279463422 0.477680914513692
"41" 2.4592292272e-16 0.14165482949998 -1 -0.0701574500174854 0.0100665974746345 0.12450475339069
"15" 2.32704542128e-16 0.227578953157975 -1 -0.142238598327011 -0.316673070360543 0.471118535639517
"527" 2.96294709528e-16 0.22876657331514 1 -0.21498272917776 -0.157158586696596 0.260410039334529
"530" 2.96989763904e-16 0.230256703325575 1 -0.131468264568381 -0.281831059316333 0.423788937803822
"92" 2.53560807752e-16 0.288624039787298 -1 -0.214646525210988 -0.102068228432768 0.195511479271716
"638" 3.21291486048e-16 0.362807761270599 1 -0.253789008219668 -0.17062729635657 0.277297933039485
"221" 2.64683687064e-16 0.469644525549732 -1 0.0806073770164194 0.236064648624876 0.350056165154259
"405" 2.81587894312e-16 0.485792117146646 -1 -0.0142309370012571 -0.106528008263601 0.200420689890505
"512" 2.94181545888e-16 0.514614506757882 1 -0.283689103135272 -0.137284065709812 0.236091349168051
"534" 2.97791213744e-16 0.563254940910309 1 -0.215324184039504 0.143011179557808 0.231786846658435
"161" 2.6031466736e-16 0.580299908920286 -1 -0.345619372217217 -0.292322258644715 0.437995122996349
"375" 2.78779384624e-16 0.630857777680231 -1 0.0177478345867516 -0.126607866041179 0.223395167322733
"264" 2.68379138896e-16 0.642528698064589 -1 0.0693242779791114 0.0412798531793597 0.134629178012283
"474" 2.8990527788e-16 0.69656234209085 1 0.0903669923672899 0.0653858238797825 0.151057118255377
"651" 3.38059774144e-16 0.733325895915137 1 0.040807188780166 -0.139162465179943 0.238354130474077
"414" 2.81996818456e-16 0.795829786566197 -1 0.0478391068911493 -0.171150806584257 0.277959979626934
"646" 3.270688278e-16 0.806305805725908 1 0.110948571282409 0.0377060420569083 0.132766969138493
"172" 2.61115015328e-16 0.828910116081859 -1 -0.306565372789705 0.0667457210715519 0.152158719360865
"83" 2.52676004536e-16 0.901836427472184 -1 0.0632012952592774 -0.21351779046068 0.332634850747001
"489" 2.92058854296e-16 0.961657616356127 1 0.116122321084028 -0.0843592312578033 0.176894787641981
"502" 2.93369595856e-16 1.02472641942639 1 0.15365469838232 -0.0113557313836588 0.126316928738761
"120" 2.5748253224e-16 1.03411011637627 -1 0.0833161209682465 -0.263110239738823 0.398553161568962
"322" 2.73620549552e-16 1.0376623364834 -1 0.0917597635418492 -0.237104067469072 0.363789173878462
"129" 2.58342770192e-16 1.05467823156936 -1 0.0875465612965398 -0.267007635673628 0.403793791937949
"630" 3.1768687384e-16 1.08085095191514 1 -0.483880266463507 -0.319603505900514 0.475117281633017
"21" 2.38298357376e-16 1.11049320414313 -1 0.0902972934985945 -0.307778305048406 0.458996932722176
"404" 2.81567898576e-16 1.15624256753065 -1 0.145892445003781 -0.15669223115438 0.25983064453607
"556" 3.00145330864e-16 1.15688460127762 1 0.172402478851901 -0.0655727128394807 0.15908550253836
"481" 2.90835679152e-16 1.15835331887944 1 0.19285355420813 0.00384414275984457 0.124275093364602
"333" 2.7472942168e-16 1.16598806227968 -1 0.107404789220115 -0.29860066972047 0.446516369237652
"430" 2.84408945896e-16 1.21755986436934 -1 -0.511763769828147 -0.292887006929203 0.438761035441873
"59" 2.49575239504e-16 1.24548636686019 -1 0.158310795836384 -0.194139760700504 0.307385015659286
"121" 2.57515361544e-16 1.27431441498173 -1 0.149681339088881 -0.249961041649864 0.380928572028156
"633" 3.19963827512e-16 1.31327999362397 1 0.14299503086534 -0.30819420392902 0.459563163153384
"96" 2.53932138616e-16 1.34836621699338 -1 0.178785754443561 -0.216004700672373 0.335899786099674
"14" 2.3225501076e-16 1.4066540322015 -1 0.260878925475297 0.0154414852811839 0.125201656719274
"8" 2.29842688872e-16 1.41503477777393 -1 0.244785364885656 -0.04777645383874 0.144713863994155
"34" 2.4359505608e-16 1.48729605046148 -1 0.196279351353246 -0.280660679879789 0.422206810757001
"6" 2.25998613952e-16 1.49702897310416 -1 0.321061070236167 0.142189368780089 0.230806626017548
"44" 2.47144088568e-16 1.50107529160137 -1 0.372494029030962 0.316450014471807 0.458114796351712
"391" 2.80018536912e-16 1.58756331435677 -1 -0.49340312662141 0.103969762291439 0.187531012648964
"247" 2.66534637576e-16 1.59327643220335 -1 0.32161402496092 0.05738973839988 0.144927043049967
