"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"4300" 11 247.71179 40.024782 16.8944 0.027963 8383.073 0
"4160" 11 247.48648 39.660781 17.5706 0.027988 8390.72 0
"4473" 11 247.54608 40.617916 16.0918 0.028025 8401.639 0
"4547" 11 247.44864 40.871998 14.6319 0.028032 8403.746 0
"4211" 11 246.99344 39.117864 17.0942 0.028042 8406.873 0
"4490" 11 247.56739 40.659776 14.6917 0.028053 8410.102 0
"4420" 11 246.39153 38.67618 14.6207 0.028056 8410.839 0
"4285" 11 246.81425 38.95422 15.9334 0.028066 8413.933 0
"4467" 11 246.44205 40.510125 16.9783 0.028093 8422.21 0
"4204" 11 247.60827 39.315676 15.7001 0.028115 8428.608 0
"4130" 11 247.31875 39.401034 14.3982 0.028123 8431.189 0
"4413" 11 247.18074 40.538578 17.6161 0.028129 8432.868 0
"4303" 11 248.01604 39.608811 16.7653 0.028137 8435.14 0
"4665" 11 247.23876 41.134496 17.4302 0.028151 8439.374 0
"4695" 11 246.30224 37.989956 16.2193 0.028179 8447.933 0
"4172" 11 246.76656 39.43341 15.7736 0.028181 8448.349 0
"4527" 11 247.53511 40.808831 16.2945 0.028189 8450.748 0
"4120" 11 247.16843 39.671278 16.7293 0.028193 8452.091 0
"4332" 11 247.31729 40.260155 16.0389 0.028209 8456.86 0
"4548" 11 247.44376 40.874869 15.5399 0.028233 8464.127 0
"4404" 11 248.42714 39.597796 14.4861 0.028237 8465.162 0
"4705" 11 245.7217 38.24588 16.2026 0.028251 8469.302 0
"4343" 11 247.99395 39.947829 16.6635 0.028258 8471.583 0
"4385" 11 247.38141 40.412814 14.9168 0.028276 8476.803 0
"4341" 11 248.14228 39.614598 17.4568 0.028279 8477.783 0
"4339" 11 248.13468 39.627299 16.4862 0.02828 8478.071 0
"4155" 11 246.93282 39.743833 15.8221 0.028284 8479.393 0
"4225" 11 246.84585 39.127428 16.5841 0.028288 8480.478 0
"4716" 11 245.95663 38.062412 16.8836 0.028303 8484.966 0
"4707" 11 247.11656 41.220519 16.2816 0.028313 8487.958 0
"4125" 11 247.26636 39.66957 16.2159 0.028322 8490.851 0
"4246" 11 246.67706 39.145225 16.6375 0.028325 8491.648 0
"4328" 11 247.40971 40.235397 16.2206 0.02833 8492.985 0
"4078" 11 247.15024 39.53375 15.0281 0.028365 8503.577 0
"4255" 11 247.85394 39.692957 16.4515 0.02837 8505.091 0
"4502" 11 247.36226 40.722438 14.6906 0.028386 8509.894 0
"4342" 11 248.02225 39.902204 16.5902 0.028389 8510.814 0
"4634" 11 248.1658 40.858531 16.1912 0.028413 8517.925 0
"4615" 11 246.47542 40.922636 16.9355 0.028427 8522.056 0
"4164" 11 247.44979 39.716221 15.6962 0.028474 8536.177 0
"4322" 11 247.87935 39.991805 15.4031 0.028479 8537.681 0
"4631" 11 245.3673 40.203599 15.6551 0.028497 8543.147 0
"4722" 11 245.05315 40.15172 14.7765 0.028508 8546.417 0
"4137" 11 247.39422 39.630196 17.0353 0.028516 8548.843 0
"4446" 11 247.53688 40.569413 17.5711 0.028531 8553.508 0
"4503" 11 246.68031 38.367143 17.2223 0.028535 8554.476 0
"4159" 11 246.78836 39.58664 16.0181 0.028537 8555.321 0
"4660" 11 246.74942 41.09885 15.5039 0.028549 8558.889 0
"4560" 11 246.41614 40.801191 17.0057 0.028563 8562.996 0
"4212" 11 247.71131 39.538047 17.2835 0.028589 8570.632 0
"4563" 11 245.799 38.587952 15.8587 0.028605 8575.428 0
"4702" 11 246.29617 37.974748 15.9994 0.028607 8576.094 0
"4480" 11 247.71069 40.594828 16.0522 0.028612 8577.71 0
"4650" 11 246.25984 40.946645 13.7782 0.028671 8595.26 0
"4109" 11 247.18544 39.638926 16.0966 0.028688 8600.404 0
"4115" 11 247.24166 39.647454 16.2525 0.028691 8601.417 0
"4297" 11 247.80135 39.946583 17.4782 0.028711 8607.29 0
"4653" 11 245.7791 38.341305 16.7463 0.02875 8619.159 0
"4523" 11 247.52383 40.798035 14.8488 0.028753 8619.933 0
"4727" 11 246.72041 41.253769 13.9894 0.028754 8620.367 0
"4526" 11 246.50731 40.74309 15.2798 0.028765 8623.62 0
"4627" 11 245.23247 39.860985 15.4845 0.02877 8624.939 0
"4629" 11 245.22699 39.908412 16.0846 0.028773 8625.919 0
"4108" 11 247.18902 39.636382 16.8282 0.028776 8626.948 0
"4470" 11 246.20041 38.66244 16.6835 0.02878 8627.982 0
"4279" 11 247.47965 40.080689 17.3929 0.028784 8629.148 0
"4498" 11 247.11926 40.720811 15.4004 0.028791 8631.391 0
"4241" 11 247.32441 39.029995 17.1374 0.028817 8639.05 0
"4156" 11 247.403 39.735266 16.5643 0.028819 8639.851 0
"4373" 11 247.10798 40.38123 17.2606 0.028829 8642.819 0
"4472" 11 247.49194 40.628556 13.2963 0.028832 8643.676 0
"4368" 11 248.1243 39.930272 17.3682 0.028838 8645.325 0
"4464" 11 247.57459 40.602593 17.5586 0.028852 8649.558 0
"4494" 11 245.93851 38.793019 17.3537 0.028856 8650.871 0
"4214" 11 246.90474 39.136078 15.5939 0.028859 8651.645 0
"4398" 11 247.15047 40.497521 15.2963 0.028864 8653.338 0
"4656" 11 245.74446 40.697655 15.9031 0.028866 8653.878 0
"4248" 11 247.76134 39.792511 13.3993 0.028881 8658.183 0
"4222" 11 246.8243 39.143113 15.0625 0.028891 8661.349 0
"4516" 11 247.05046 40.788654 17.1401 0.028898 8663.402 0
"4102" 11 247.27996 39.495726 14.9935 0.028904 8665.348 0
"4152" 11 247.49732 39.528514 15.2126 0.028907 8666.137 0
"4251" 11 246.54585 39.236994 15.2653 0.028909 8666.649 0
"4538" 11 247.37399 40.858368 17.4275 0.02892 8670.031 0
"4390" 11 246.26933 38.885716 17.559 0.028939 8675.763 0
"4641" 11 246.27433 40.928767 15.2035 0.028942 8676.476 0
"4296" 11 246.46036 39.890437 15.2491 0.028944 8677.298 0
"4505" 11 246.25721 40.526118 15.6643 0.028946 8677.763 0
"4335" 11 246.67104 40.180686 15.8594 0.028948 8678.428 0
"4520" 11 247.52266 40.766226 16.644 0.028952 8679.606 0
"4687" 11 248.46514 40.829538 16.5144 0.028954 8680.122 0
"4264" 11 247.83154 39.790501 15.4419 0.028965 8683.552 0
"4452" 11 246.29582 38.648239 16.6883 0.028966 8683.758 0
"4559" 11 246.39336 40.787195 16.6875 0.028972 8685.617 0
"4519" 11 245.84728 40.301483 17.1745 0.028978 8687.527 0
"4153" 11 246.82226 39.619529 16.693 0.028979 8687.794 0
"4163" 11 246.98018 39.258844 13.7226 0.029007 8696.077 0
"4684" 11 245.61088 38.386251 17.2659 0.029016 8698.895 0
"4540" 11 247.02313 40.868544 17.5026 0.029022 8700.52 0
"4742" 11 249.43123 39.93257 17.6906 0.029027 8701.974 0
"4311" 11 246.35871 39.870701 13.0936 0.029029 8702.636 0
"4451" 11 246.12293 38.771274 17.0553 0.029035 8704.381 0
"4403" 11 246.45527 40.345214 14.5222 0.029039 8705.526 0
"4678" 11 245.5637 38.450695 20.9109 0.029042 8706.432 0
"4508" 11 247.02251 40.754627 16.2262 0.029051 8709.154 0
"4671" 11 247.01153 41.141833 16.0914 0.029057 8711.075 0
"4202" 11 246.85444 39.853781 16.6456 0.029062 8712.49 0
"4673" 11 246.46715 41.057838 16.7244 0.029062 8712.673 0
"4364" 11 247.21574 40.351483 14.9797 0.029067 8714.037 0
"4326" 11 248.10972 39.517761 15.0437 0.029069 8714.775 0
"4591" 11 247.07353 40.967042 14.6953 0.029082 8718.711 0
"4250" 11 247.7657 39.793445 15.5213 0.029096 8722.821 0
"4237" 11 246.53346 39.684964 17.1624 0.029108 8726.371 0
"4504" 11 246.68806 40.684218 14.364 0.029134 8734.15 0
"4142" 11 246.92751 39.377314 15.569 0.029135 8734.408 0
"4458" 11 247.3239 40.620713 17.3879 0.029135 8734.582 0
"4682" 11 245.64574 38.367011 15.1906 0.029136 8734.882 0
"4486" 11 248.42737 40.153106 14.9693 0.029141 8736.336 0
"4587" 11 246.64947 40.911747 16.9344 0.029144 8737.229 0
"4584" 11 246.7086 40.917855 17.0618 0.029147 8737.931 0
"4093" 11 247.09711 39.570302 13.9037 0.029151 8739.229 0
"4262" 11 247.82356 39.793978 15.7496 0.029153 8739.814 0
"4617" 11 246.30177 40.86714 17.1625 0.029153 8739.871 0
"4594" 11 247.55331 40.942823 16.8849 0.029156 8740.707 0
"4182" 11 247.60355 39.464654 17.2363 0.029172 8745.399 0
"4611" 11 246.71879 40.970303 17.2879 0.029176 8746.628 0
"4457" 11 246.4582 40.488701 13.0131 0.02918 8748.025 0
"4244" 11 246.64592 39.180015 17.4478 0.029197 8753.016 0
"4568" 11 247.08385 40.933341 15.4672 0.029197 8753.094 0
"4149" 11 246.97546 39.736651 15.424 0.029206 8755.637 0
"4677" 11 245.56842 38.449946 16.2689 0.02922 8760.038 0
"4254" 11 247.3373 40.063951 17.0327 0.029222 8760.409 0
"4477" 11 247.60818 40.614239 15.461 0.029226 8761.626 0
"4406" 11 247.78353 40.388101 15.6719 0.029252 8769.382 0
"4738" 11 246.06271 41.110615 15.8907 0.029262 8772.479 0
"4496" 11 247.59971 40.665705 14.1168 0.029269 8774.631 0
"4272" 11 246.55142 39.14312 15.6911 0.02928 8777.935 0
"4743" 11 245.75555 38.07801 16.3407 0.029287 8780.013 0
"4437" 11 246.84594 40.565906 16.4565 0.02929 8781.047 0
"4265" 11 247.1019 38.933133 17.1058 0.029294 8782.231 0
"4579" 11 247.66581 40.89514 17.7482 0.029308 8786.221 0
"4366" 11 247.42351 40.333387 15.7202 0.029308 8786.281 0
"4298" 11 246.92078 40.155234 16.5879 0.029313 8787.909 0
"4524" 11 247.43702 40.811656 11.927 0.029338 8795.377 0
"4253" 11 247.68435 39.899907 17.0843 0.029343 8796.78 0
"4353" 11 248.14192 39.77785 16.2128 0.029356 8800.839 0
"4215" 11 247.58388 39.804311 14.5655 0.029361 8802.299 0
"4433" 11 245.84237 39.215401 16.3601 0.029383 8808.778 0
"4310" 11 247.47896 38.874863 16.9717 0.029388 8810.34 0
"4512" 11 247.36239 40.771467 16.4119 0.029392 8811.455 0
"4605" 11 246.13216 40.765571 16.121 0.029392 8811.638 0
"4369" 11 246.08849 39.301767 17.4744 0.029407 8816.063 0
"4325" 11 247.55768 40.189696 17.3367 0.029407 8816.132 0
"4409" 11 248.45368 39.630372 15.5233 0.029418 8819.301 0
"4562" 11 246.13086 40.684451 16.7526 0.029426 8821.642 0
"4218" 11 247.18347 39.964478 17.1101 0.029429 8822.607 0
"4625" 11 246.70911 40.999838 16.8413 0.02943 8822.973 0
"4365" 11 246.39285 38.933297 14.4032 0.02943 8823.039 0
"4622" 11 248.06575 40.85852 17.1246 0.029431 8823.291 0
"4485" 11 247.4804 40.659995 15.7946 0.029458 8831.427 0
"4651" 11 249.19679 39.346772 16.4047 0.029468 8834.338 0
"4278" 11 246.36578 39.552037 15.1842 0.02948 8837.897 0
"4292" 11 247.84407 39.167845 14.5018 0.029484 8839.108 0
"4321" 11 247.31301 40.240958 15.846 0.029501 8844.306 0
"4317" 11 246.23096 39.619411 17.2358 0.029512 8847.415 0
"4596" 11 246.5913 40.911858 14.1447 0.029514 8848.045 0
"4666" 11 247.57939 41.102091 13.905 0.029515 8848.491 0
"4389" 11 247.35943 40.438745 16.5201 0.029531 8853.201 0
"4640" 11 246.25744 40.921024 16.1021 0.029535 8854.502 0
"4506" 11 246.4492 40.621675 17.535 0.029537 8854.877 0
"4686" 11 247.08016 41.172879 17.2686 0.029539 8855.623 0
"4305" 11 247.94854 39.814227 16.5719 0.029548 8858.235 0
"4400" 11 245.97709 39.158176 17.2696 0.02956 8861.994 0
"4293" 11 247.83001 39.150809 14.1064 0.02956 8862.006 0
"4243" 11 246.49628 39.420031 16.5511 0.029578 8867.306 0
"4679" 11 247.30413 41.150889 14.7081 0.029593 8871.659 0
"4346" 11 247.80335 40.134459 16.4506 0.029596 8872.64 0
"4657" 11 246.52159 41.050033 15.1922 0.029599 8873.701 0
"4391" 11 247.20586 40.464164 17.5089 0.0296 8873.824 0
"4187" 11 246.6931 39.470203 16.7638 0.029607 8876.015 0
"4306" 11 246.28192 39.435755 16.5 0.029616 8878.593 0
"4191" 11 247.38808 39.84765 16.3464 0.02962 8879.721 0
"4488" 11 247.45955 40.676317 16.1909 0.02962 8879.88 0
"4434" 11 247.68182 38.54529 17.3651 0.029627 8881.969 0
"4714" 11 246.34689 37.929989 15.2214 0.029629 8882.473 0
"4521" 11 248.77959 39.825405 15.4917 0.029636 8884.577 0
"4315" 11 246.29019 39.276749 16.6719 0.029645 8887.47 0
"4304" 11 247.8821 39.897659 14.2117 0.029646 8887.545 0
"4233" 11 247.57238 39.889431 14.4282 0.029655 8890.324 0
"4392" 11 248.31806 39.232438 15.3695 0.029659 8891.443 0
"4543" 11 246.48033 40.77928 16.1778 0.029668 8894.15 0
"4269" 11 246.74814 39.013792 16.8392 0.029687 8899.9 0
"4193" 11 246.74899 39.32011 14.7041 0.029714 8908.06 0
"4340" 11 246.1982 39.734754 14.8701 0.029751 8919.188 0
"4736" 11 246.93116 41.307557 15.8346 0.029764 8923.089 0
"4284" 11 247.818 39.87598 14.8361 0.029772 8925.469 0
"4531" 11 247.05119 40.85414 16.3595 0.029784 8929.12 0
"4648" 11 249.10669 39.056794 16.9344 0.029806 8935.65 0
"4173" 11 247.17376 39.837449 17.4726 0.029809 8936.636 0
"4441" 11 247.67446 40.529392 14.5198 0.029812 8937.473 0
"4220" 11 246.58104 39.603566 17.0695 0.029814 8938.033 0
"4495" 11 248.6909 39.426611 16.709 0.029818 8939.262 0
"4405" 11 245.92489 39.239805 17.537 0.029823 8940.86 0
"4196" 11 247.20464 39.149014 16.5945 0.029824 8940.881 0
"4426" 11 248.42641 39.185141 14.6645 0.029841 8946.242 0
"4258" 11 246.42432 39.600084 13.7072 0.029857 8950.969 0
"4377" 11 246.25315 38.999151 17.5904 0.029859 8951.377 0
"4530" 11 247.41959 40.840238 16.9001 0.029901 8964.109 0
"4090" 11 247.22092 39.496991 16.6502 0.029916 8968.459 0
"4645" 11 249.12685 39.123323 15.9228 0.029918 8969.293 0
"4162" 11 246.81902 39.384537 15.5698 0.029944 8977.111 0
"4489" 11 246.84942 40.677765 15.3775 0.029946 8977.459 0
"4478" 11 247.28264 40.665036 14.725 0.029968 8984.261 0
"4463" 11 246.25591 38.639232 16.414 0.029972 8985.419 0
"4711" 11 245.77674 40.85831 14.5088 0.02998 8987.916 0
"4599" 11 248.90917 38.972772 15.5244 0.029983 8988.728 0
"4474" 11 247.48972 40.630704 13.5783 0.029985 8989.367 0
"4549" 11 247.13273 40.89562 16.3443 0.029986 8989.46 0
"4663" 11 249.1357 39.027878 13.1717 0.029986 8989.577 0
"4646" 11 246.08427 40.865009 16.7043 0.029999 8993.498 0
"4597" 11 246.05839 38.339033 16.7442 0.030014 8997.845 0
"4415" 11 247.7383 38.603909 17.387 0.030016 8998.615 0
"4381" 11 246.07345 39.211037 13.9415 0.030018 8999.197 0
"4429" 11 245.86691 39.191413 14.5644 0.030025 9001.415 0
"4550" 11 247.60844 40.852319 16.3515 0.030033 9003.763 0
"4649" 11 246.74534 41.071958 17.3835 0.030035 9004.236 0
"4113" 11 247.17873 39.388439 16.1549 0.030054 9010.028 0
"4741" 11 249.39922 40.025585 17.5917 0.030056 9010.499 0
"4442" 11 247.64132 40.539418 13.4543 0.030058 9011.177 0
"4294" 11 246.53124 39.098538 17.2677 0.030065 9013.182 0
"4267" 11 247.67594 39.083213 17.2169 0.030067 9013.986 0
"4383" 11 248.08075 40.067751 16.8084 0.030069 9014.477 0
"4688" 11 246.90008 41.163804 16.3842 0.030088 9020.236 0
"4721" 11 245.74894 38.166299 15.3497 0.030089 9020.404 0
"4190" 11 246.83474 39.258675 15.1218 0.030113 9027.677 0
"4439" 11 246.47636 40.464812 16.0655 0.030119 9029.329 0
"4557" 11 247.53035 40.880149 15.1057 0.030133 9033.778 0
"4499" 11 247.56649 40.682992 16.2147 0.030155 9040.107 0
"4565" 11 246.33053 40.777326 16.9731 0.030162 9042.289 0
"4449" 11 247.69971 40.532196 17.327 0.03018 9047.667 0
"4600" 11 245.97474 40.672874 15.4709 0.03018 9047.877 0
"4675" 11 246.88751 41.138494 16.6689 0.030181 9048.051 0
"4708" 11 247.76617 41.156047 13.6093 0.030194 9052.035 0
"4259" 11 246.41412 39.546119 15.0752 0.030206 9055.459 0
"4347" 11 246.28835 39.101731 17.0114 0.030209 9056.289 0
"4689" 11 245.55526 40.628483 16.3046 0.030231 9063.035 0
"4399" 11 247.25475 40.495056 15.4136 0.030234 9064.036 0
"4699" 11 245.96951 40.934454 16.5024 0.030244 9066.836 0
"4189" 11 247.30715 39.181818 15.879 0.030289 9080.552 0
"4606" 11 245.74866 38.530726 16.7713 0.030294 9081.775 0
"4681" 11 247.15801 41.163975 14.4749 0.030318 9088.961 0
"4316" 11 247.34969 38.824981 17.3551 0.030331 9093.152 0
"4633" 11 249.06826 39.071214 17.9973 0.030338 9095.212 0
"4352" 11 247.78359 38.889965 17.6564 0.03034 9095.688 0
"4537" 11 247.22563 40.866621 14.5552 0.030343 9096.609 0
"4356" 11 246.99636 38.719937 17.1925 0.030347 9097.757 0
"4112" 11 247.19261 39.655882 16.0474 0.030349 9098.368 0
"4192" 11 247.62 39.626053 13.7988 0.03036 9101.816 0
"4091" 11 247.08609 39.55135 16.9583 0.030369 9104.328 0
"4245" 11 247.6887 39.195262 14.4965 0.030374 9105.809 0
"4607" 11 246.30334 40.842079 15.1912 0.030383 9108.513 0
"4238" 11 247.24208 39.023547 15.4197 0.0304 9113.628 0
"4514" 11 246.08807 40.487427 15.5791 0.030426 9121.416 0
"4188" 11 247.43802 39.810542 14.6776 0.030427 9121.764 0
"4334" 11 247.98105 39.122599 15.8986 0.030446 9127.388 0
"4319" 11 247.10889 38.80159 15.9787 0.030449 9128.369 0
"4201" 11 247.63606 39.384201 14.3835 0.030458 9131.058 0
"4101" 11 247.20581 39.615766 15.3074 0.030463 9132.584 0
"4333" 11 247.42447 40.248206 15.2277 0.030466 9133.414 0
"4424" 11 248.38801 39.935422 17.1015 0.030466 9133.414 0
"4410" 11 247.56444 40.484477 17.0092 0.030468 9134.215 0
"4117" 11 247.32432 39.459624 17.3808 0.030469 9134.49 0
"4692" 11 247.39248 41.178635 17.3836 0.030473 9135.719 0
"4571" 11 246.27972 40.766079 16.7276 0.030485 9139.218 0
"4355" 11 246.1239 39.357594 17.56 0.030497 9142.642 0
"4528" 11 246.75331 40.810529 14.7624 0.030499 9143.226 0
"4100" 11 247.03221 39.523132 15.5403 0.030502 9144.389 0
"4492" 11 247.41995 40.686976 14.9154 0.030518 9149.12 0
"4260" 11 247.73679 39.161165 17.6375 0.030521 9149.921 0
"4460" 11 247.36153 38.419393 15.2647 0.030532 9153.245 0
"4507" 11 248.62041 40.008879 17.6329 0.030535 9154.307 0
"4256" 11 247.76419 39.838479 13.9796 0.030538 9155.155 0
"4623" 11 249.01662 39.048834 15.4859 0.030543 9156.699 0
"4421" 11 247.51756 40.520556 16.5575 0.030547 9157.739 0
"4586" 11 247.59163 40.924232 14.5705 0.030559 9161.349 0
"4619" 11 246.02809 40.744881 15.9908 0.0306 9173.523 0
"4417" 11 245.88499 39.21672 15.1849 0.030625 9181.057 0
"4509" 11 245.55005 39.44208 17.3214 0.030639 9185.239 0
"4515" 11 246.70837 38.305539 16.7536 0.030647 9187.665 0
"4731" 11 245.68301 38.165114 16.6392 0.030662 9192.332 0
"4126" 11 246.93342 39.543014 15.0614 0.030667 9193.594 0
"4554" 11 248.71845 40.194769 14.3998 0.030677 9196.718 0
"4374" 11 248.04403 39.009077 17.3668 0.030692 9201.164 0
"4545" 11 247.59405 40.844133 17.6049 0.0307 9203.527 0
"4497" 11 245.83263 40.144099 15.8449 0.030718 9209.139 0
"4329" 11 247.4598 40.228403 17.7339 0.030718 9209.145 0
"4351" 11 246.79034 38.776636 16.9197 0.030738 9215.161 0
"4288" 11 247.90439 39.776969 17.7331 0.03074 9215.722 0
"4359" 11 246.12983 39.321859 15.9047 0.030748 9218.147 0
"4685" 11 246.70603 37.913497 17.5443 0.030752 9219.293 0
"4632" 11 247.15346 41.06416 16.8424 0.030766 9223.499 0
"4662" 11 246.4206 41.028277 14.5705 0.030786 9229.402 0
"4574" 11 246.81908 40.914553 16.3218 0.030788 9230.085 0
"4462" 11 247.57403 40.598599 14.7831 0.030811 9236.911 0
"4144" 11 246.96689 39.342433 15.9603 0.030822 9240.152 0
"4197" 11 247.54943 39.297725 16.3902 0.030828 9241.894 0
"4219" 11 247.54928 39.844275 17.0678 0.030833 9243.627 0
"4578" 11 246.64902 40.893477 16.8101 0.030837 9244.649 0
"4088" 11 247.16074 39.580024 16.5594 0.030851 9248.831 0
"4135" 11 247.12993 39.72797 15.1626 0.03088 9257.552 0
"4693" 11 245.48302 38.467565 15.3433 0.030883 9258.422 0
"4577" 11 246.95964 40.937449 14.6972 0.030886 9259.339 0
"4119" 11 247.30384 39.615379 16.8479 0.030894 9261.905 0
"4105" 11 247.14245 39.418585 15.5766 0.030898 9262.987 0
"4239" 11 246.73924 39.12771 16.266 0.030903 9264.342 0
"4745" 11 249.47176 39.249803 14.8126 0.030904 9264.651 0
"4320" 11 247.0828 38.802577 17.3114 0.030923 9270.461 0
"4123" 11 246.94075 39.548739 17.3412 0.03093 9272.716 0
"4257" 11 247.8303 39.744145 14.5411 0.030931 9272.979 0
"4647" 11 245.5008 40.44787 14.2051 0.030942 9276.304 0
"4444" 11 247.80057 40.486682 14.9904 0.030953 9279.422 0
"4357" 11 246.15771 39.257139 16.1974 0.030971 9284.734 0
"4382" 11 246.09565 39.153377 17.464 0.030973 9285.379 0
"4642" 11 249.16101 39.293268 17.7935 0.030985 9289.174 0
"4604" 11 245.72455 40.496383 15.0112 0.030998 9293.018 0
"4235" 11 246.69557 39.877594 15.1581 0.031007 9295.788 0
"4616" 11 248.97644 40.030951 17.4459 0.03101 9296.447 0
"4394" 11 247.01488 38.580417 15.9831 0.03101 9296.528 0
"4206" 11 246.63142 39.447821 16.0642 0.031012 9297.185 0
"4276" 11 246.36973 39.522193 16.3037 0.031019 9299.115 0
"4308" 11 247.86906 39.942804 16.3657 0.03102 9299.634 0
"4427" 11 247.41941 40.545425 17.2868 0.031025 9301.142 0
"4358" 11 247.67603 40.233761 17.3899 0.031045 9307.147 0
"4360" 11 246.56532 38.843902 21.1963 0.031046 9307.357 0
"4350" 11 247.86501 38.945788 17.3367 0.031051 9308.835 0
"4287" 11 247.67021 39.035396 16.9593 0.031065 9313.158 0
"4533" 11 247.68263 40.79653 15.9077 0.031107 9325.764 0
"4143" 11 247.34869 39.350273 16.9839 0.031115 9328.069 0
"4131" 11 247.23856 39.708285 15.0189 0.031167 9343.596 0
"4140" 11 247.10281 39.741066 14.8942 0.031169 9344.213 0
"4327" 11 247.8986 39.987268 17.3799 0.031179 9347.082 0
"4082" 11 247.15932 39.551229 12.7511 0.03118 9347.511 0
"4289" 11 246.55042 39.092789 17.2836 0.031187 9349.537 0
"4114" 11 246.98333 39.568246 14.5757 0.03119 9350.443 0
"4608" 11 246.34541 38.19042 16.8839 0.031193 9351.486 0
