"Vel" "DistA" "Flag" "r" "Vx" "Vy" "dist"
"946" 3.05260897047e-16 0.00127012686281058 1 14.671 0.11270785383745 0.0583051811750481 0.106784026459799
"710" 2.459153123856e-16 0.00132405878572885 1 16.911 0.0189139930208357 0.0114723134072486 0.00228927506959782
"80" 1.84541193891e-16 0.00366451182131723 -1 17.1434 -0.282532916640307 -0.145040259892619 0.337698443083003
"461" 2.258088327018e-16 0.00420055005964744 -1 13.8892 0.382916991872342 0.197766749526828 0.410860351667868
"565" 2.327025551022e-16 0.00423882002976353 1 14.2926 0.0573445497078895 0.0261629418964517 0.0429784432795744
"2" 1.460644500006e-16 0.00433717885452495 -1 17.1244 -0.206918117199452 -0.104521409464448 0.251927356050016
"936" 2.844112741014e-16 0.00439551169754424 1 17.4326 -0.152812930536792 -0.0759515123550725 0.190752739833821
"879" 2.649551865558e-16 0.00452870780930095 1 14.3727 0.267175652589167 0.145501268393078 0.284111618559669
"795" 2.540716750818e-16 0.00506887596949408 1 16.9014 -0.05225450380783 -0.032421783707182 0.0815808279858862
"558" 2.322874111842e-16 0.00688647032568496 1 12.1161 0.0642781515278005 0.0409381690953047 0.0561679872703347
"704" 2.455431088026e-16 0.00703961897461807 1 15.6624 0.0842412896850202 0.0516111565461057 0.078720123478581
"849" 2.602653565944e-16 0.00858855604478022 1 15.4799 0.081564442994411 0.0345777610983901 0.0685863622488601
"597" 2.355642934734e-16 0.0103450358292466 1 15.853 0.198422230222108 0.0944019470402768 0.199645937087784
"442" 2.24528530155e-16 0.0119815840772036 -1 17.6629 0.0104928857525494 -0.00626637937090686 0.0173612640640068
"526" 2.29865608698e-16 0.0122545616340732 1 20.0653 0.0442573159660108 0.0357541141290412 0.0373164166620022
"188" 1.9974709569e-16 0.0125411825554932 -1 17.0574 -0.193840036982508 -0.0894285319569038 0.233555471547556
"422" 2.237814007338e-16 0.0137006215994198 -1 15.7039 0.10145784153677 0.0399505986241539 0.0890963259254021
"85" 1.857630327666e-16 0.0146968724311695 -1 14.6733 0.234885884949871 0.138650324456081 0.252657893733858
"441" 2.244537005448e-16 0.0148311257354101 -1 17.6188 -0.388854998070382 -0.219557626314891 0.46666813911063
"123" 1.913107296018e-16 0.0161298772843898 -1 15.5777 0.194030190079156 0.118553280432686 0.207301298809281
"379" 2.202276262014e-16 0.0167482797924084 -1 13.965 0.0391537861731472 0.0375568977216845 0.0352920722798845
"321" 2.138299699956e-16 0.0167836185248939 -1 15.3661 0.365349153943939 0.209486035631261 0.401039890060031
"740" 2.480151433788e-16 0.0183616454109822 1 14.9887 0.335900403885216 0.158834399724596 0.35147406117151
"912" 2.726347008828e-16 0.0198710953953088 1 17.4719 0.113360775601483 0.0797831845024585 0.118677062770068
