"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"1470" 5 195.30678 27.914272 15.5687 0.019514 5850.108 0
"1538" 5 194.45028 27.883063 14.2994 0.019532 5855.579 0
"2144" 5 197.01073 27.311136 15.6203 0.019592 5873.681 0
"1505" 5 195.11522 27.625228 16.5776 0.019593 5873.879 0
"1562" 5 194.63454 28.377979 17.0525 0.01962 5881.82 0
"1531" 5 195.0796 27.55373 14.7216 0.019641 5888.257 0
"1548" 5 194.85246 27.517342 17.0359 0.019652 5891.458 0
"2042" 5 196.56313 28.712302 16.7875 0.019652 5891.581 0
"2053" 5 194.55283 26.396881 12.8281 0.019662 5894.549 0
"1294" 5 195.02247 28.024452 15.5777 0.019691 5903.231 0
"1530" 5 194.62298 28.301234 15.8639 0.019695 5904.514 0
"1580" 5 194.73376 28.463634 15.3983 0.019721 5912.282 0
"1441" 5 194.70302 27.810429 13.9792 0.019744 5919.231 0
"2047" 5 196.24325 29.122243 12.6049 0.019745 5919.363 0
"1480" 5 195.28847 27.818327 14.8977 0.019749 5920.592 0
"1861" 5 195.0147 26.898117 13.5096 0.019764 5925.026 0
"1990" 5 193.37619 27.675221 16.0142 0.019772 5927.523 0
"2029" 5 193.65341 26.934875 14.3415 0.019778 5929.244 0
"1986" 5 193.90393 26.911646 16.7683 0.01978 5929.784 0
"1743" 5 194.00648 28.038365 14.8154 0.019796 5934.739 0
"1822" 5 196.04228 28.247957 14.1992 0.0198 5936.026 0
"1807" 5 196.03318 27.964958 14.833 0.019804 5937.198 0
"1588" 5 195.55974 28.101606 15.9538 0.019839 5947.55 0
"1511" 5 195.12821 28.34638 13.5953 0.019866 5955.539 0
"2175" 5 196.45457 26.431035 16.6649 0.019874 5958.006 0
"1825" 5 195.83252 28.617268 15.975 0.019883 5960.71 0
"2154" 5 196.19975 29.614928 17.655 0.019889 5962.611 0
"1704" 5 195.6332 28.43933 15.6151 0.0199 5966.008 0
"1576" 5 194.66006 27.544104 15.3293 0.019913 5969.833 0
"2040" 5 196.23649 29.092447 17.5804 0.019916 5970.637 0
"1423" 5 194.66228 27.953872 16.4094 0.019988 5992.402 0
"1803" 5 193.99332 28.407369 16.2901 0.02003 6004.765 0
"2032" 5 193.21087 27.7459 16.9277 0.020037 6007.01 0
"1529" 5 194.74211 27.594719 14.9248 0.020049 6010.404 0
"1998" 5 193.30251 28.003985 17.6008 0.020052 6011.303 0
"1469" 5 194.59096 27.967782 14.0771 0.020053 6011.828 0
"2097" 5 193.71965 26.575914 16.9587 0.020055 6012.221 0
"1428" 5 195.23304 27.898519 16.7301 0.020077 6019.065 0
"1799" 5 194.91577 28.92657 13.9161 0.020093 6023.619 0
"2197" 5 197.33962 28.311577 14.6618 0.020095 6024.257 0
"1723" 5 195.84487 27.935978 14.9587 0.020097 6024.92 0
"1424" 5 194.85388 27.738847 15.0772 0.020117 6031.063 0
"1629" 5 194.38682 27.610346 13.474 0.020128 6034.211 0
"2152" 5 196.3484 29.510409 15.8716 0.020139 6037.37 0
"1667" 5 194.34822 27.549936 17.0122 0.02014 6037.736 0
"1556" 5 194.82688 27.513515 16.3057 0.020151 6041.172 0
"1545" 5 194.44709 27.833308 14.858 0.020188 6052.111 0
"1854" 5 194.099 27.233998 16.56 0.020188 6052.201 0
"1711" 5 195.44991 27.354816 16.9804 0.0202 6055.682 0
"1308" 5 194.83922 27.973566 16.2142 0.020206 6057.606 0
"1691" 5 195.46283 27.411816 17.6 0.020222 6062.337 0
"2151" 5 194.8446 26.026236 15.4264 0.020223 6062.805 0
"1764" 5 195.49725 28.709476 17.3204 0.020232 6065.41 0
"1472" 5 194.72066 28.233831 17.3993 0.020241 6068.099 0
"2193" 5 192.98139 26.782889 16.2388 0.020259 6073.396 0
"2115" 5 194.41939 26.205298 17.1922 0.020261 6074.104 0
"1404" 5 194.71152 28.084017 15.179 0.020261 6074.116 0
"2218" 5 196.51614 29.709713 16.3637 0.020307 6087.802 0
"1710" 5 195.81768 28.030416 14.0975 0.020318 6091.105 0
"1299" 5 194.8562 27.973205 15.3326 0.02033 6094.811 0
"1278" 5 194.9978 27.940577 17.0429 0.020373 6107.582 0
"2138" 5 197.12557 27.879273 17.5383 0.020376 6108.67 0
"1786" 5 194.91298 28.895521 13.6609 0.020394 6113.856 0
"1816" 5 195.64804 28.745236 16.0822 0.020396 6114.519 0
"1641" 5 194.22141 27.929497 15.1237 0.02041 6118.671 0
"1903" 5 194.13351 27.055589 14.8088 0.02041 6118.848 0
"1571" 5 194.44233 27.75704 14.7729 0.020449 6130.357 0
"2228" 5 193.1712 26.365828 14.6262 0.020471 6136.976 0
"1332" 5 195.07095 28.063914 15.2738 0.020473 6137.558 0
"1680" 5 195.54643 28.456622 16.6501 0.020483 6140.655 0
"2199" 5 197.06316 29.022994 17.4797 0.020506 6147.631 0
"1995" 5 193.32748 28.211406 15.3376 0.020518 6151.133 0
"2076" 5 196.84686 27.865527 16.6623 0.020536 6156.646 0
"2082" 5 193.31713 27.094439 13.6356 0.020543 6158.493 0
"1455" 5 194.65313 27.849487 17.0574 0.020559 6163.55 0
"1450" 5 194.66973 27.826918 16.552 0.020577 6168.808 0
"1749" 5 195.90241 28.097967 17.6464 0.020586 6171.585 0
"1394" 5 195.0262 27.775769 14.7621 0.020608 6178.084 0
"1769" 5 195.94282 27.986928 16.6896 0.020611 6178.986 0
"2168" 5 193.04933 26.874809 14.7523 0.020611 6179.127 0
"2090" 5 193.23634 28.812082 17.4338 0.020612 6179.271 0
"1724" 5 195.29469 27.246489 16.1847 0.020613 6179.61 0
"2068" 5 193.47587 26.966382 15.1247 0.020628 6184.065 0
"2248" 5 197.37763 28.985963 15.019 0.020647 6189.962 0
"2209" 5 197.35981 28.415863 14.9974 0.020648 6190.16 0
"1481" 5 194.57253 28.040085 16.7455 0.020654 6192.036 0
"2105" 5 192.9195 28.05315 16.9092 0.020659 6193.34 0
"1775" 5 194.00802 27.664677 17.4831 0.020671 6197.148 0
"1736" 5 194.29483 27.404902 14.792 0.020678 6199.019 0
"1314" 5 195.07867 28.009314 17.0574 0.020682 6200.383 0
"1293" 5 195.03113 27.958082 17.3147 0.020717 6210.893 0
"1949" 5 194.21321 26.898889 14.2822 0.020753 6221.503 0
"1644" 5 195.68499 28.045349 13.6905 0.020763 6224.705 0
"1811" 5 193.86739 27.949693 16.7416 0.020793 6233.555 0
"1317" 5 194.93422 27.867687 16.2239 0.020809 6238.492 0
"1426" 5 194.77853 27.772468 16.4838 0.02083 6244.794 0
"2172" 5 192.78156 27.320404 17.0757 0.020846 6249.453 0
"2200" 5 197.34761 28.281463 15.2627 0.02085 6250.817 0
"1665" 5 194.17858 28.020447 13.9575 0.020867 6255.835 0
"1357" 5 194.90404 27.82581 16.2292 0.020867 6255.898 0
"1676" 5 194.39119 28.48226 13.2549 0.020874 6257.988 0
"2074" 5 196.729 28.548029 13.6853 0.020891 6262.94 0
"1956" 5 193.83664 27.149684 17.0822 0.0209 6265.569 0
"1847" 5 193.77081 28.062525 17.5198 0.020907 6267.839 0
"1608" 5 194.65758 27.464002 15.7463 0.02091 6268.63 0
"1707" 5 194.11094 27.830645 14.2325 0.020911 6268.876 0
"1552" 5 195.18282 28.416337 16.2317 0.020927 6273.886 0
"2014" 5 196.65164 27.872956 14.7552 0.020938 6277.022 0
"2249" 5 192.28168 27.79729 15.7077 0.020938 6277.141 0
"1467" 5 195.13528 28.256065 17.0232 0.020956 6282.568 0
"1618" 5 194.70392 28.540008 17.1305 0.020969 6286.471 0
"1776" 5 195.9604 28.054417 16.0855 0.02098 6289.523 0
"2125" 5 193.07384 27.085546 14.7122 0.020982 6290.206 0
"1327" 5 194.89702 27.863639 16.3385 0.020987 6291.825 0
"2027" 5 194.87714 26.435284 17.4609 0.021007 6297.743 0
"1858" 5 193.73162 28.066864 17.4075 0.021026 6303.331 0
"1859" 5 193.73652 28.126262 16.1411 0.021028 6303.898 0
"2081" 5 193.90285 26.564384 17.6039 0.021031 6304.896 0
"1941" 5 193.54162 28.092511 14.3151 0.021045 6309.012 0
"1879" 5 193.7407 28.308434 15.2847 0.021051 6310.844 0
"2179" 5 193.51034 29.603614 13.5854 0.021061 6313.914 0
"1684" 5 194.15376 27.884889 17.1631 0.021065 6315.248 0
"2238" 5 196.41297 26.106568 15.4186 0.02109 6322.536 0
"1843" 5 193.81555 28.251936 17.7044 0.02109 6322.575 0
"1296" 5 195.04312 27.959074 17.4618 0.021114 6329.914 0
"1739" 5 195.88014 28.092321 15.8152 0.021117 6330.726 0
"2003" 5 196.43822 27.315423 16.8771 0.021126 6333.55 0
"1409" 5 195.21314 28.047132 15.8513 0.021164 6344.748 0
"1774" 5 195.96165 27.988379 14.2032 0.02118 6349.505 0
"1440" 5 195.02568 28.25234 17.1844 0.021219 6361.383 0
"1429" 5 194.78122 27.767776 14.6514 0.02122 6361.515 0
"2221" 5 197.29773 28.776532 17.6582 0.021225 6363.185 0
"1311" 5 195.0754 27.956596 14.6713 0.02124 6367.7 0
"1279" 5 195.01851 27.987589 13.9469 0.021253 6371.363 0
"1924" 5 194.42931 26.8524 14.5304 0.021254 6371.744 0
"1381" 5 195.17815 27.971266 13.9298 0.021255 6372.236 0
"1315" 5 194.94904 28.097892 17.6714 0.021264 6374.805 0
"1814" 5 195.80697 27.369081 15.2286 0.021271 6376.987 0
"1804" 5 196.0198 27.850522 16.2859 0.021286 6381.406 0
"1784" 5 195.96016 28.178639 16.6757 0.021292 6383.109 0
"2210" 5 193.18363 26.470404 13.7631 0.021294 6383.841 0
"2234" 5 192.89757 26.628922 16.4395 0.021295 6384.08 0
"2119" 5 193.07261 27.158196 16.3445 0.021306 6387.378 0
"2020" 5 196.65439 28.234745 17.7316 0.021332 6395.092 0
"2169" 5 192.93721 27.018361 15.5755 0.021347 6399.538 0
"2148" 5 193.02863 27.02634 14.6935 0.021351 6400.722 0
"1801" 5 194.06957 27.445976 15.0009 0.02136 6403.639 0
"1363" 5 194.76933 27.910985 15.2606 0.021362 6404.14 0
"2071" 5 196.8087 28.258252 17.2881 0.02137 6406.556 0
"1351" 5 194.81092 27.895596 17.43 0.021376 6408.25 0
"2198" 5 192.61699 27.434908 13.7255 0.021385 6411.164 0
"1758" 5 195.87512 28.274706 16.453 0.021386 6411.26 0
"1551" 5 194.44461 28.140786 15.8573 0.021386 6411.266 0
"2010" 5 193.73092 29.012383 15.6735 0.02139 6412.417 0
"2112" 5 196.97309 28.383131 15.8572 0.02142 6421.704 0
"1869" 5 195.43325 28.999551 14.8713 0.021424 6422.748 0
"2106" 5 194.07749 26.358904 13.6387 0.021424 6422.85 0
"2205" 5 192.7572 28.927971 14.1154 0.02143 6424.489 0
"1563" 5 194.40497 28.040384 16.7752 0.021449 6430.305 0
"1983" 5 193.56679 27.303762 13.9074 0.021476 6438.376 0
"1777" 5 195.23006 27.121586 17.4963 0.021482 6440.214 0
"1934" 5 194.11606 26.98743 12.7929 0.021496 6444.207 0
"1291" 5 195.03387 27.976953 11.6055 0.021502 6446.062 0
"1912" 5 194.8421 26.797111 16.7484 0.021511 6448.833 0
"1572" 5 194.47138 27.70732 16.5224 0.021513 6449.441 0
"2121" 5 192.96001 27.360836 16.6128 0.021516 6450.391 0
"2137" 5 195.57406 26.14257 16.5257 0.02153 6454.637 0
"1645" 5 195.53905 27.589367 17.0381 0.021532 6455.194 0
"2111" 5 193.8601 29.532559 17.747 0.021538 6456.963 0
"1819" 5 193.82965 27.925072 17.2285 0.021539 6457.176 0
"1613" 5 194.36727 27.700777 16.819 0.021551 6460.755 0
"2050" 5 194.31253 26.466343 16.5918 0.021582 6470.109 0
"1437" 5 194.72764 27.79561 16.2457 0.021582 6470.139 0
"1621" 5 195.0946 28.574487 16.0859 0.021586 6471.296 0
"1683" 5 194.16002 28.106277 16.5857 0.021602 6476.225 0
"1757" 5 194.48073 27.232015 17.3035 0.021617 6480.745 0
"1340" 5 194.83405 27.885995 15.3132 0.021624 6482.586 0
"1663" 5 194.21822 28.188111 17.4621 0.021632 6485.021 0
"2163" 5 193.81207 26.250074 16.4011 0.021667 6495.57 0
"1890" 5 194.19586 27.056927 17.6828 0.021674 6497.717 0
"1617" 5 195.41887 27.548943 17.4121 0.021676 6498.415 0
"2145" 5 197.1137 28.3205 13.6859 0.021684 6500.595 0
"2026" 5 196.65504 28.337593 15.3242 0.021698 6504.87 0
"1936" 5 196.26377 27.537056 16.3806 0.021705 6506.971 0
"1916" 5 196.30213 28.152435 15.9902 0.021729 6514.112 0
"2247" 5 196.31675 25.957644 14.2502 0.021738 6516.802 0
"1915" 5 193.85188 27.280477 17.6517 0.02174 6517.59 0
"2135" 5 194.94111 29.896309 17.1647 0.021763 6524.515 0
"2004" 5 195.02735 29.462663 14.9589 0.021775 6527.954 0
"2056" 5 193.90599 26.642128 16.8376 0.021817 6540.548 0
"2101" 5 194.27007 26.302525 17.3315 0.021823 6542.374 0
"1780" 5 194.23573 28.623357 14.6749 0.021857 6552.483 0
"1509" 5 195.39102 27.911121 16.6431 0.021892 6563.089 0
"1544" 5 194.83756 28.441482 16.7056 0.021894 6563.761 0
"1507" 5 194.51195 27.978355 16.9705 0.021901 6565.788 0
"1877" 5 196.18055 28.251573 16.9997 0.021903 6566.462 0
"1909" 5 195.84643 28.864182 15.5284 0.02191 6568.312 0
"1974" 5 196.31411 28.626428 16.7839 0.021914 6569.55 0
"1367" 5 195.0177 28.155108 17.2588 0.021915 6570.093 0
"1369" 5 195.02292 27.807614 14.7969 0.021926 6573.249 0
"1378" 5 194.7831 27.854968 14.4532 0.021927 6573.543 0
"2188" 5 196.39297 29.653186 17.2954 0.02193 6574.551 0
"1755" 5 193.98941 27.904928 15.8148 0.021932 6575.105 0
"2202" 5 193.02112 29.288085 16.9738 0.021943 6578.382 0
"1389" 5 194.86377 27.785048 16.6907 0.021953 6581.422 0
"2009" 5 194.08541 26.704025 16.0504 0.021971 6586.617 0
"1628" 5 195.20802 27.405792 13.9639 0.021982 6590.113 0
"1406" 5 195.18598 28.100633 15.3661 0.022009 6598.102 0
"1785" 5 194.09079 28.48692 15.6934 0.022009 6598.234 0
"2028" 5 195.98809 26.729481 17.2168 0.022041 6607.756 0
"1756" 5 195.89985 28.16697 16.987 0.022078 6618.692 0
"1620" 5 195.63283 27.935543 15.9671 0.022083 6620.317 0
"2237" 5 192.77738 29.196812 17.0813 0.022088 6621.801 0
"1473" 5 194.68976 27.753893 16.9988 0.022096 6624.112 0
"2065" 5 195.87118 26.550506 14.0606 0.0221 6625.458 0
"1985" 5 196.04261 29.015434 15.1069 0.022101 6625.842 0
"2018" 5 195.04357 26.461151 17.1414 0.022115 6629.796 0
"2133" 5 197.11053 28.13542 17.1279 0.022128 6633.885 0
"2043" 5 193.30212 27.323089 14.8801 0.022129 6634.026 0
"1694" 5 194.12423 27.940005 14.4399 0.022131 6634.854 0
"2021" 5 194.08445 29.300144 15.0515 0.022133 6635.282 0
"2187" 5 192.65436 27.483 15.2097 0.02214 6637.369 0
"2103" 5 196.90672 27.499154 14.2199 0.022145 6638.973 0
"2060" 5 193.77132 26.724158 15.4635 0.022154 6641.47 0
"1971" 5 193.43364 27.780846 16.2946 0.022182 6650.104 0
"2242" 5 192.56446 27.060297 17.0109 0.022208 6657.776 0
"1728" 5 194.05942 27.815587 17.3134 0.022224 6662.546 0
"1295" 5 194.86081 27.998479 15.6241 0.022244 6668.532 0
"1269" 5 194.93219 27.994691 14.9582 0.022251 6670.688 0
"1434" 5 195.13547 27.766154 15.4293 0.022255 6671.917 0
"1446" 5 194.82648 27.71575 16.7938 0.022257 6672.364 0
"1848" 5 193.80778 27.7089 16.0301 0.022265 6674.999 0
"1489" 5 194.59232 28.152137 15.3468 0.022274 6677.505 0
"1948" 5 195.92589 28.905514 15.1572 0.022319 6691.017 0
"1740" 5 194.81836 27.158068 15.248 0.022321 6691.802 0
"1484" 5 195.29459 27.802908 14.8351 0.022322 6691.991 0
"2215" 5 192.56744 27.380007 15.846 0.022332 6694.926 0
"1945" 5 195.6612 29.075607 17.59 0.022335 6695.76 0
"1849" 5 195.60688 28.858069 16.5167 0.022336 6696.101 0
"1808" 5 193.89875 27.76714 15.7107 0.022349 6700.107 0
"1290" 5 194.93502 27.912461 14.213 0.022351 6700.673 0
"1390" 5 194.71151 27.995551 17.3512 0.022355 6701.815 0
"1857" 5 194.01753 27.28554 17.3882 0.022359 6703.117 0
"1933" 5 196.14901 28.627731 15.5151 0.022366 6705.236 0
"1432" 5 194.99063 28.246668 13.3356 0.022372 6707.053 0
"1991" 5 196.54616 27.70015 14.777 0.022372 6707.065 0
"1705" 5 194.14971 27.718836 16.5403 0.022424 6722.501 0
"1569" 5 194.40185 28.077043 15.6632 0.022486 6741.253 0
"1922" 5 193.5814 28.091322 15.224 0.022493 6743.13 0
"1657" 5 194.27728 28.296606 16.8451 0.022509 6748.145 0
"1471" 5 194.92216 27.659845 15.1439 0.022515 6749.788 0
"1386" 5 195.03798 28.170396 14.7454 0.022523 6752.282 0
"2094" 5 196.90791 28.325816 15.4488 0.022555 6761.906 0
"1678" 5 194.38314 28.476943 12.4612 0.022568 6765.614 0
"1778" 5 195.10686 28.867817 14.2256 0.02258 6769.23 0
"2159" 5 193.70878 26.324916 15.883 0.022581 6769.661 0
"2079" 5 193.59537 26.799434 16.7041 0.022588 6771.586 0
"1356" 5 194.95953 28.144379 16.6861 0.022604 6776.569 0
"1839" 5 193.86073 27.604035 16.6668 0.022616 6779.965 0
"2239" 5 197.44072 28.621215 15.8337 0.022616 6780.136 0
"1329" 5 194.80417 27.977 15.8237 0.022622 6781.965 0
"1350" 5 194.87252 27.850143 14.4364 0.022645 6788.653 0
"2165" 5 192.75329 27.475682 17.7519 0.022658 6792.829 0
"1671" 5 194.26079 27.656692 16.6632 0.022664 6794.421 0
"1702" 5 195.55895 28.507103 17.6767 0.022664 6794.559 0
"1292" 5 194.87485 27.956432 13.965 0.022667 6795.513 0
"1388" 5 194.90762 27.776836 15.5349 0.022693 6803.31 0
"1456" 5 194.65146 28.113737 14.1821 0.022695 6803.937 0
"1306" 5 194.93623 27.88977 17.2055 0.022707 6807.258 0
"1893" 5 196.2057 28.269451 15.4655 0.022707 6807.465 0
"1491" 5 195.32942 28.128144 16.7406 0.02271 6808.137 0
"1592" 5 194.46068 27.643748 16.9526 0.022719 6811.054 0
"1633" 5 195.59025 28.25598 14.6512 0.022721 6811.704 0
"2189" 5 197.21479 28.629287 15.646 0.022726 6812.954 0
"1796" 5 193.98458 27.609781 16.5128 0.022739 6817.044 0
"1272" 5 194.90966 27.987198 15.0966 0.02274 6817.245 0
"1630" 5 195.0183 28.603498 15.2442 0.022743 6818.162 0
"1587" 5 194.40114 28.233404 16.842 0.022751 6820.473 0
"1950" 5 196.34547 27.67874 17.7477 0.022759 6822.869 0
"2130" 5 192.96492 27.255597 17.0382 0.022759 6822.953 0
"1721" 5 194.10959 27.727261 15.4481 0.022763 6824.29 0
"1994" 5 196.07468 29.029535 14.4047 0.022766 6825.156 0
"2023" 5 193.83518 26.799901 17.2145 0.022767 6825.255 0
"1414" 5 194.80624 27.774603 14.4249 0.022767 6825.363 0
"1798" 5 194.01499 28.43477 15.7603 0.022774 6827.351 0
"1452" 5 195.21874 27.804969 17.5673 0.022789 6831.871 0
"2229" 5 192.43623 27.591775 17.68 0.022792 6832.828 0
"1943" 5 193.95739 27.088857 17.4724 0.022806 6837.16 0
"1926" 5 193.56983 28.076601 15.6314 0.02281 6838.155 0
"2162" 5 192.78846 27.406847 16.1629 0.022814 6839.453 0
"1282" 5 195.00405 27.945437 16.9817 0.02282 6841.171 0
"1584" 5 195.04667 27.460095 17.5952 0.022823 6842.073 0
"1806" 5 195.79057 28.583517 14.2056 0.02283 6844.154 0
"2241" 5 192.44109 27.369086 16.2555 0.02285 6850.378 0
"1619" 5 194.32606 27.747364 16.7068 0.022876 6858.178 0
"2037" 5 193.26686 27.464544 17.1509 0.02288 6859.281 0
"1795" 5 195.97864 28.187647 15.2387 0.022917 6870.362 0
"2008" 5 195.04468 29.466494 17.5543 0.02292 6871.336 0
