"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"92" 6.10498891261347e-17 0.011238428700922 1 0.19282220828239 -0.144104720676166 0.19438280272577
"54" 9.49183632106027e-18 0.0134671068843378 1 0.0285283379750145 -0.0445616754777828 0.062801923084088
"66" 3.19979946860177e-17 0.0175335924312853 1 0.0398588430713245 -0.0225034586423068 0.0425417173910403
"74" 4.16659411458859e-17 0.0183756657165532 1 0.0669093254633129 -0.0783599402432024 0.104833200196799
"99" 6.35986229961271e-17 0.0203362064436451 1 0.405615598533614 -0.335795188076873 0.463254815149121
"21" -4.82719889109958e-17 0.0270281136354253 -1 -0.202589758173436 0.116391936262567 0.181884980693082
"59" 1.8047750237106e-17 0.0284958201263363 1 -0.0289135792834135 0.0401967347971057 0.0798239390470771
"70" 3.66885583436351e-17 0.0341172645720536 1 0.00288939331315177 0.0217562184188293 0.0582905431718979
"104" 6.64148806008594e-17 0.0350211296703212 1 0.438744567168864 -0.306134469328677 0.421465723191244
"67" 3.33513969663985e-17 0.0394221786173489 1 0.293298896010297 -0.192074059636587 0.261236375899194
"22" -4.47349214401413e-17 0.0547941056451758 -1 -0.200515596809937 0.195605851778592 0.292355559133715
"103" 6.56829539964887e-17 0.0586925667838162 1 0.275730244358497 -0.275684567537766 0.378600986969147
"28" -3.67641979485447e-17 0.0994429079056151 -1 -0.245928997019347 0.0775933512013265 0.128761024913285
"41" -1.54222539630817e-17 0.110369311226987 -1 -0.357400309883292 0.150893597544772 0.229815536330313
"26" -4.04466921811489e-17 0.111394181533998 -1 -0.335975022413902 0.133719847026843 0.205906723027409
"73" 3.76663256583452e-17 0.12097962278897 1 0.411411610978065 -0.20065407288485 0.273245320042874
"50" 4.49373345805953e-18 0.130173786222043 1 -0.0611103932680359 0.16486509782036 0.249320253297435
"43" -8.94967032311804e-18 0.131222722642071 -1 -0.124315763588984 -0.0455188324855767 0.0638807616072584
"46" -1.51706521281968e-18 0.132913971148451 1 -0.0801450989599732 0.181928971684012 0.273191552441509
"40" -1.61247100341039e-17 0.133642220377631 -1 -0.278014126616439 0.331908468501544 0.484116753024523
"84" 5.48992175784738e-17 0.155446924358858 1 0.261375858320436 -0.0534484372917384 0.0731706090689749
"45" -3.13116651136298e-18 0.164158337674974 1 -0.106373992407691 0.232560307077021 0.344235647793745
"52" 7.59725588452639e-18 0.185816119974301 1 0.0330295657454115 -0.218107752666289 0.297705510634391
"69" 3.62874162838087e-17 0.195046335149833 1 0.0938542319420659 -0.273102715257368 0.374968564755969
"38" -2.02277199125784e-17 0.204938629638107 -1 -0.378301206083789 0.073296938647598 0.122972582677662
"97" 6.21204529373358e-17 0.239588376867741 1 0.087967943701974 -0.312636339270599 0.430623609937892
"72" 3.73628736804768e-17 0.244520618403726 1 0.309023621496927 -0.00145353708270935 0.0398487044173318
"80" 4.59840569663236e-17 0.267917601938728 1 0.203076967285962 0.101564813830464 0.16144554277725
"87" 5.82965914471596e-17 0.272074096291548 1 0.197068135131273 0.110200993036667 0.173335286768627
"15" -5.47650930171321e-17 0.286906996158615 -1 -0.367922825763413 -0.0154547111335258 0.0392188515782668
"88" 5.87938410047439e-17 0.296505531950748 1 0.35329824810516 0.016470159480009 0.0528781204061653
"10" -6.46334262841075e-17 0.306966966767571 -1 -0.768638216258983 0.267016869459507 0.392700095034105
"86" 5.71166087504513e-17 0.32195384503216 1 -0.0214709030282351 -0.311397089689352 0.428878003730583
"31" -3.33025150370277e-17 0.334298112551951 -1 -0.314105807168592 -0.102837665370887 0.137643722147835
"94" 6.15248817485716e-17 0.339535187271294 1 0.43144731072085 -1.81981915127349e-08 0.0404724184669394
"17" -5.13655993565205e-17 0.355599433395802 -1 -0.23374962521378 -0.184483166044667 0.250621886486773
"68" 3.34546220262056e-17 0.357562809697405 1 0.495272860566163 -0.0303485164634407 0.0484340250303477
"100" 6.48016277286818e-17 0.490356711555538 1 0.390642050507953 0.179678749866737 0.270040979669416
"12" -6.31534000855501e-17 0.507748284682719 -1 -0.833225758657526 0.11751758273712 0.183441582789895
"95" 6.18553137736509e-17 0.520369541704943 1 0.39749768897287 0.204137269490877 0.304321166193836
"79" 4.47631780956992e-17 0.521809046646282 1 0.386234143881564 0.214054956297825 0.318240520645219
"71" 3.67255965796244e-17 0.567494515712655 1 0.419966086507593 0.233712329748515 0.345854809886536
"93" 6.11269215772586e-17 0.573794185477647 1 0.499326467917771 0.180066928376186 0.270584421829087
"30" -3.35198173980178e-17 0.61480934430242 -1 -0.477345717491224 -0.25663243912184 0.351805637173036
"5" -6.64208289893921e-17 0.658064868903739 -1 -0.791985594431534 -0.0619907515365387 0.0837073371837107
"90" 5.92911964525741e-17 0.674145188666109 1 0.895189639491346 -0.0194775461888348 0.0408512507243169
"24" -4.30308840515435e-17 0.698179398264523 -1 -1.06736607940253 0.106136933823438 0.167734354293515
"32" -3.07625600310823e-17 0.759064514061327 -1 -0.632055658941393 -0.282343658112026 0.387971333253628
"13" -5.64773820690346e-17 0.912959070575097 -1 -0.867549523019667 -0.25663275887919 0.351806086696839
"20" -4.83830206581913e-17 1.07669673590222 -1 -1.3608872078669 -0.0461374884391228 0.0645835728338774
"11" -6.35967218854351e-17 1.20501564296859 -1 -1.26938353810117 -0.241844512666793 0.331024169112112
"105" 6.65970560035506e-17 1.39831152775373 1 1.80376029799991 0.0100804552819722 0.0470955353782541
"3" -6.75512225021379e-17 1.41608676649499 -1 -1.96049294309268 0.0711081937956762 0.120034675230473
