"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"130" 5.68216658576e-16 0.000937328267079893 1 -0.297231700953189 -0.054409184707923 0.221661665422041
"142" 5.8193878912e-16 0.00464567507336649 1 -0.429466090947151 -0.140287808125746 0.333938913494895
"140" 5.80143256288e-16 0.0785309272116943 1 -0.330330071012194 -0.140714102835442 0.334512236662102
"13" 5.25826994576e-16 0.0866828988257436 -1 -0.298762707789523 0.0164328732809818 0.140995814579961
"4" 5.19196544632e-16 0.165738509252573 -1 -0.0887468353876996 -0.0470019724409047 0.212450820058741
"114" 5.60966729712e-16 0.16580021092283 1 0.0758357008256799 0.0655355037873716 0.106687367606793
"10" 5.21897006048e-16 0.191602280841914 -1 -0.435489111021471 0.00898343483928309 0.148362968228692
"105" 5.594584938e-16 0.204804293577238 1 -0.194598310220544 -0.151465294650507 0.349004427040054
"144" 5.86714140328e-16 0.204862699105589 1 -0.292931803393562 -0.218781476560883 0.44083615871639
"27" 5.31177134072e-16 0.222077661579227 -1 -0.0574726702416632 -0.0718321942868849 0.243730125687977
"128" 5.67194866744e-16 0.240296948220264 1 0.318280542099779 0.170265856395839 0.159623577918953
"115" 5.61114899088e-16 0.264350049307848 1 -0.338618520052112 0.134938001592408 0.125780003374273
"79" 5.4930296088e-16 0.267607108766513 1 -0.110903321522491 -0.145738540838358 0.341277270126516
"119" 5.62250475408e-16 0.272820215118353 1 -0.801556242703056 -0.174800302164556 0.380650359403304
"81" 5.50429981488e-16 0.279395078419006 1 -0.0130859871740627 -0.0884949992216464 0.265259610734759
"138" 5.78850760432e-16 0.295040951352155 1 -0.749669056422969 -0.121073812194718 0.308215137801066
"123" 5.64022804112e-16 0.304702569575233 1 0.144965320334625 -0.00113873003737615 0.158946156323728
"86" 5.53945698552e-16 0.304953239807654 1 -0.062989158144304 -0.143602501191145 0.338399545071871
"75" 5.47071086736e-16 0.32335947061159 1 0.0305431508789671 -0.0947203286371686 0.273389317291249
"65" 5.44989132e-16 0.330013476039507 1 0.31657897574474 0.0954925074246827 0.104568930215832
"111" 5.60112454832e-16 0.340791003424927 1 0.283613121124264 0.0640985377841214 0.107209540820753
"73" 5.46709089376e-16 0.34343804836826 1 0.191876669255562 -0.000828610840165682 0.158613214160524
"95" 5.55764662368e-16 0.350709319356182 1 -0.17527686783659 -0.257957899629884 0.494866317977046
"32" 5.33563497152e-16 0.352193268072794 -1 0.658363215404786 0.311103505471835 0.337057758093094
"37" 5.3530416324e-16 0.357595304943466 -1 0.0778152649269906 -0.090471612103531 0.267836266355799
"88" 5.5421860632e-16 0.371722962707401 1 0.589991920202013 0.248308425709436 0.25399397549425
"94" 5.55651007512e-16 0.383993803903953 1 -0.013757501816703 -0.174774040594371 0.380614615258373
"19" 5.298286696e-16 0.407303432046738 -1 -0.675550150240849 0.0217371830399879 0.136004501257718
"7" 5.20602306448e-16 0.432759044962413 -1 -0.424689154131038 0.214232361342455 0.210886867127711
"118" 5.61984956664e-16 0.476646539281679 1 0.353965272587948 0.00076043086652181 0.156915377143301
"50" 5.41499730232e-16 0.482625448068496 1 0.118859092129273 -0.16497717902155 0.367299603332245
"5" 5.19699127896e-16 0.488469063980131 -1 -0.484448409383283 0.219060237532733 0.216864164002405
"3" 5.13558913768e-16 0.516569037643149 -1 0.227135721989327 -0.118756538970241 0.305129736824882
"11" 5.22943201104e-16 0.594111837265861 -1 -0.517466325203741 0.283149520713878 0.299674508641368
"60" 5.44223719856e-16 0.627292868617175 1 0.366960848685158 -0.113949668216138 0.298742508795397
"137" 5.78761281944e-16 0.64460955723815 1 -0.429936010984728 0.384459161481871 0.436960340520104
"52" 5.4185106536e-16 0.654350226527341 1 0.6848325417934 0.0813012897478256 0.103436913149312
"44" 5.39923081032e-16 0.668214609338094 1 0.604196408173708 0.014764237830852 0.142611460509955
"6" 5.19934636832e-16 0.678207272560385 -1 -0.659285244234628 0.255131044592031 0.26283702362818
"40" 5.36182646896e-16 0.734929052954967 -1 0.504742599139681 -0.108007327975778 0.290872237236757
"82" 5.50517645128e-16 0.73518180199845 1 0.639153976186018 -0.0162661739359402 0.175750789847207
"35" 5.34281658432e-16 0.749142112818291 -1 0.51351079063556 -0.113670486559417 0.298372098120835
"38" 5.35537630472e-16 0.758733663405209 -1 1.12000029609178 0.293349080758107 0.3132533678539
"122" 5.63933033952e-16 0.839086003313051 1 0.40793349677301 -0.259689988782394 0.497262106938864
"51" 5.41681312256e-16 0.86139819568472 1 0.535556706987778 -0.19069152094115 0.40232596453237
"68" 5.45905597832e-16 0.899507616693653 1 -0.912796295160998 0.263277815557045 0.273467721518564
"127" 5.66203279168e-16 1.01956769549319 1 0.720538884907735 -0.193921028495968 0.406741599268687
"126" 5.66032391784e-16 1.14284666617291 1 -1.96344815405118 -0.255803814722324 0.491887572181368
"83" 5.51645702792e-16 1.16952811699291 1 0.841078356866185 -0.2344994224547 0.462474518833701
"36" 5.3472616656e-16 1.40320852881254 -1 1.64043726618352 0.120601576778432 0.115433391218359
"121" 5.63879204264e-16 1.47138073095707 1 -1.87726850531174 0.0727011515387116 0.104635155699856
"56" 5.4356382816e-16 2.22938150011051 1 -2.29553462196776 0.408486103782477 0.470044120310352
