"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"14" 6.80274659751411e-18 0.0266054477398288 -1 0.00881139798152496 -0.161446691381183 0.256916658207555
"23" 2.46741396311145e-17 0.0873975740878403 1 0.0430721904940448 0.174234237019789 0.219372163873893
"16" 1.31853344565797e-17 0.154905888660551 1 0.0528121958666151 0.00134866471932546 0.0323106573014557
"18" 1.60530569361485e-17 0.161385581708247 1 0.0549549324640156 0.011715260651371 0.0223040575135099
"17" 1.53417890742312e-17 0.164697563405378 1 0.0674022846352855 0.107419449670445 0.125518770003626
"12" -9.5660233505116e-19 0.171565329810993 -1 -0.00587332169743422 -0.128556967789532 0.210562737059551
"13" 1.56270850526113e-18 0.324362876434292 -1 0 0.076153044200916 0.0821029116388477
"11" -1.41120935044883e-18 0.328672526113936 -1 -0.00993093454505684 0.00152018846881741 0.0321160204450122
"7" -7.70542858677577e-18 0.347658967478673 -1 -0.012586113669735 -8.34463067329581e-11 0.0338626281716378
"6" -1.09492942349704e-17 0.431548808965441 -1 -0.017678578956805 0.0461560848909859 0.0420502551601883
"2" -1.64917027775533e-17 0.469919634080896 -1 -0.0338659565860779 -0.043094791895044 0.0908782210551932
"24" 2.47994822475227e-17 0.55013998074998 1 0.0997395034072158 -0.0334605835965758 0.0776152791256419
"9" -5.8775380173438e-18 0.716078719266919 -1 -0.080868683657522 -0.162974797689166 0.259071718562639
"20" 2.04740520925333e-17 0.720694870534277 1 0.11915081166561 -0.0551647615005764 0.107622020737544
"4" -1.25914208783772e-17 0.746777115177864 -1 -0.0414720188044714 0.182501086745869 0.231020546710222
"8" -7.59900883938723e-18 0.863993056500218 -1 -0.0642624227864514 0.122162182203444 0.146157030432971
"15" 1.30831396742902e-17 0.867995081370118 1 0.172382726964068 0.216506573112484 0.278973468303654
"22" 2.30240513003227e-17 0.879057408115275 1 0.144827928830347 -0.0143672253446914 0.0518874738152237
"25" 2.56740990748815e-17 0.906525037515174 1 0.143303211120426 -0.0549010993887874 0.10725516423067
"10" -5.30291712903921e-18 1.00261432354433 -1 -0.0849436775238309 0.100745227905667 0.11620035614109
"1" -2.04741323898026e-17 1.64329636122427 -1 -0.165210569403393 0.123749219807312 0.1483822337299
"3" -1.28948473574349e-17 1.83934243915647 -1 -0.213307840613289 -0.0566458439970914 0.109683536672734
"21" 2.21546217518364e-17 1.88192209010242 1 0.25754680692424 -0.153295236178997 0.245422595345992
"19" 2.02969652577469e-17 1.92212090101757 1 0.279658163815169 -0.0187567538393185 0.0576992542126313
