"ID" "ra" "dec" "zspec" "Vel"
"1762" 41 -0.0397567895442597 -0.0269883793014956 0.101466171787922 -912.041054442362
"1752" 41 -0.043153079995018 -0.0581694427381912 0.101520862569983 -897.200830791182
"1761" 41 -0.0243342178085223 0.0361485231343869 0.101529852719304 -894.761373508872
"1758" 41 -0.0896588216618392 -0.0678042913238009 0.101620369344364 -870.199886007555
"1770" 41 -0.0192035740398082 -0.0204661853788704 0.101623609167004 -869.320767246436
"1756" 41 -0.0727484825478073 0.101522008721371 0.101748326654526 -835.478950796375
"1753" 41 -0.0203601396001146 0.0271403072971894 0.101763250346516 -831.429439736311
"1772" 41 -0.0180214078469234 0.0167439028730995 0.101911659296079 -791.1589970706
"1749" 41 -0.0900817099575426 -0.028776000900121 0.101934423793213 -784.981900747717
"1755" 41 -0.0428039289553152 0.00926606873649384 0.102008168743264 -764.971370441706
"1774" 41 -0.021812441936441 -0.0102674654591879 0.102333635698177 -676.656626714835
"1777" 41 -0.0154627373116203 0.0841469411463855 0.102669097283166 -585.629862057772
"1778" 41 -0.00778544838925006 0.000719143432946758 0.10308951728915 -471.54981637088
"1768" 41 -0.0250457803525473 0.0100177084469588 0.103139976818551 -457.857733840406
"1764" 41 -0.0390896526836357 -0.0908988921129422 0.103195988179165 -442.659174098026
"1769" 41 -0.00318225789030421 0.0182939830493644 0.103448337219942 -374.184815858187
"1759" 41 -0.00365252897305923 0.0121439858847003 0.103571961426776 -340.639658722659
"1765" 41 -0.00133119958332379 -0.00137440774877966 0.103885773133085 -255.487541118053
"1775" 41 -0.0190435386146892 -0.0630762338924395 0.104310694432046 -140.186079463484
"1757" 41 -0.0109271496816167 -0.000729694465010859 0.104537095846728 -78.752552602271
"1750" 41 0.00755697934659969 -0.0999505522606164 0.105092915033287 72.0677634955093
"1773" 41 0.00505595828538214 -0.00059073944090019 0.105683688609269 232.372876428818
"1767" 41 0.00803772115427816 0.0216671848350857 0.105685688707721 232.915598753021
"1766" 41 0.0223628476723291 -0.00305515067354987 0.106112431031087 348.711191382509
"1748" 41 0.0190543539147197 -0.00576747193639688 0.106581384413781 475.960662295676
"1760" 41 0.0258610298961852 0.0178486277007735 0.106702765750995 508.897221683472
"1771" 41 0.0049422626467784 0.0101978371807625 0.107280122081222 665.561594435762
"1751" 41 0.0259437170279153 -0.0284882637432173 0.107732115371747 788.208981570896
"1776" 41 0.0523686964910214 -0.0071560334291863 0.107939621501701 844.515314401253
"1754" 41 0.0826958552087949 -0.0453595796761144 0.1080938419008 886.362681141116
"1763" 41 0.070934961213322 -0.0536403510864355 0.108142997994472 899.701079247812
