"Vel" "DistA" "Flag" "Vx" "Vy" "dist"
"167" 4.15872354384e-16 0.0151853960604977 1 -0.355267677897568 -0.0914560857703291 0.230483145053691
"128" 4.09012520616e-16 0.0182153319891909 1 -0.358003988734981 -0.0955932358128912 0.235748928394277
"86" 4.00682692376e-16 0.0279986965765277 1 0.25538734110805 0.269502769644065 0.320141717371698
"121" 4.07636768608e-16 0.043915398777155 1 -0.364007081602023 -0.0485370476555686 0.178024095549507
"237" 4.49927750248e-16 0.053127465794978 1 0.283826867692229 0.266291817197728 0.315838780311808
"109" 4.0552875784e-16 0.0938354110663571 1 -0.188567887545498 0.0989114069491143 0.119201038165072
"107" 4.05457168568e-16 0.105284575317736 1 -0.0550237759969524 0.189480549788133 0.215832705419142
"25" 3.79413808096e-16 0.11725681367837 -1 0.053764447482584 0.265419417817528 0.314670850041116
"149" 4.13175198584e-16 0.127591266331205 1 -0.480271417871123 -0.25922564112675 0.455615788775833
"46" 3.88785747984e-16 0.144122053851538 -1 0.581751724778678 0.373233089275826 0.461608707194316
"135" 4.10701301496e-16 0.173446314122494 1 -0.274847186090126 0.111407794830262 0.129323604521982
"232" 4.4466660312e-16 0.203977903445454 1 -0.490740125062229 0.00501415371403566 0.123637077281218
"240" 4.53074178152e-16 0.206660109829362 1 0.2453368963363 0.117576953792868 0.134895659027611
"15" 3.70664652744e-16 0.217250995812169 -1 -0.0108226194028468 0.30774521308737 0.371825218890154
"218" 4.33466106648e-16 0.232398354193582 1 0.101267076445217 0.00894389892266579 0.120556808095064
"118" 4.07395717904e-16 0.248269650326952 1 -0.699042102065629 -0.0855322399656296 0.222994030278422
"97" 4.03033795552e-16 0.258452332084426 1 0.124471395254606 0.00179365596497443 0.126287802830219
"206" 4.27764340352e-16 0.262577316135099 1 -0.20180940073888 -0.200025403916008 0.37446787977243
"23" 3.7844992936e-16 0.294388440217065 -1 -0.385934452261222 0.142547428076733 0.160346754002419
"162" 4.14803246872e-16 0.296980901838274 1 0.652119134076946 0.291278037071295 0.34948131857698
"226" 4.41509512984e-16 0.309721031776578 1 0.384005200995506 0.117806408376079 0.135109339385624
"203" 4.26546382896e-16 0.31920964603768 1 0.478081317502757 0.167281911184938 0.188714497062358
"180" 4.19111955288e-16 0.350564192699389 1 0.449915498312962 0.124560999606222 0.141588408744979
"124" 4.07934468496e-16 0.352457971593086 1 0.261075693350779 0.00815811358868064 0.121158607899591
"212" 4.29917916768e-16 0.354906847949488 1 0.270139831596633 0.0116725309621083 0.118524257976471
"210" 4.29585831992e-16 0.364138432728495 1 0.260378649800701 -0.00179874766625812 0.129369798718348
"39" 3.84963807728e-16 0.373411590081345 -1 0.127532918229549 -0.0901671895193308 0.228848438054991
"115" 4.0666627864e-16 0.390371108483357 1 -0.0904804726890179 -0.236609976650109 0.424497694762994
"92" 4.02739012384e-16 0.414778239421543 1 0.10837262685516 -0.135581989885115 0.287813925007724
"183" 4.20219271832e-16 0.423838927338933 1 0.61676966929388 0.166243556860175 0.187478697036854
"202" 4.26530859464e-16 0.472218269019117 1 0.301163293339357 -0.0652008302145438 0.197833128723725
"145" 4.12387651776e-16 0.490053651094971 1 0.287193002467758 -0.0882541090093203 0.226427372844566
"57" 3.92246565896e-16 0.498599033519628 1 0.210489072420066 -0.141881675742617 0.296166158457107
"200" 4.2571083984e-16 0.520237329192628 1 -0.719154193272244 0.124198987200667 0.141232315609204
"41" 3.85762826968e-16 0.541366223953658 -1 0.732468547329187 0.140695808003059 0.158329617815556
"2" 3.43400904216e-16 0.547861577563437 -1 0.218956045870586 -0.17693701492864 0.343155144513008
"53" 3.89470399392e-16 0.565516329612656 -1 -1.1619996155898 -0.108197110670346 0.251950354605127
"187" 4.21631418024e-16 0.575983605905689 1 -0.750591769635126 0.150574645375837 0.169282107858124
"47" 3.88879407104e-16 0.577628846358434 -1 -0.948747081751671 0.0313941630560111 0.106870343358909
"134" 4.10455389592e-16 0.63179754517227 1 0.809679318661569 0.113852720293166 0.131490893360688
"231" 4.44351726992e-16 0.635746967648918 1 0.165598686553689 -0.281117207570024 0.48584461311393
"198" 4.25272100336e-16 0.637473009802762 1 0.205488659159388 -0.258263779065672 0.454289864512307
"192" 4.22915941512e-16 0.656174876359145 1 0.606038720874248 -0.029902138947457 0.157105340930477
"155" 4.13882503184e-16 0.65927745924775 1 -0.617345019571438 0.299598309005144 0.360755960924104
"56" 3.9221150044e-16 0.683045274953405 1 -0.749642327873101 0.238529519491558 0.278949929685753
"168" 4.16286658256e-16 0.69667798135984 1 0.533218313407392 -0.107249647993292 0.250724798699884
"111" 4.06159125848e-16 0.733941356148988 1 1.21706298439684 0.278270359317214 0.331923303563319
"219" 4.34018241744e-16 0.743690761401047 1 1.15873522386744 0.234837006091255 0.274093221966595
"188" 4.2185120908e-16 0.788389435964662 1 1.05297123289888 0.134028174538616 0.151218781832218
