"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"2252" 6 207.22627 26.601599 17.9306 0.061104 18318.479 0
"2263" 6 207.18757 26.569859 16.3179 0.061195 18345.674 0
"2296" 6 207.13904 26.427149 16.366 0.061252 18362.768 0
"2366" 6 206.84404 26.381033 14.8946 0.061265 18366.749 0
"2346" 6 207.48207 26.878408 15.3922 0.06129 18374.244 0
"2386" 6 206.72174 26.758454 17.1915 0.061334 18387.396 0
"2264" 6 207.24998 26.645592 17.1704 0.061454 18423.491 0
"2281" 6 207.14671 26.502014 16.4233 0.061469 18427.952 0
"2379" 6 207.01689 26.145769 16.177 0.061565 18456.6 0
"2397" 6 207.74536 26.932315 16.5647 0.06158 18461.351 0
"2255" 6 207.21034 26.585402 16.8211 0.061584 18462.458 0
"2376" 6 207.48881 26.153123 17.7046 0.061659 18484.864 0
"2408" 6 207.15938 27.189955 15.9281 0.061692 18494.802 0
"2409" 6 207.90651 26.393527 15.8982 0.061727 18505.382 0
"2266" 6 207.17736 26.616854 16.6512 0.061779 18520.731 0
"2358" 6 207.64224 26.767812 17.199 0.061847 18541.225 0
"2396" 6 206.94467 26.09935 15.7835 0.061869 18547.959 0
"2391" 6 206.76852 26.255749 17.5066 0.062004 18588.454 0
"2393" 6 207.86738 26.625294 16.1579 0.062007 18589.114 0
"2383" 6 207.66 26.928465 16.369 0.062013 18591.12 0
"2286" 6 207.39844 26.524341 16.1439 0.062018 18592.484 0
"2253" 6 207.21751 26.601296 24.802 0.062047 18601.241 0
"2273" 6 207.17792 26.517365 16.1123 0.062086 18612.963 0
"2398" 6 207.79498 26.875612 16.144 0.0621 18616.989 0
"2258" 6 207.20601 26.561861 17.3172 0.062115 18621.477 0
"2440" 6 206.60527 26.087411 16.6771 0.062117 18622.151 0
"2345" 6 207.1008 26.912233 17.509 0.062166 18636.853 0
"2407" 6 207.90018 26.413406 17.0852 0.06217 18638.055 0
"2277" 6 207.32498 26.491313 17.5804 0.062216 18651.744 0
"2322" 6 207.30271 26.33402 17.6712 0.0623 18676.953 0
"2280" 6 207.22535 26.698732 17.2473 0.062312 18680.671 0
"2453" 6 206.35529 26.424522 17.711 0.062324 18684.151 0
"2362" 6 207.01778 26.935527 17.2954 0.062342 18689.634 0
"2473" 6 206.46508 26.02572 16.7575 0.062348 18691.547 0
"2449" 6 206.5817 27.119785 15.525 0.062363 18695.948 0
"2307" 6 207.10598 26.410814 15.3858 0.062392 18704.603 0
"2275" 6 207.33247 26.66142 16.4275 0.062428 18715.551 0
"2394" 6 207.39311 27.121388 16.2507 0.062465 18726.476 0
"2356" 6 207.13159 26.949954 15.5878 0.062473 18728.82 0
"2443" 6 206.43998 26.293859 17.5178 0.062492 18734.618 0
"2424" 6 207.08876 25.920662 16.6496 0.0625 18737.026 0
"2350" 6 206.94115 26.337792 15.9249 0.06251 18740.119 0
"2330" 6 207.37171 26.336167 15.0936 0.062523 18743.78 0
"2402" 6 207.81898 26.272487 16.0399 0.062686 18792.931 0
"2419" 6 207.79641 27.045957 15.2235 0.062713 18800.893 0
"2441" 6 207.35147 27.342608 16.9646 0.062715 18801.472 0
"2448" 6 206.93768 27.337198 17.6917 0.062782 18821.519 0
"2413" 6 206.63965 26.907133 17.3638 0.062797 18825.947 0
"2337" 6 207.57201 26.683095 16.2726 0.062818 18832.396 0
"2423" 6 207.05737 25.930868 17.2541 0.062822 18833.529 0
"2405" 6 207.48106 27.147576 14.8032 0.062835 18837.525 0
"2454" 6 206.33734 26.659831 15.7839 0.062853 18842.999 0
"2254" 6 207.23135 26.61676 15.7075 0.062864 18846.279 0
"2298" 6 207.24762 26.775891 17.2196 0.062867 18846.918 0
"2430" 6 207.50513 25.91496 17.2542 0.062879 18850.593 0
"2401" 6 206.77778 26.983376 17.5082 0.062893 18854.952 0
"2442" 6 207.62427 25.881518 16.182 0.062903 18857.782 0
"2291" 6 207.076 26.651494 17.4991 0.062933 18866.929 0
"2351" 6 207.26683 26.957697 17.6583 0.063 18886.835 0
"2318" 6 207.20828 26.820101 16.16 0.063017 18892.06 0
"2285" 6 207.21667 26.718184 17.4102 0.063042 18899.654 0
"2261" 6 207.30842 26.551529 17.4305 0.06306 18904.921 0
"2265" 6 207.21576 26.647606 17.7061 0.063088 18913.388 0
"2357" 6 206.8253 26.631791 17.6716 0.063091 18914.125 0
"2370" 6 207.52106 26.20459 16.6487 0.063103 18917.812 0
"2432" 6 206.44123 26.519084 16.6875 0.063132 18926.596 0
"2332" 6 207.13616 26.848556 17.6833 0.063174 18939.161 0
"2400" 6 207.37987 27.152535 16.3708 0.063178 18940.267 0
"2334" 6 207.01313 26.392031 16.4677 0.063251 18962.146 0
"2417" 6 207.98782 26.581516 16.988 0.063305 18978.463 0
"2306" 6 207.39808 26.752219 16.0175 0.063341 18989.016 0
"2300" 6 207.06749 26.487037 16.0495 0.063353 18992.635 0
"2435" 6 207.06264 27.305394 15.4479 0.063395 19005.445 0
"2451" 6 207.20815 27.397705 15.3652 0.063416 19011.54 0
"2308" 6 207.10676 26.409928 15.6991 0.063483 19031.614 0
"2447" 6 206.39786 26.347826 14.883 0.063574 19059.03 0
"2403" 6 207.89961 26.430051 15.5161 0.063585 19062.429 0
"2373" 6 207.02985 26.999175 17.0571 0.063693 19094.654 0
"2278" 6 207.27053 26.470767 15.6146 0.063847 19140.894 0
"2382" 6 207.51121 27.024832 16.4128 0.063913 19160.536 0
"2331" 6 207.41791 26.358057 16.8078 0.063961 19175.154 0
"2412" 6 206.55685 26.641738 15.1939 0.063962 19175.4 0
"2388" 6 207.4568 27.065852 15.5405 0.064042 19199.42 0
"2415" 6 207.19171 27.229057 16.6878 0.064073 19208.488 0
"2324" 6 206.98267 26.483115 17.1154 0.064146 19230.478 0
"2390" 6 206.66774 26.495666 16.1138 0.064205 19248.199 0
"2339" 6 206.91267 26.524893 16.1501 0.064274 19268.953 0
"2267" 6 207.19136 26.527267 17.2509 0.064306 19278.337 0
"2414" 6 207.53422 27.176993 17.6097 0.064314 19281.002 0
"2328" 6 207.53589 26.495713 15.7545 0.06435 19291.738 0
"2312" 6 207.43999 26.735891 16.8768 0.064419 19312.405 0
"2310" 6 207.28756 26.803562 16.338 0.064492 19334.353 0
"2309" 6 207.01288 26.534565 17.2295 0.064542 19349.307 0
"2293" 6 207.07389 26.516304 17.0985 0.064543 19349.607 0
"2317" 6 207.3867 26.791547 17.1037 0.064552 19352.149 0
"2325" 6 207.54786 26.608735 16.8776 0.064553 19352.374 0
"2411" 6 207.94946 26.618072 16.8534 0.064553 19352.413 0
"2399" 6 206.62873 26.455692 17.4002 0.064574 19358.849 0
"2344" 6 207.47716 26.857423 17.237 0.064598 19366.083 0
"2294" 6 207.32245 26.751577 16.3448 0.064649 19381.331 0
"2303" 6 207.11984 26.7478 16.4128 0.064672 19388.253 0
"2256" 6 207.2561 26.62646 17.1108 0.064783 19421.338 0
"2269" 6 207.16377 26.569322 16.4157 0.064816 19431.345 0
"2257" 6 207.2776 26.621967 17.4869 0.06482 19432.565 0
"2276" 6 207.18873 26.49215 17.3468 0.064941 19468.723 0
"2348" 6 207.5122 26.859376 17.4836 0.064995 19485.128 0
"2336" 6 207.28796 26.873059 17.3235 0.065005 19487.991 0
"2316" 6 206.99022 26.625995 15.6034 0.065016 19491.187 0
"2297" 6 207.38964 26.731749 17.1147 0.065029 19495.189 0
"2288" 6 207.18731 26.443309 16.22 0.065344 19589.671 0
"2349" 6 206.85494 26.490736 16.8467 0.065346 19590.211 0
"2327" 6 207.42267 26.804345 16.0106 0.065379 19600.161 0
"2371" 6 207.66295 26.846971 17.0311 0.065559 19654.193 0
"2395" 6 206.76086 26.918288 17.1224 0.065602 19666.976 0
"2374" 6 207.48378 26.999838 17.1141 0.065701 19696.7 0
"2369" 6 206.75394 26.615504 17.4679 0.065808 19728.763 0
"2333" 6 207.52765 26.731713 16.8043 0.065896 19754.992 0
"2319" 6 207.34821 26.358625 16.636 0.066014 19790.487 0
"2295" 6 207.43091 26.674318 16.5264 0.066259 19863.823 0
"2284" 6 207.17772 26.702989 17.2977 0.066334 19886.571 0
"2385" 6 207.64314 26.948871 17.0434 0.06646 19924.069 0
"2302" 6 207.42205 26.71701 14.4956 0.06657 19957.07 0
"2282" 6 207.23763 26.710729 17.4927 0.066597 19965.311 0
"2274" 6 207.36654 26.583206 17.4953 0.06661 19969.269 0
"2353" 6 206.87824 26.752958 16.9439 0.066645 19979.782 0
"2262" 6 207.31759 26.566245 17.6019 0.067193 20143.934 0
