"ID" "ra" "dec" "zspec" "Vel"
"724" 19 -0.0628073314780825 0.0109869945097526 0.0947179045677574 -806.139687999756
"737" 19 -0.0148322542863984 -0.0681082379726574 0.0948449946467101 -771.429196824181
"716" 19 -0.0520458081106953 0.0935833914718901 0.0949475620786461 -743.416263238344
"732" 19 -0.00540992668563936 0.0208935836356178 0.0953660998771242 -629.106376263355
"721" 19 -0.0113087782148119 0.00862971996553479 0.0954763790365254 -598.987236982032
"729" 19 -0.00985405991286296 -0.00370859581856465 0.0958620227204735 -493.661299671176
"735" 19 -0.00129136156437886 -0.000219062233591519 0.0966390563022134 -281.440035002966
"722" 19 -0.00798899812317618 -0.0128986096494733 0.0969290914440584 -202.226438516254
"726" 19 -0.0149984562758657 -0.0291894581810748 0.0970747983119921 -162.431381377921
"714" 19 -0.0100983920701821 0.0402587355816824 0.0973129975123886 -97.3750739813895
"720" 19 0.000783115772912582 -0.034004851571533 0.0977813314117217 30.5349864575844
"717" 19 0.00131832959568126 -0.00555641353333252 0.0980179103770966 95.1487797422174
"715" 19 0.0024249349258675 -0.00745795004653731 0.0980686246502395 108.999721884299
"713" 19 0.0216830075711791 0.0588535595298409 0.098631381927361 262.698434344764
"733" 19 0.0104156910734621 0.0299996854066406 0.0987012217276721 281.772887617421
"728" 19 0.0431752335797062 -0.00141006163290073 0.0988153038219513 312.930673963945
"734" 19 0.0133415404177261 -0.0438449564158048 0.0988175116101031 313.533658963212
"736" 19 0.00819521674217885 -0.00123339220720775 0.0990415390427838 374.71941232205
"718" 19 0.0205035130403974 -0.0114244378221085 0.0998235545645897 588.301330694487
"723" 19 0.0085425548343424 -0.00178260665359522 0.0998788529398098 603.404270128636
"719" 19 0.0148021028321748 0.00457489866625148 0.100251224792799 705.105441641927
"725" 19 0.0734800758451837 0.0979116212551565 0.100477602073109 766.932978891928
"730" 19 0.0632275001803629 -0.0204355685858379 0.100483969658709 768.672076275627
"727" 19 0.0409436887673511 0.00628253534784076 0.100514209246065 776.931028813133
"738" 19 0.0881268432104652 -0.0329101275606429 0.100575344264123 793.628056010919
"731" 19 0.0381936329076983 0.0107370027891181 0.100648731780514 813.67145169578
