"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"5074" 13 257.89364 63.893906 17.2701 0.076656 22981.026 0
"5058" 13 257.91496 64.168562 17.1848 0.076776 23016.734 0
"5139" 13 259.02748 64.045513 16.1733 0.076801 23024.394 0
"5059" 13 258.40222 64.205586 17.3569 0.076808 23026.576 0
"4988" 13 258.33324 64.056802 16.8027 0.076826 23031.987 0
"5156" 13 259.07783 64.236908 16.7582 0.07696 23071.911 0
"5109" 13 258.10708 64.329365 15.5023 0.077023 23091.046 0
"4982" 13 258.30379 64.028753 16.7849 0.07705 23098.925 0
"5097" 13 258.0821 64.298879 16.8567 0.077281 23168.132 0
"5051" 13 257.95663 64.168201 17.472 0.077282 23168.519 0
"5048" 13 258.51573 63.987025 16.6271 0.07729 23170.818 0
"5121" 13 257.95042 64.339089 17.5619 0.077355 23190.566 0
"5081" 13 258.69274 64.144826 16.4622 0.077426 23211.593 0
"5165" 13 258.83195 63.686602 16.8918 0.077483 23228.882 0
"5010" 13 258.36616 64.122564 17.6598 0.077631 23273.155 0
"5002" 13 258.30574 63.977073 17.4622 0.077654 23280.081 0
"5044" 13 258.41181 64.158894 16.8044 0.077763 23312.833 0
"5190" 13 259.67341 64.12007 17.0663 0.0778 23323.976 0
"5144" 13 257.65076 64.334052 17.1919 0.077868 23344.152 0
"5112" 13 258.05374 64.330897 16.7947 0.077929 23362.517 0
"5026" 13 258.39865 64.134166 16.7565 0.077944 23367.044 0
"5210" 13 258.97415 64.686686 16.8931 0.078 23383.947 0
"5116" 13 257.53398 64.052916 16.3741 0.078043 23396.724 0
"5127" 13 258.25965 63.73578 17.4923 0.078059 23401.637 0
"5173" 13 257.65587 64.52857 17.4684 0.078154 23430.109 0
"5130" 13 258.46191 63.747548 17.2658 0.078183 23438.752 0
"5137" 13 258.1101 64.389632 16.9899 0.078207 23446.007 0
"5034" 13 257.99905 63.964991 17.4306 0.078219 23449.487 0
"5181" 13 259.54985 64.092438 17.5024 0.078252 23459.275 0
"5169" 13 259.09225 64.370325 17.0649 0.078262 23462.342 0
"4994" 13 258.13222 63.997333 17.302 0.078379 23497.382 0
"4998" 13 258.37128 64.046858 14.7199 0.07844 23515.771 0
"5204" 13 258.82254 63.41215 17.483 0.078468 23523.968 0
"5006" 13 258.40644 64.022284 18.5718 0.078592 23561.259 0
"5215" 13 259.01912 63.423128 17.2841 0.078595 23562.083 0
"5191" 13 258.69857 64.662737 17.276 0.078625 23571.206 0
"5206" 13 258.19363 63.351909 17.6287 0.078634 23573.853 0
"5053" 13 258.56914 64.010243 17.3661 0.078659 23581.291 0
"5107" 13 258.81641 64.03942 16.6303 0.078664 23582.937 0
"5038" 13 257.90819 64.04625 16.5959 0.078686 23589.556 0
"5072" 13 258.35892 64.251881 17.4777 0.078746 23607.379 0
"5162" 13 257.80522 63.63756 16.6776 0.078763 23612.511 0
"5209" 13 257.16255 64.60342 15.9403 0.078821 23630.064 0
"5071" 13 258.2576 63.848442 18.2133 0.078859 23641.348 0
"5194" 13 259.47725 64.407369 16.8373 0.078875 23646.034 0
"5192" 13 257.63125 64.654043 16.0976 0.078905 23655.13 0
"5061" 13 257.95405 63.909856 16.8958 0.07891 23656.683 0
"5178" 13 259.20392 64.432945 18.4305 0.078948 23668.03 0
"5077" 13 258.53954 64.220086 16.4662 0.078975 23676.013 0
"5200" 13 258.87517 64.664303 14.7264 0.078976 23676.391 0
"5015" 13 258.0388 63.982832 17.2066 0.079018 23689.111 0
"5212" 13 259.52861 63.624566 16.7679 0.079083 23708.364 0
"5211" 13 259.61257 64.426393 16.7353 0.079092 23711.32 0
"5055" 13 258.58102 64.070792 17.158 0.079135 23724.028 0
"5177" 13 258.79358 64.550668 17.0701 0.079163 23732.35 0
"5011" 13 258.35557 63.978695 17.225 0.079202 23744.102 0
"5172" 13 258.47557 63.534239 16.8216 0.079219 23749.196 0
"5182" 13 258.75943 64.594617 16.9197 0.079254 23759.626 0
"5032" 13 258.01999 64.145244 16.8798 0.079334 23783.849 0
"5076" 13 258.62802 64.169165 17.3603 0.079404 23804.756 0
"5202" 13 257.29608 63.494458 18.3578 0.079486 23829.192 0
"4985" 13 258.10986 64.082134 17.8546 0.079486 23829.429 0
"5068" 13 257.85137 64.173247 16.2223 0.079568 23853.802 0
"5196" 13 259.05164 64.61025 16.4631 0.079586 23859.265 0
"5208" 13 257.18246 63.499247 17.1408 0.079594 23861.549 0
"5003" 13 258.03354 64.097415 17.2802 0.079678 23886.869 0
"5014" 13 257.99197 64.08917 15.9742 0.079688 23889.876 0
"5140" 13 259.00862 63.958114 17.6245 0.079777 23916.498 0
"4987" 13 258.09657 64.032519 16.5453 0.07981 23926.46 0
"5152" 13 257.64945 63.740326 17.5521 0.079814 23927.572 0
"5134" 13 258.8705 63.892886 17.3468 0.079861 23941.69 0
"4997" 13 258.33535 64.009444 17.578 0.079889 23949.994 0
"5185" 13 258.68498 64.632838 16.8588 0.079903 23954.428 0
"5189" 13 258.77977 64.641964 17.4585 0.079921 23959.641 0
"5154" 13 259.07942 63.926413 17.502 0.079983 23978.273 0
"5098" 13 258.7879 64.048186 14.858 0.08001 23986.434 0
"5104" 13 258.75053 64.168853 17.6022 0.080012 23986.895 0
"5124" 13 258.0506 64.358712 16.0261 0.080111 24016.8 0
"5041" 13 258.27128 63.921036 17.5796 0.080114 24017.567 0
"5179" 13 258.69746 64.594701 16.6887 0.080186 24039.275 0
"5163" 13 257.955 63.615456 15.6896 0.080249 24057.904 0
"5166" 13 258.90822 64.397518 17.0218 0.080266 24063.282 0
"5168" 13 258.92093 64.436389 17.0353 0.080309 24076.098 0
"5153" 13 257.4402 63.836091 17.3242 0.080345 24086.876 0
"5157" 13 257.89998 63.651639 16.0235 0.080373 24095.204 0
"5142" 13 257.68967 63.763632 16.0689 0.080388 24099.803 0
"5195" 13 259.55126 63.754726 16.9281 0.080447 24117.293 0
"5174" 13 258.5369 64.581987 17.4909 0.080514 24137.46 0
"5197" 13 259.23857 64.553589 16.1903 0.080522 24140.026 0
"5214" 13 259.20835 64.627852 16.9702 0.080526 24141.072 0
"5123" 13 258.91577 64.06001 17.4689 0.080547 24147.482 0
"5093" 13 258.77099 64.045062 17.1288 0.080588 24159.756 0
"5143" 13 259.03668 63.968325 16.3952 0.080675 24185.691 0
"5171" 13 259.37878 63.942696 17.3097 0.080677 24186.263 0
"5193" 13 259.50503 64.381751 16.8599 0.080682 24187.852 0
"5030" 13 258.43205 64.123685 17.3399 0.08079 24220.239 0
"5067" 13 258.14867 63.8609 17.7074 0.080795 24221.81 0
"5164" 13 257.71885 63.654786 16.4522 0.080804 24224.298 0
"5054" 13 257.89303 64.141138 17.5598 0.080842 24235.765 0
"5151" 13 259.0617 63.944681 15.2763 0.08089 24250.344 0
"5042" 13 258.48871 64.111343 16.89 0.080896 24252.038 0
"4996" 13 258.26575 64.117134 15.5344 0.080923 24260.012 0
"5167" 13 257.47521 63.707968 17.0104 0.080924 24260.369 0
"4999" 13 258.07722 64.008077 17.4089 0.080999 24282.769 0
"5111" 13 257.74183 63.859049 16.5174 0.081055 24299.537 0
"4974" 13 258.23101 64.029253 17.3269 0.081058 24300.484 0
"5075" 13 257.72305 64.051304 16.3153 0.08107 24304.088 0
"4989" 13 258.32931 64.076861 15.168 0.081124 24320.36 0
"5060" 13 257.83332 64.126043 17.4679 0.081218 24348.667 0
"5083" 13 258.38028 64.2721 17.1371 0.081268 24363.536 0
"4973" 13 258.23112 64.032429 17.6388 0.081279 24366.927 0
"5186" 13 259.57696 64.218264 17.3665 0.081289 24369.691 0
"5158" 13 258.60111 63.660498 17.1986 0.081352 24388.644 0
"5007" 13 258.21274 63.960697 17.5786 0.081375 24395.728 0
"5000" 13 258.29265 63.985146 16.8618 0.081519 24438.697 0
"5090" 13 257.99699 64.276681 17.0149 0.081577 24456.088 0
"5145" 13 258.96066 64.227318 15.6635 0.081648 24477.467 0
"5113" 13 258.42545 63.779519 16.3621 0.081733 24502.925 0
"5147" 13 258.96412 63.866455 17.6063 0.081889 24549.717 0
"5029" 13 258.41279 64.133447 17.2325 0.081919 24558.797 0
"5004" 13 258.3913 64.013379 15.6355 0.08205 24598.064 0
"5020" 13 258.45078 64.020363 16.6737 0.08206 24601.083 0
"5078" 13 258.71221 64.010185 16.3797 0.082071 24604.135 0
"5141" 13 257.66928 63.776396 17.583 0.082083 24607.999 0
"5131" 13 257.94149 64.358894 15.5297 0.082091 24610.404 0
"5066" 13 257.93802 64.204363 17.527 0.082093 24610.829 0
"5128" 13 258.88131 64.176151 17.3518 0.082096 24611.612 0
"5159" 13 257.78822 63.65431 17.2088 0.082102 24613.425 0
"5205" 13 259.14534 64.616021 17.0253 0.082109 24615.701 0
"4981" 13 258.27283 64.091241 16.7027 0.08217 24633.814 0
"4984" 13 258.12711 64.016596 16.6905 0.08225 24657.897 0
"5028" 13 258.02871 64.142159 17.3594 0.082372 24694.639 0
"5146" 13 259.03912 63.944745 17.2376 0.08244 24714.923 0
"5062" 13 257.82458 64.133257 16.6044 0.082466 24722.784 0
"5161" 13 257.98005 64.490763 16.5931 0.082494 24731.043 0
"5025" 13 258.20006 63.937414 17.5271 0.082545 24746.311 0
"5069" 13 257.78054 63.983817 16.6781 0.082645 24776.489 0
"4990" 13 258.08067 64.035634 15.6581 0.082681 24786.999 0
"5021" 13 258.12681 64.15857 17.2269 0.082728 24801.126 0
"5023" 13 258.00482 63.980452 17.45 0.082779 24816.4 0
"5065" 13 257.77059 64.052263 16.7426 0.082789 24819.5 0
"5049" 13 257.9528 64.152581 16.9182 0.08279 24819.899 0
"4979" 13 258.15028 64.085551 17.6531 0.082795 24821.197 0
"5001" 13 258.02928 64.05549 16.4969 0.082798 24822.351 0
"4976" 13 258.13376 64.038556 16.6432 0.082802 24823.463 0
"5063" 13 257.78072 64.08254 17.1012 0.082833 24832.67 0
"5079" 13 258.29147 63.827747 17.4888 0.08284 24834.732 0
"5105" 13 257.77767 63.866523 16.9102 0.082848 24837.278 0
"5037" 13 258.46676 64.119499 17.489 0.082876 24845.705 0
"4993" 13 258.22681 63.992408 15.2634 0.082914 24856.947 0
"5170" 13 258.08811 64.571706 17.371 0.082919 24858.602 0
"5108" 13 257.73908 63.866284 17.1339 0.082935 24863.314 0
"5039" 13 257.98049 64.141747 17.3707 0.082944 24866.112 0
"5115" 13 257.71318 63.853653 16.1606 0.082945 24866.372 0
"5103" 13 258.31655 63.793752 14.7839 0.082955 24869.172 0
"5102" 13 257.63841 63.974129 16.7886 0.082959 24870.333 0
"5138" 13 258.31442 64.405066 17.1992 0.083329 24981.511 0
"5036" 13 258.26084 64.181085 17.322 0.08333 24981.613 0
"5040" 13 257.93432 64.112149 16.3194 0.08333 24981.64 0
"5035" 13 257.92393 64.083086 16.4094 0.083396 25001.495 0
"5008" 13 257.99055 64.055714 16.6573 0.083544 25045.954 0
"4975" 13 258.17109 64.07271 16.1238 0.083581 25057.055 0
"5106" 13 257.6381 63.96173 15.5339 0.08398 25176.718 0
"5047" 13 258.32128 64.193657 16.6197 0.084115 25216.989 0
"5135" 13 258.55819 64.346767 18.2579 0.084186 25238.256 0
"5084" 13 258.73854 64.009452 16.8882 0.0843 25272.606 0
"5126" 13 258.52618 64.338379 17.4319 0.084369 25293.175 0
"4977" 13 258.13856 64.071678 18.2563 0.084423 25309.37 0
"5045" 13 257.91585 64.10729 16.8401 0.084575 25355.07 0
"5057" 13 258.38129 64.205896 16.5311 0.084602 25363.104 0
"5012" 13 258.42904 64.081958 15.8672 0.084643 25375.33 0
"5094" 13 258.33499 63.809667 16.7433 0.084894 25450.464 0
"4991" 13 258.13516 64.002787 15.5469 0.084926 25460.204 0
"5119" 13 258.59796 64.299706 17.6452 0.084949 25466.998 0
"5052" 13 258.56718 64.094003 17.4334 0.085528 25640.799 0
"4970" 13 258.18179 64.053546 16.827 0.085626 25670.044 0
"5009" 13 258.11872 63.963722 17.4599 0.085751 25707.488 0
"5087" 13 258.40522 63.830823 17.3909 0.086 25782.133 0
"5091" 13 258.39126 63.823958 16.2251 0.086272 25863.803 0
"4980" 13 258.11782 64.031104 16.8495 0.086871 26043.388 0
"5033" 13 258.47633 64.004698 16.9732 0.087094 26110.094 0
"5022" 13 257.95132 64.075248 17.3034 0.08736 26189.989 0
"5031" 13 258.46324 64.003524 16.2359 0.087673 26283.674 0
