"ID" "ra" "dec" "zspec" "Vel"
"2187" 49 -0.0752114593051985 -0.0949896991912389 0.0543904454267195 -963.159914372323
"2202" 49 -0.0759528018072539 -0.135607012050265 0.0544283241513775 -952.424542899449
"2203" 49 -0.146480248617509 0.120743800593615 0.0544859290424652 -936.098494172475
"2196" 49 -0.0458021561801396 0.0158685740166479 0.0545846005307456 -908.133585373721
"2185" 49 -0.039827174832771 0.0158303274920458 0.0546441281644007 -891.262603946583
"2206" 49 -0.0482897037563162 0.123171716557259 0.0546804555326997 -880.966909019054
"2205" 49 -0.130607146042784 -0.082291833085789 0.0548004103354624 -846.970004972193
"2179" 49 -0.0498675644681835 -0.0891869507410831 0.0549075599039151 -816.602287186386
"2190" 49 -0.0204711622588834 0.0111669226111366 0.0551125010396372 -758.519042781576
"2178" 49 -0.0521967004880108 -0.0626679630017224 0.0554734051728587 -656.23365774773
"2188" 49 -0.0965166060621005 -0.00809258032463313 0.0555899584081295 -623.200806502147
"2199" 49 -0.0899156805157575 0.0319808331162761 0.0557514197896272 -577.440345331532
"2201" 49 -0.0498384377592072 0.0347781052521938 0.056229746260231 -441.875793102999
"2183" 49 -0.0121001527090857 -0.0143936251421761 0.0567291465568016 -300.338617663135
"2191" 49 -0.0415464635775181 -0.129198848179545 0.0571385861575044 -184.297588062904
"2194" 49 -0.00315722275133325 0.00233409610685703 0.0572820751628584 -143.630754935348
"2177" 49 8.13709509297469e-05 -0.198936095397967 0.0577905990274545 0.492169966682774
"2186" 49 0.000602667108054831 -0.017583754699132 0.0578150381564782 7.41856812058664
"2180" 49 0.00120041833356544 -0.220976912426471 0.057861862026385 20.6891214928765
"2189" 49 0.0235851149537512 0.000373317642595693 0.058334737014921 154.708645856718
"2200" 49 0.00235149163051939 0.0125208171412383 0.0585237585728829 208.28005459414
"2195" 49 0.0051866080777269 0.00428412099628211 0.0585434560893703 213.862612045465
"2181" 49 0.0264640744811738 0.0266688149841533 0.0586307738426331 238.609710209869
"2182" 49 0.0214849248762563 0.141216136806237 0.058793266942222 284.662575020358
"2208" 49 0.0431922349309293 0.12616156657783 0.0588073190543455 288.645144259086
"2198" 49 0.117635508661675 -0.148129657068976 0.0601500977640089 669.207805338109
"2204" 49 0.0299379123114677 0.0285814848883609 0.0604091925682109 742.638972699693
"2193" 49 0.117358355338589 0.0718206271558628 0.0604631422520917 757.92908350819
"2207" 49 0.212876628205057 0.00350690045816881 0.0606701657827619 816.602508377736
"2192" 49 0.161411028911084 0.168417604400686 0.0606923583444011 822.892197254087
"2197" 49 0.146171668713648 0.110398509845497 0.060719660100074 830.629904678429
"2184" 49 0.105730332587846 -0.00335790771130051 0.0611136125046101 942.281641729217
"2209" 49 0.117157685947395 0.0251821482111379 0.061187175145222 963.130344546583
