"ID" "ra" "dec" "zspec" "Vel"
"13353" 166 -0.254590681405614 -0.0270194509073656 0.0616199540712274 -1805.25955106164
"13384" 166 -0.136618287708985 0.0994979742962289 0.0616287895438708 -1802.77951305476
"13328" 166 -0.232067704573972 0.0945464245438764 0.0617953610559835 -1756.02438205318
"13371" 166 -0.263028787070307 0.0359503090445297 0.0622477361597942 -1629.04674360669
"13365" 166 -0.146812973872851 0.0455915516862959 0.0622585563683903 -1626.00960800071
"13333" 166 -0.395537894482134 -0.0656750234574459 0.0623521232604811 -1599.74621973203
"13338" 166 -0.154480673545834 0.0705010123302541 0.0623697240012868 -1594.80584948711
"13340" 166 -0.0262869459038949 -0.0624351472226091 0.0624316123303242 -1577.43435003371
"13396" 166 -0.102803624343398 0.0294195709019225 0.0624565478172185 -1570.43518227962
"13323" 166 -0.158936723067864 -0.0250499709153034 0.0625025763429244 -1557.51538752065
"13331" 166 -0.142597391238262 -0.377800639511037 0.0627754735956075 -1480.91557379893
"13400" 166 -0.0494609597000207 0.0217730241622486 0.0629155469596274 -1441.59823554871
"13344" 166 -0.115241139107105 0.0923809072374555 0.0629333191761506 -1436.60973360627
"13339" 166 -0.0223587036045157 0.0500405022204823 0.0630570758258028 -1401.87235088447
"13389" 166 -0.054512973328281 -0.0720411865024207 0.0631815722723078 -1366.92731381454
"13373" 166 -0.125315909241469 0.0495743461490694 0.0633386212272499 -1322.84507929046
"13362" 166 -0.0166947635150194 -0.0211754682779023 0.0638355610748507 -1183.35851655356
"13356" 166 -0.206120453868648 -0.00609391018790047 0.0641069686894014 -1107.17683090875
"13346" 166 -0.0877290539122719 0.0386856015235642 0.0643376751615843 -1042.41959125225
"13395" 166 -0.0306582157601834 0.0306154276428962 0.0644573127034283 -1008.83840518581
"13375" 166 -0.139803590211203 0.078331080808607 0.0645332115298433 -987.534284649879
"13347" 166 -0.14838361907504 -0.00617750197594674 0.0647576366052239 -924.540176795683
"13332" 166 -0.199916177181457 -0.254988845984163 0.0648825905173621 -889.466733221304
"13336" 166 -0.0167025115886695 -0.0526951639486992 0.0651255196704856 -821.278696537629
"13401" 166 -0.103040099125627 0.0214849191857936 0.0653140822522575 -768.350869318415
"13329" 166 -0.0647187400443022 0.0112123253336028 0.0653671659943682 -753.450738527976
"13376" 166 -0.0087436384890866 0.0131998875644999 0.0656953113210664 -661.343285442266
"13404" 166 -0.0976123310596227 0.0417684951004093 0.0660854663886084 -551.830253696948
"13399" 166 -0.0166767239633455 -0.00330279769053023 0.0661890965019992 -522.742209373869
"13377" 166 -0.0577237613704713 -0.312562097757836 0.0663242520293807 -484.805263805162
"13343" 166 -0.0196917424861962 -0.0285301039830305 0.0664862970488157 -439.32067874172
"13388" 166 -0.0931946606304098 0.0304632028885077 0.0665111224038073 -432.352424025924
"13390" 166 -0.028785048010046 -0.0409561348799889 0.0665658708534572 -416.985024744685
"13366" 166 -0.0395746207715975 0.270970708165466 0.0666279989317279 -399.546229829641
"13370" 166 -0.0127059363042533 0.0871433563584596 0.0666449620482614 -394.78483500493
"13387" 166 -0.0185120603419993 -0.0612929898823453 0.0669374378525233 -312.689497275081
"13350" 166 -0.0215117655335793 0.102484378707537 0.0669556290041304 -307.583404008141
"13357" 166 -0.0362715229345295 -0.183895724040905 0.066987651987728 -298.594839432021
"13386" 166 -0.0400165834745569 0.0542673895302359 0.067165348636369 -248.716982285993
"13367" 166 -0.0137256371766719 -0.179978804347179 0.0672092461776394 -236.395335764864
"13369" 166 -0.00213462136765939 -0.0781968713060139 0.0674731340209836 -162.324382522029
"13354" 166 0.00512056616742627 -0.114437370469033 0.0681642504165108 31.6657974336036
"13368" 166 0.0132071623005646 -0.157986369142996 0.0683938846096223 96.1220579622
"13406" 166 0.000901554176361946 -0.00134085403371507 0.0689275476601198 245.91649471943
"13359" 166 0.00785244686005222 0.0274490900773319 0.0689352080654897 248.066701871023
"13392" 166 0.0386673538114921 -0.115277423328092 0.0690978410419737 293.716321210161
"13374" 166 0.00842978064350427 0.0731627633224458 0.0694798422718521 400.940643780089
"13385" 166 0.013260111002104 0.0267089675943988 0.0696729670292998 455.149032835289
"13335" 166 0.0202828239173068 -0.0140201696636121 0.0698992879736968 518.675294135783
"13372" 166 0.0334585284899877 0.04721576946913 0.0699058595155045 520.519867041472
"13345" 166 0.0345270114043162 0.0792779520914531 0.0699322804637063 527.935990475132
"13325" 166 0.0231945992577309 0.288246182928045 0.0701091970474476 577.59489039304
"13358" 166 0.0917252953589847 0.0456941843468153 0.0702105395754235 606.040829986483
"13330" 166 0.0842809285507309 0.0616903552526664 0.0703927324241721 657.180730217641
"13382" 166 0.0969455432623759 -0.293755375108132 0.0706249733830834 722.368686550096
"13402" 166 0.0346652051740243 -0.0455082862536472 0.0707623867683575 760.939392599255
"13348" 166 0.0729693178223016 0.169872855895834 0.0708099682087195 774.295076588412
"13381" 166 0.101866029644074 0.153381939195646 0.0708635311702009 789.329719962471
"13341" 166 0.156491773797058 -0.0946586989609202 0.0713313156411221 920.632629691959
"13383" 166 0.151640681096083 0.324838872576039 0.071576100736809 989.341612824286
"13378" 166 0.160862788883391 -0.096552901887209 0.0716639695181288 1014.00559245351
"13327" 166 0.034705389908344 0.0179103368026489 0.0716806984528829 1018.70125455098
"13361" 166 0.146475645056298 -0.0656440361881216 0.0717429235168801 1036.16727249048
"13349" 166 0.0733972937609337 -0.0696386744461471 0.0719577130901047 1096.45678122172
"13342" 166 0.045605512999905 -0.00454948954364958 0.0721007736915648 1136.61261025634
"13397" 166 0.0256044483219312 -0.0164012106737742 0.0722358512268798 1174.52766415075
"13334" 166 0.0290430274751478 -0.107712510268219 0.0722400604010964 1175.70914163995
"13360" 166 0.0701712623479456 0.00656534898778315 0.0723171033213514 1197.33439906591
"13405" 166 0.0444408282036703 -0.270907165252737 0.0725524677349644 1263.39908114761
"13394" 166 0.374693286215404 0.0133610260900034 0.0729940277389442 1387.34101797274
"13380" 166 0.0722702486402323 -0.0327079131638533 0.0731892324662875 1442.13323594152
"13352" 166 0.0927359144576095 -0.041741981370489 0.07358181348886 1552.32721152782
"13364" 166 0.157196365061683 -0.354512954492039 0.0736680117665003 1576.52229574159
"13393" 166 0.387308518968958 -0.136142057816494 0.0737013404535111 1585.87735956695
"13326" 166 0.0693547746809297 -0.0969149592739862 0.0739180084409631 1646.69412234161
"13355" 166 0.237675423252671 -0.093512120340725 0.0739979890473294 1669.1439619379
"13391" 166 0.333039148491918 -0.0893654732906863 0.0741281255834367 1705.67212162509
"13337" 166 0.393134983121606 -0.0204886626237031 0.0741572327779192 1713.84225032152
"13379" 166 0.232608614627559 -0.38987473630326 0.0742497116361323 1739.8002372293
"13403" 166 0.40462682952505 0.060507371807318 0.0742890291979774 1750.83632456149
"13363" 166 0.106972707106215 -0.070024498072125 0.0743303000316987 1762.4206778084
"13398" 166 0.0540103543780001 0.230655346901932 0.0743465883271588 1766.9926564041
"13324" 166 0.140886165446515 -0.0497815864170509 0.0744027742626169 1782.76354507209
"13351" 166 0.139095954156944 -0.0958209261819057 0.0744810845873845 1804.74455158903
